date,point,value_MSm3,value_GWh
2024-07-01 11:00:00+00:00,Dornum,43.0,453.65
2024-07-02 11:00:00+00:00,Dornum,41.3,435.715
2024-07-03 11:00:00+00:00,Dornum,42.7,450.485
2024-07-04 11:00:00+00:00,Dornum,38.6,407.23
2024-07-05 11:00:00+00:00,Dornum,38.7,408.285
2024-07-06 11:00:00+00:00,Dornum,43.2,455.76
2024-07-07 11:00:00+00:00,Dornum,40.6,428.33
2024-07-08 11:00:00+00:00,Dornum,40.9,431.495
2024-07-09 11:00:00+00:00,Dornum,41.0,432.55
2024-07-10 11:00:00+00:00,Dornum,40.79,430.335
2024-07-11 11:00:00+00:00,Dornum,40.4,426.22
2024-07-12 11:00:00+00:00,Dornum,40.4,426.22
2024-07-13 11:00:00+00:00,Dornum,40.6,428.33
2024-07-14 11:00:00+00:00,Dornum,39.0,411.45
2024-07-15 11:00:00+00:00,Dornum,41.6,438.88
2024-07-16 11:00:00+00:00,Dornum,41.2,434.66
2024-07-17 11:00:00+00:00,Dornum,41.2,434.66
2024-07-18 11:00:00+00:00,Dornum,40.7,429.385
2024-07-19 11:00:00+00:00,Dornum,40.2,424.11
2024-07-20 11:00:00+00:00,Dornum,41.9,442.045
2024-07-21 11:00:00+00:00,Dornum,42.1,444.155
2024-07-22 11:00:00+00:00,Dornum,41.7,439.935
2024-07-23 11:00:00+00:00,Dornum,40.1,423.055
2024-07-24 11:00:00+00:00,Dornum,39.79,419.785
2024-07-25 11:00:00+00:00,Dornum,40.0,422.0
2024-07-26 11:00:00+00:00,Dornum,41.4,436.77
2024-07-27 11:00:00+00:00,Dornum,43.3,456.815
2024-07-28 11:00:00+00:00,Dornum,42.1,444.155
2024-07-29 11:00:00+00:00,Dornum,42.7,450.485
2024-07-30 11:00:00+00:00,Dornum,43.5,458.925
2024-07-31 11:00:00+00:00,Dornum,45.3,477.915
2024-07-01 11:00:00+00:00,Dunkerque,49.7,524.335
2024-07-02 11:00:00+00:00,Dunkerque,50.5,532.775
2024-07-03 11:00:00+00:00,Dunkerque,49.9,526.445
2024-07-04 11:00:00+00:00,Dunkerque,49.4,521.17
2024-07-05 11:00:00+00:00,Dunkerque,50.1,528.555
2024-07-06 11:00:00+00:00,Dunkerque,50.9,536.995
2024-07-07 11:00:00+00:00,Dunkerque,50.5,532.775
2024-07-08 11:00:00+00:00,Dunkerque,50.7,534.885
2024-07-09 11:00:00+00:00,Dunkerque,50.7,534.885
2024-07-10 11:00:00+00:00,Dunkerque,50.7,534.885
2024-07-11 11:00:00+00:00,Dunkerque,50.7,534.885
2024-07-12 11:00:00+00:00,Dunkerque,50.4,531.72
2024-07-13 11:00:00+00:00,Dunkerque,50.8,535.94
2024-07-14 11:00:00+00:00,Dunkerque,51.3,541.215
2024-07-15 11:00:00+00:00,Dunkerque,50.8,535.94
2024-07-16 11:00:00+00:00,Dunkerque,50.7,534.885
2024-07-17 11:00:00+00:00,Dunkerque,50.9,536.995
2024-07-18 11:00:00+00:00,Dunkerque,42.8,451.54
2024-07-19 11:00:00+00:00,Dunkerque,50.8,535.94
2024-07-20 11:00:00+00:00,Dunkerque,50.7,534.885
2024-07-21 11:00:00+00:00,Dunkerque,49.8,525.39
2024-07-22 11:00:00+00:00,Dunkerque,31.7,334.435
2024-07-23 11:00:00+00:00,Dunkerque,34.2,360.81
2024-07-24 11:00:00+00:00,Dunkerque,30.8,324.94
2024-07-25 11:00:00+00:00,Dunkerque,30.5,321.775
2024-07-26 11:00:00+00:00,Dunkerque,38.7,408.285
2024-07-27 11:00:00+00:00,Dunkerque,41.9,442.045
2024-07-28 11:00:00+00:00,Dunkerque,41.9,442.045
2024-07-29 11:00:00+00:00,Dunkerque,41.8,440.99
2024-07-30 11:00:00+00:00,Dunkerque,37.1,391.405
2024-07-31 11:00:00+00:00,Dunkerque,40.0,422.0
2024-07-01 11:00:00+00:00,Easington,50.8,535.94
2024-07-02 11:00:00+00:00,Easington,51.1,539.105
2024-07-03 11:00:00+00:00,Easington,54.4,573.92
2024-07-04 11:00:00+00:00,Easington,52.6,554.93
2024-07-05 11:00:00+00:00,Easington,51.6,544.38
2024-07-06 11:00:00+00:00,Easington,66.5,701.575
2024-07-07 11:00:00+00:00,Easington,70.09,739.45
2024-07-08 11:00:00+00:00,Easington,69.7,735.335
2024-07-09 11:00:00+00:00,Easington,68.9,726.895
2024-07-10 11:00:00+00:00,Easington,65.2,687.86
2024-07-11 11:00:00+00:00,Easington,70.4,742.72
2024-07-12 11:00:00+00:00,Easington,69.3,731.115
2024-07-13 11:00:00+00:00,Easington,58.4,616.12
2024-07-14 11:00:00+00:00,Easington,74.2,782.81
2024-07-15 11:00:00+00:00,Easington,67.0,706.85
2024-07-16 11:00:00+00:00,Easington,67.3,710.015
2024-07-17 11:00:00+00:00,Easington,66.7,703.685
2024-07-18 11:00:00+00:00,Easington,71.5,754.325
2024-07-19 11:00:00+00:00,Easington,64.4,679.42
2024-07-20 11:00:00+00:00,Easington,59.7,629.835
2024-07-21 11:00:00+00:00,Easington,62.7,661.485
2024-07-22 11:00:00+00:00,Easington,68.5,722.675
2024-07-23 11:00:00+00:00,Easington,72.59,765.824
2024-07-24 11:00:00+00:00,Easington,73.8,778.59
2024-07-25 11:00:00+00:00,Easington,73.9,779.645
2024-07-26 11:00:00+00:00,Easington,73.59,776.375
2024-07-27 11:00:00+00:00,Easington,71.9,758.545
2024-07-28 11:00:00+00:00,Easington,73.9,779.645
2024-07-29 11:00:00+00:00,Easington,73.5,775.425
2024-07-30 11:00:00+00:00,Easington,74.4,784.92
2024-07-31 11:00:00+00:00,Easington,73.5,775.425
2024-07-01 11:00:00+00:00,Emden,85.4,900.97
2024-07-02 11:00:00+00:00,Emden,88.7,935.785
2024-07-03 11:00:00+00:00,Emden,82.3,868.265
2024-07-04 11:00:00+00:00,Emden,88.6,934.73
2024-07-05 11:00:00+00:00,Emden,87.5,923.125
2024-07-06 11:00:00+00:00,Emden,82.1,866.155
2024-07-07 11:00:00+00:00,Emden,88.2,930.51
