date,point,value_MSm3,value_GWh
2022-10-01 11:00:00+00:00,Dornum,64.7,682.585
2022-10-02 11:00:00+00:00,Dornum,66.9,705.795
2022-10-03 11:00:00+00:00,Dornum,66.9,705.795
2022-10-04 11:00:00+00:00,Dornum,67.0,706.85
2022-10-05 11:00:00+00:00,Dornum,66.9,705.795
2022-10-06 11:00:00+00:00,Dornum,67.0,706.85
2022-10-07 11:00:00+00:00,Dornum,67.0,706.85
2022-10-08 11:00:00+00:00,Dornum,67.0,706.85
2022-10-09 11:00:00+00:00,Dornum,67.0,706.85
2022-10-10 11:00:00+00:00,Dornum,67.0,706.85
2022-10-11 11:00:00+00:00,Dornum,67.0,706.85
2022-10-12 11:00:00+00:00,Dornum,67.5,712.125
2022-10-13 11:00:00+00:00,Dornum,67.09,707.8
2022-10-14 11:00:00+00:00,Dornum,67.09,707.8
2022-10-15 11:00:00+00:00,Dornum,67.09,707.8
2022-10-16 11:00:00+00:00,Dornum,66.4,700.52
2022-10-17 11:00:00+00:00,Dornum,66.7,703.685
2022-10-18 11:00:00+00:00,Dornum,67.2,708.96
2022-10-19 11:00:00+00:00,Dornum,67.09,707.8
2022-10-20 11:00:00+00:00,Dornum,66.9,705.795
2022-10-21 11:00:00+00:00,Dornum,67.09,707.8
2022-10-22 11:00:00+00:00,Dornum,67.9,716.345
2022-10-23 11:00:00+00:00,Dornum,68.0,717.4
2022-10-24 11:00:00+00:00,Dornum,68.0,717.4
2022-10-25 11:00:00+00:00,Dornum,67.9,716.345
2022-10-26 11:00:00+00:00,Dornum,68.4,721.62
2022-10-27 11:00:00+00:00,Dornum,67.9,716.345
2022-10-28 11:00:00+00:00,Dornum,67.9,716.345
2022-10-29 11:00:00+00:00,Dornum,67.9,716.345
2022-10-30 12:00:00+00:00,Dornum,68.0,717.4
2022-10-31 12:00:00+00:00,Dornum,67.0,706.85
2022-10-01 11:00:00+00:00,Dunkerque,51.0,538.05
2022-10-02 11:00:00+00:00,Dunkerque,52.8,557.04
2022-10-03 11:00:00+00:00,Dunkerque,52.8,557.04
2022-10-04 11:00:00+00:00,Dunkerque,53.0,559.15
2022-10-05 11:00:00+00:00,Dunkerque,53.0,559.15
2022-10-06 11:00:00+00:00,Dunkerque,52.9,558.095
2022-10-07 11:00:00+00:00,Dunkerque,52.9,558.095
2022-10-08 11:00:00+00:00,Dunkerque,53.0,559.15
2022-10-09 11:00:00+00:00,Dunkerque,53.0,559.15
2022-10-10 11:00:00+00:00,Dunkerque,53.0,559.15
2022-10-11 11:00:00+00:00,Dunkerque,50.9,536.995
2022-10-12 11:00:00+00:00,Dunkerque,48.7,513.785
2022-10-13 11:00:00+00:00,Dunkerque,52.5,553.875
2022-10-14 11:00:00+00:00,Dunkerque,53.0,559.15
2022-10-15 11:00:00+00:00,Dunkerque,53.0,559.15
2022-10-16 11:00:00+00:00,Dunkerque,53.0,559.15
2022-10-17 11:00:00+00:00,Dunkerque,52.7,555.985
2022-10-18 11:00:00+00:00,Dunkerque,53.3,562.315
2022-10-19 11:00:00+00:00,Dunkerque,49.8,525.39
2022-10-20 11:00:00+00:00,Dunkerque,48.0,506.4
2022-10-21 11:00:00+00:00,Dunkerque,47.6,502.18
2022-10-22 11:00:00+00:00,Dunkerque,48.0,506.4
2022-10-23 11:00:00+00:00,Dunkerque,48.0,506.4
2022-10-24 11:00:00+00:00,Dunkerque,49.1,518.005
2022-10-25 11:00:00+00:00,Dunkerque,50.1,528.555
2022-10-26 11:00:00+00:00,Dunkerque,50.0,527.5
2022-10-27 11:00:00+00:00,Dunkerque,49.1,518.005
2022-10-28 11:00:00+00:00,Dunkerque,39.79,419.785
2022-10-29 11:00:00+00:00,Dunkerque,38.29,403.96
2022-10-30 12:00:00+00:00,Dunkerque,43.9,463.145
2022-10-31 12:00:00+00:00,Dunkerque,48.8,514.84
2022-10-01 11:00:00+00:00,Easington,62.5,659.375
2022-10-02 11:00:00+00:00,Easington,63.8,673.09
2022-10-03 11:00:00+00:00,Easington,61.9,653.045
2022-10-04 11:00:00+00:00,Easington,55.5,585.525
2022-10-05 11:00:00+00:00,Easington,57.1,602.405
2022-10-06 11:00:00+00:00,Easington,58.0,611.9
2022-10-07 11:00:00+00:00,Easington,46.3,488.465
2022-10-08 11:00:00+00:00,Easington,45.2,476.86
