date,point,value_MSm3,value_GWh
2024-10-01 11:00:00+00:00,Dornum,28.3,298.565
2024-10-02 11:00:00+00:00,Dornum,25.2,265.86
2024-10-03 11:00:00+00:00,Dornum,34.2,360.81
2024-10-04 11:00:00+00:00,Dornum,33.4,352.37
2024-10-05 11:00:00+00:00,Dornum,36.1,380.855
2024-10-06 11:00:00+00:00,Dornum,38.2,403.01
2024-10-07 11:00:00+00:00,Dornum,38.29,403.96
2024-10-08 11:00:00+00:00,Dornum,39.1,412.505
2024-10-09 11:00:00+00:00,Dornum,38.79,409.234
2024-10-10 11:00:00+00:00,Dornum,40.79,430.335
2024-10-11 11:00:00+00:00,Dornum,40.4,426.22
2024-10-12 11:00:00+00:00,Dornum,41.8,440.99
2024-10-13 11:00:00+00:00,Dornum,39.9,420.945
2024-10-14 11:00:00+00:00,Dornum,44.7,471.585
2024-10-15 11:00:00+00:00,Dornum,40.9,431.495
2024-10-16 11:00:00+00:00,Dornum,39.6,417.78
2024-10-17 11:00:00+00:00,Dornum,41.1,433.605
2024-10-18 11:00:00+00:00,Dornum,39.6,417.78
2024-10-19 11:00:00+00:00,Dornum,40.0,422.0
2024-10-20 11:00:00+00:00,Dornum,39.7,418.835
2024-10-21 11:00:00+00:00,Dornum,39.29,414.51
2024-10-22 11:00:00+00:00,Dornum,39.79,419.785
2024-10-23 11:00:00+00:00,Dornum,41.0,432.55
2024-10-24 11:00:00+00:00,Dornum,42.0,443.1
2024-10-25 11:00:00+00:00,Dornum,38.6,407.23
2024-10-26 11:00:00+00:00,Dornum,38.9,410.395
2024-10-27 12:00:00+00:00,Dornum,39.4,415.67
2024-10-28 12:00:00+00:00,Dornum,41.1,433.605
2024-10-29 12:00:00+00:00,Dornum,46.8,493.74
2024-10-30 12:00:00+00:00,Dornum,46.2,487.41
2024-10-31 12:00:00+00:00,Dornum,45.5,480.025
2024-10-01 11:00:00+00:00,Dunkerque,45.9,484.245
2024-10-02 11:00:00+00:00,Dunkerque,47.0,495.85
2024-10-03 11:00:00+00:00,Dunkerque,31.7,334.435
2024-10-04 11:00:00+00:00,Dunkerque,47.9,505.345
2024-10-05 11:00:00+00:00,Dunkerque,45.7,482.135
2024-10-06 11:00:00+00:00,Dunkerque,45.4,478.97
2024-10-07 11:00:00+00:00,Dunkerque,44.9,473.695
2024-10-08 11:00:00+00:00,Dunkerque,37.29,393.41
2024-10-09 11:00:00+00:00,Dunkerque,36.6,386.13
2024-10-10 11:00:00+00:00,Dunkerque,37.79,398.684
2024-10-11 11:00:00+00:00,Dunkerque,44.0,464.2
2024-10-12 11:00:00+00:00,Dunkerque,40.1,423.055
2024-10-13 11:00:00+00:00,Dunkerque,32.0,337.6
2024-10-14 11:00:00+00:00,Dunkerque,34.7,366.085
2024-10-15 11:00:00+00:00,Dunkerque,38.2,403.01
2024-10-16 11:00:00+00:00,Dunkerque,43.3,456.815
2024-10-17 11:00:00+00:00,Dunkerque,31.2,329.16
2024-10-18 11:00:00+00:00,Dunkerque,28.6,301.73
2024-10-19 11:00:00+00:00,Dunkerque,43.4,457.87
2024-10-20 11:00:00+00:00,Dunkerque,44.2,466.31
2024-10-21 11:00:00+00:00,Dunkerque,46.3,488.465
2024-10-22 11:00:00+00:00,Dunkerque,46.7,492.685
2024-10-23 11:00:00+00:00,Dunkerque,38.6,407.23
2024-10-24 11:00:00+00:00,Dunkerque,35.6,375.58
2024-10-25 11:00:00+00:00,Dunkerque,34.2,360.81
2024-10-26 11:00:00+00:00,Dunkerque,47.1,496.905
2024-10-27 12:00:00+00:00,Dunkerque,36.5,385.075
2024-10-28 12:00:00+00:00,Dunkerque,46.9,494.795
2024-10-29 12:00:00+00:00,Dunkerque,42.0,443.1
2024-10-30 12:00:00+00:00,Dunkerque,39.7,418.835
2024-10-31 12:00:00+00:00,Dunkerque,47.4,500.07
2024-10-01 11:00:00+00:00,Easington,47.3,499.015
2024-10-02 11:00:00+00:00,Easington,41.3,435.715
2024-10-03 11:00:00+00:00,Easington,51.9,547.545
2024-10-04 11:00:00+00:00,Easington,52.8,557.04
2024-10-05 11:00:00+00:00,Easington,52.6,554.93
2024-10-06 11:00:00+00:00,Easington,55.6,586.58
2024-10-07 11:00:00+00:00,Easington,59.0,622.45
2024-10-08 11:00:00+00:00,Easington,64.0,675.2
2024-10-09 11:00:00+00:00,Easington,60.1,634.055
2024-10-10 11:00:00+00:00,Easington,63.3,667.815
2024-10-11 11:00:00+00:00,Easington,66.4,700.52
2024-10-12 11:00:00+00:00,Easington,59.5,627.725
2024-10-13 11:00:00+00:00,Easington,64.9,684.695
2024-10-14 11:00:00+00:00,Easington,65.7,693.135
