date,point,value_MSm3,value_GWh
2025-11-01 12:00:00+00:00,Dornum,51.6,544.38
2025-11-02 12:00:00+00:00,Dornum,50.9,536.995
2025-11-03 12:00:00+00:00,Dornum,51.8,546.49
2025-11-04 12:00:00+00:00,Dornum,52.2,550.71
2025-11-05 12:00:00+00:00,Dornum,50.0,527.5
2025-11-06 12:00:00+00:00,Dornum,52.2,550.71
2025-11-07 12:00:00+00:00,Dornum,52.2,550.71
2025-11-08 12:00:00+00:00,Dornum,51.9,547.545
2025-11-09 12:00:00+00:00,Dornum,47.5,501.125
2025-11-10 12:00:00+00:00,Dornum,47.7,503.235
2025-11-11 12:00:00+00:00,Dornum,54.7,577.085
2025-11-12 12:00:00+00:00,Dornum,53.5,564.425
2025-11-13 12:00:00+00:00,Dornum,54.5,574.975
2025-11-14 12:00:00+00:00,Dornum,54.5,574.975
2025-11-15 12:00:00+00:00,Dornum,49.8,525.39
2025-11-16 12:00:00+00:00,Dornum,47.0,495.85
2025-11-17 12:00:00+00:00,Dornum,48.3,509.565
2025-11-18 12:00:00+00:00,Dornum,50.8,535.94
2025-11-19 12:00:00+00:00,Dornum,52.2,550.71
2025-11-20 12:00:00+00:00,Dornum,50.0,527.5
2025-11-21 12:00:00+00:00,Dornum,50.2,529.61
2025-11-22 12:00:00+00:00,Dornum,50.1,528.555
2025-11-23 12:00:00+00:00,Dornum,49.5,522.225
2025-11-24 12:00:00+00:00,Dornum,48.1,507.455
2025-11-25 12:00:00+00:00,Dornum,47.3,499.015
2025-11-26 12:00:00+00:00,Dornum,48.6,512.73
2025-11-27 12:00:00+00:00,Dornum,49.7,524.335
2025-11-28 12:00:00+00:00,Dornum,51.6,544.38
2025-11-29 12:00:00+00:00,Dornum,53.2,561.26
2025-11-30 12:00:00+00:00,Dornum,53.9,568.645
2025-11-01 12:00:00+00:00,Dunkerque,48.4,510.62
2025-11-02 12:00:00+00:00,Dunkerque,48.2,508.51
2025-11-03 12:00:00+00:00,Dunkerque,48.8,514.84
2025-11-04 12:00:00+00:00,Dunkerque,48.7,513.785
2025-11-05 12:00:00+00:00,Dunkerque,48.6,512.73
2025-11-06 12:00:00+00:00,Dunkerque,48.7,513.785
2025-11-07 12:00:00+00:00,Dunkerque,49.0,516.95
2025-11-08 12:00:00+00:00,Dunkerque,48.5,511.675
2025-11-09 12:00:00+00:00,Dunkerque,48.8,514.84
2025-11-10 12:00:00+00:00,Dunkerque,48.4,510.62
2025-11-11 12:00:00+00:00,Dunkerque,48.9,515.895
2025-11-12 12:00:00+00:00,Dunkerque,48.8,514.84
2025-11-13 12:00:00+00:00,Dunkerque,48.8,514.84
2025-11-14 12:00:00+00:00,Dunkerque,48.6,512.73
2025-11-15 12:00:00+00:00,Dunkerque,48.9,515.895
2025-11-16 12:00:00+00:00,Dunkerque,27.1,285.905
2025-11-17 12:00:00+00:00,Dunkerque,39.7,418.835
2025-11-18 12:00:00+00:00,Dunkerque,27.4,289.07
2025-11-19 12:00:00+00:00,Dunkerque,23.3,245.815
2025-11-20 12:00:00+00:00,Dunkerque,15.0,158.25
2025-11-21 12:00:00+00:00,Dunkerque,26.6,280.63
2025-11-22 12:00:00+00:00,Dunkerque,32.4,341.82
2025-11-23 12:00:00+00:00,Dunkerque,34.0,358.7
2025-11-24 12:00:00+00:00,Dunkerque,30.9,325.995
2025-11-25 12:00:00+00:00,Dunkerque,28.7,302.785
2025-11-26 12:00:00+00:00,Dunkerque,29.9,315.445
2025-11-27 12:00:00+00:00,Dunkerque,41.8,440.99
2025-11-28 12:00:00+00:00,Dunkerque,38.4,405.12
2025-11-29 12:00:00+00:00,Dunkerque,33.2,350.26
2025-11-30 12:00:00+00:00,Dunkerque,32.6,343.93
2025-11-01 12:00:00+00:00,Easington,62.3,657.265
2025-11-02 12:00:00+00:00,Easington,66.2,698.41
2025-11-03 12:00:00+00:00,Easington,64.7,682.585
2025-11-04 12:00:00+00:00,Easington,69.8,736.39
2025-11-05 12:00:00+00:00,Easington,68.2,719.51
2025-11-06 12:00:00+00:00,Easington,68.09,718.35
2025-11-07 12:00:00+00:00,Easington,63.4,668.87
2025-11-08 12:00:00+00:00,Easington,68.59,723.625
2025-11-09 12:00:00+00:00,Easington,64.8,683.64
2025-11-10 12:00:00+00:00,Easington,66.8,704.74
2025-11-11 12:00:00+00:00,Easington,72.4,763.82
2025-11-12 12:00:00+00:00,Easington,71.3,752.215
2025-11-13 12:00:00+00:00,Easington,70.8,746.94
2025-11-14 12:00:00+00:00,Easington,68.8,725.84
2025-11-15 12:00:00+00:00,Easington,68.3,720.565
2025-11-16 12:00:00+00:00,Easington,73.4,774.37
2025-11-17 12:00:00+00:00,Easington,71.59,755.275
2025-11-18 12:00:00+00:00,Easington,67.59,713.074
2025-11-19 12:00:00+00:00,Easington,72.5,764.875
2025-11-20 12:00:00+00:00,Easington,71.9,758.545
2025-11-21 12:00:00+00:00,Easington,71.8,757.49
2025-11-22 12:00:00+00:00,Easington,72.5,764.875
2025-11-23 12:00:00+00:00,Easington,71.3,752.215
2025-11-24 12:00:00+00:00,Easington,75.09,792.2
2025-11-25 12:00:00+00:00,Easington,71.4,753.27
2025-11-26 12:00:00+00:00,Easington,75.0,791.25
2025-11-27 12:00:00+00:00,Easington,74.59,786.925
2025-11-28 12:00:00+00:00,Easington,75.0,791.25
2025-11-29 12:00:00+00:00,Easington,75.0,791.25
2025-11-30 12:00:00+00:00,Easington,75.0,791.25
