date,point,value_MSm3,value_GWh
2021-03-01 12:00:00+00:00,Dornum,58.2,614.01
2021-03-02 12:00:00+00:00,Dornum,53.5,564.425
2021-03-03 12:00:00+00:00,Dornum,54.7,577.085
2021-03-04 12:00:00+00:00,Dornum,53.6,565.48
2021-03-05 12:00:00+00:00,Dornum,54.3,572.865
2021-03-06 12:00:00+00:00,Dornum,54.9,579.195
2021-03-07 12:00:00+00:00,Dornum,53.7,566.535
2021-03-08 12:00:00+00:00,Dornum,54.3,572.865
2021-03-09 12:00:00+00:00,Dornum,61.1,644.605
2021-03-10 12:00:00+00:00,Dornum,65.4,689.97
2021-03-11 12:00:00+00:00,Dornum,62.9,663.595
2021-03-12 12:00:00+00:00,Dornum,61.2,645.66
2021-03-13 12:00:00+00:00,Dornum,62.1,655.155
2021-03-14 12:00:00+00:00,Dornum,64.4,679.42
2021-03-15 12:00:00+00:00,Dornum,65.2,687.86
2021-03-16 12:00:00+00:00,Dornum,60.9,642.495
2021-03-17 12:00:00+00:00,Dornum,59.3,625.615
2021-03-18 12:00:00+00:00,Dornum,60.8,641.44
2021-03-19 12:00:00+00:00,Dornum,61.1,644.605
2021-03-20 12:00:00+00:00,Dornum,59.5,627.725
2021-03-21 12:00:00+00:00,Dornum,57.3,604.515
2021-03-22 12:00:00+00:00,Dornum,61.3,646.715
2021-03-23 12:00:00+00:00,Dornum,62.5,659.375
2021-03-24 12:00:00+00:00,Dornum,61.9,653.045
2021-03-25 12:00:00+00:00,Dornum,61.3,646.715
2021-03-26 12:00:00+00:00,Dornum,61.8,651.99
2021-03-27 12:00:00+00:00,Dornum,56.6,597.13
2021-03-28 11:00:00+00:00,Dornum,58.0,611.9
2021-03-29 11:00:00+00:00,Dornum,51.7,545.435
2021-03-30 11:00:00+00:00,Dornum,62.5,659.375
2021-03-31 11:00:00+00:00,Dornum,61.2,645.66
2021-03-01 12:00:00+00:00,Dunkerque,42.5,448.375
2021-03-02 12:00:00+00:00,Dunkerque,36.29,382.86
2021-03-03 12:00:00+00:00,Dunkerque,32.0,337.6
2021-03-04 12:00:00+00:00,Dunkerque,31.0,327.05
2021-03-05 12:00:00+00:00,Dunkerque,33.0,348.15
2021-03-06 12:00:00+00:00,Dunkerque,34.5,363.975
2021-03-07 12:00:00+00:00,Dunkerque,31.5,332.325
2021-03-08 12:00:00+00:00,Dunkerque,30.8,324.94
2021-03-09 12:00:00+00:00,Dunkerque,32.9,347.095
2021-03-10 12:00:00+00:00,Dunkerque,38.6,407.23
2021-03-11 12:00:00+00:00,Dunkerque,39.9,420.945
2021-03-12 12:00:00+00:00,Dunkerque,41.6,438.88
2021-03-13 12:00:00+00:00,Dunkerque,41.2,434.66
2021-03-14 12:00:00+00:00,Dunkerque,42.5,448.375
2021-03-15 12:00:00+00:00,Dunkerque,43.2,455.76
2021-03-16 12:00:00+00:00,Dunkerque,44.5,469.475
2021-03-17 12:00:00+00:00,Dunkerque,40.7,429.385
2021-03-18 12:00:00+00:00,Dunkerque,42.5,448.375
2021-03-19 12:00:00+00:00,Dunkerque,42.3,446.265
2021-03-20 12:00:00+00:00,Dunkerque,51.9,547.545
2021-03-21 12:00:00+00:00,Dunkerque,45.8,483.19
2021-03-22 12:00:00+00:00,Dunkerque,46.9,494.795
2021-03-23 12:00:00+00:00,Dunkerque,45.7,482.135
2021-03-24 12:00:00+00:00,Dunkerque,50.1,528.555
2021-03-25 12:00:00+00:00,Dunkerque,50.0,527.5
2021-03-26 12:00:00+00:00,Dunkerque,46.8,493.74
2021-03-27 12:00:00+00:00,Dunkerque,40.79,430.335
2021-03-28 11:00:00+00:00,Dunkerque,41.2,434.66
2021-03-29 11:00:00+00:00,Dunkerque,46.5,490.575
2021-03-30 11:00:00+00:00,Dunkerque,47.1,496.905
2021-03-31 11:00:00+00:00,Dunkerque,49.2,519.06
2021-03-01 12:00:00+00:00,Easington,70.8,746.94
2021-03-02 12:00:00+00:00,Easington,73.9,779.645
2021-03-03 12:00:00+00:00,Easington,75.59,797.474
2021-03-04 12:00:00+00:00,Easington,76.09,802.75
2021-03-05 12:00:00+00:00,Easington,76.0,801.8
2021-03-06 12:00:00+00:00,Easington,76.0,801.8
2021-03-07 12:00:00+00:00,Easington,74.09,781.65
2021-03-08 12:00:00+00:00,Easington,76.09,802.75
2021-03-09 12:00:00+00:00,Easington,74.8,789.14
2021-03-10 12:00:00+00:00,Easington,73.0,770.15
2021-03-11 12:00:00+00:00,Easington,73.2,772.26
2021-03-12 12:00:00+00:00,Easington,76.09,802.75
2021-03-13 12:00:00+00:00,Easington,73.59,776.375
2021-03-14 12:00:00+00:00,Easington,70.0,738.5
2021-03-15 12:00:00+00:00,Easington,72.9,769.095
2021-03-16 12:00:00+00:00,Easington,60.5,638.275
2021-03-17 12:00:00+00:00,Easington,52.5,553.875
2021-03-18 12:00:00+00:00,Easington,55.7,587.635
2021-03-19 12:00:00+00:00,Easington,56.4,595.02
2021-03-20 12:00:00+00:00,Easington,63.5,669.925
2021-03-21 12:00:00+00:00,Easington,32.2,339.71
2021-03-22 12:00:00+00:00,Easington,47.7,503.235
2021-03-23 12:00:00+00:00,Easington,62.0,654.1
2021-03-24 12:00:00+00:00,Easington,57.3,604.515
2021-03-25 12:00:00+00:00,Easington,62.8,662.54
2021-03-26 12:00:00+00:00,Easington,64.5,680.475
2021-03-27 12:00:00+00:00,Easington,69.9,737.445
2021-03-28 11:00:00+00:00,Easington,68.9,726.895
2021-03-29 11:00:00+00:00,Easington,62.6,660.43
2021-03-30 11:00:00+00:00,Easington,71.3,752.215
2021-03-31 11:00:00+00:00,Easington,65.2,687.86
2021-03-01 12:00:00+00:00,Emden,79.9,842.945
2021-03-02 12:00:00+00:00,Emden,82.7,872.485
2021-03-03 12:00:00+00:00,Emden,81.9,864.045
2021-03-04 12:00:00+00:00,Emden,72.2,761.71
2021-03-05 12:00:00+00:00,Emden,73.2,772.26
2021-03-06 12:00:00+00:00,Emden,79.9,842.945
2021-03-07 12:00:00+00:00,Emden,76.9,811.295
2021-03-08 12:00:00+00:00,Emden,77.4,816.57
2021-03-09 12:00:00+00:00,Emden,82.1,866.155
2021-03-10 12:00:00+00:00,Emden,86.6,913.63
2021-03-11 12:00:00+00:00,Emden,87.0,917.85
2021-03-12 12:00:00+00:00,Emden,87.6,924.18
2021-03-13 12:00:00+00:00,Emden,88.9,937.895
2021-03-14 12:00:00+00:00,Emden,88.1,929.455
2021-03-15 12:00:00+00:00,Emden,86.9,916.795
2021-03-16 12:00:00+00:00,Emden,88.9,937.895
2021-03-17 12:00:00+00:00,Emden,88.4,932.62
2021-03-18 12:00:00+00:00,Emden,87.3,921.015
2021-03-19 12:00:00+00:00,Emden,87.7,925.235
2021-03-20 12:00:00+00:00,Emden,72.09,760.55
2021-03-21 12:00:00+00:00,Emden,82.1,866.155
2021-03-22 12:00:00+00:00,Emden,85.7,904.135
2021-03-23 12:00:00+00:00,Emden,89.7,946.335
