date,point,value_MSm3,value_GWh
2024-04-01 11:00:00+00:00,Dornum,47.8,504.29
2024-04-02 11:00:00+00:00,Dornum,44.2,466.31
2024-04-03 11:00:00+00:00,Dornum,43.5,458.925
2024-04-04 11:00:00+00:00,Dornum,42.9,452.595
2024-04-05 11:00:00+00:00,Dornum,43.7,461.035
2024-04-06 11:00:00+00:00,Dornum,52.2,550.71
2024-04-07 11:00:00+00:00,Dornum,52.3,551.765
2024-04-08 11:00:00+00:00,Dornum,45.4,478.97
2024-04-09 11:00:00+00:00,Dornum,44.8,472.64
2024-04-10 11:00:00+00:00,Dornum,43.0,453.65
2024-04-11 11:00:00+00:00,Dornum,52.3,551.765
2024-04-12 11:00:00+00:00,Dornum,51.7,545.435
2024-04-13 11:00:00+00:00,Dornum,49.2,519.06
2024-04-14 11:00:00+00:00,Dornum,49.5,522.225
2024-04-15 11:00:00+00:00,Dornum,50.6,533.83
2024-04-16 11:00:00+00:00,Dornum,43.1,454.705
2024-04-17 11:00:00+00:00,Dornum,49.1,518.005
2024-04-18 11:00:00+00:00,Dornum,53.4,563.37
2024-04-19 11:00:00+00:00,Dornum,50.4,531.72
2024-04-20 11:00:00+00:00,Dornum,48.2,508.51
2024-04-21 11:00:00+00:00,Dornum,57.3,604.515
2024-04-22 11:00:00+00:00,Dornum,58.8,620.34
2024-04-23 11:00:00+00:00,Dornum,51.8,546.49
2024-04-24 11:00:00+00:00,Dornum,52.9,558.095
2024-04-25 11:00:00+00:00,Dornum,52.7,555.985
2024-04-26 11:00:00+00:00,Dornum,51.1,539.105
2024-04-27 11:00:00+00:00,Dornum,49.3,520.115
2024-04-28 11:00:00+00:00,Dornum,49.7,524.335
2024-04-29 11:00:00+00:00,Dornum,50.4,531.72
2024-04-30 11:00:00+00:00,Dornum,49.4,521.17
2024-04-01 11:00:00+00:00,Dunkerque,49.3,520.115
2024-04-02 11:00:00+00:00,Dunkerque,49.3,520.115
2024-04-03 11:00:00+00:00,Dunkerque,49.7,524.335
2024-04-04 11:00:00+00:00,Dunkerque,49.6,523.28
2024-04-05 11:00:00+00:00,Dunkerque,49.7,524.335
2024-04-06 11:00:00+00:00,Dunkerque,49.8,525.39
2024-04-07 11:00:00+00:00,Dunkerque,49.1,518.005
2024-04-08 11:00:00+00:00,Dunkerque,48.6,512.73
2024-04-09 11:00:00+00:00,Dunkerque,49.7,524.335
2024-04-10 11:00:00+00:00,Dunkerque,49.7,524.335
