date,point,value_MSm3,value_GWh
2025-12-01 12:00:00+00:00,Dornum,58.6,618.23
2025-12-02 12:00:00+00:00,Dornum,53.1,560.205
2025-12-03 12:00:00+00:00,Dornum,54.8,578.14
2025-12-04 12:00:00+00:00,Dornum,51.7,545.435
2025-12-05 12:00:00+00:00,Dornum,52.4,552.82
2025-12-06 12:00:00+00:00,Dornum,55.4,584.47
2025-12-07 12:00:00+00:00,Dornum,54.5,574.975
2025-12-08 12:00:00+00:00,Dornum,54.9,579.195
2025-12-09 12:00:00+00:00,Dornum,54.0,569.7
2025-12-10 12:00:00+00:00,Dornum,53.4,563.37
2025-12-11 12:00:00+00:00,Dornum,54.6,576.03
2025-12-12 12:00:00+00:00,Dornum,54.2,571.81
2025-12-13 12:00:00+00:00,Dornum,52.9,558.095
2025-12-14 12:00:00+00:00,Dornum,53.8,567.59
2025-12-15 12:00:00+00:00,Dornum,53.8,567.59
2025-12-16 12:00:00+00:00,Dornum,54.3,572.865
2025-12-17 12:00:00+00:00,Dornum,53.5,564.425
2025-12-18 12:00:00+00:00,Dornum,59.4,626.67
2025-12-19 12:00:00+00:00,Dornum,57.9,610.845
2025-12-20 12:00:00+00:00,Dornum,55.2,582.36
2025-12-21 12:00:00+00:00,Dornum,53.0,559.15
2025-12-22 12:00:00+00:00,Dornum,53.4,563.37
2025-12-23 12:00:00+00:00,Dornum,54.7,577.085
2025-12-24 12:00:00+00:00,Dornum,53.7,566.535
2025-12-25 12:00:00+00:00,Dornum,56.1,591.855
2025-12-26 12:00:00+00:00,Dornum,55.6,586.58
2025-12-27 12:00:00+00:00,Dornum,54.4,573.92
2025-12-28 12:00:00+00:00,Dornum,55.2,582.36
2025-12-29 12:00:00+00:00,Dornum,54.9,579.195
2025-12-30 12:00:00+00:00,Dornum,55.4,584.47
2025-12-31 12:00:00+00:00,Dornum,53.6,565.48
2025-12-01 12:00:00+00:00,Dunkerque,30.1,317.555
2025-12-02 12:00:00+00:00,Dunkerque,30.6,322.83
2025-12-03 12:00:00+00:00,Dunkerque,25.9,273.245
2025-12-04 12:00:00+00:00,Dunkerque,30.6,322.83
2025-12-05 12:00:00+00:00,Dunkerque,46.8,493.74
