date,point,value_MSm3,value_GWh
2024-12-01 12:00:00+00:00,Dornum,54.7,577.085
2024-12-02 12:00:00+00:00,Dornum,53.2,561.26
2024-12-03 12:00:00+00:00,Dornum,45.4,478.97
2024-12-04 12:00:00+00:00,Dornum,47.6,502.18
2024-12-05 12:00:00+00:00,Dornum,51.4,542.27
2024-12-06 12:00:00+00:00,Dornum,51.3,541.215
2024-12-07 12:00:00+00:00,Dornum,53.5,564.425
2024-12-08 12:00:00+00:00,Dornum,51.4,542.27
2024-12-09 12:00:00+00:00,Dornum,51.6,544.38
2024-12-10 12:00:00+00:00,Dornum,43.8,462.09
2024-12-11 12:00:00+00:00,Dornum,44.3,467.365
2024-12-12 12:00:00+00:00,Dornum,51.0,538.05
2024-12-13 12:00:00+00:00,Dornum,50.1,528.555
2024-12-14 12:00:00+00:00,Dornum,52.8,557.04
2024-12-15 12:00:00+00:00,Dornum,52.4,552.82
2024-12-16 12:00:00+00:00,Dornum,50.2,529.61
2024-12-17 12:00:00+00:00,Dornum,54.7,577.085
2024-12-18 12:00:00+00:00,Dornum,49.0,516.95
2024-12-19 12:00:00+00:00,Dornum,50.0,527.5
2024-12-20 12:00:00+00:00,Dornum,54.1,570.755
2024-12-21 12:00:00+00:00,Dornum,54.2,571.81
2024-12-22 12:00:00+00:00,Dornum,54.3,572.865
2024-12-23 12:00:00+00:00,Dornum,53.0,559.15
2024-12-24 12:00:00+00:00,Dornum,55.0,580.25
2024-12-25 12:00:00+00:00,Dornum,51.3,541.215
2024-12-26 12:00:00+00:00,Dornum,54.0,569.7
2024-12-27 12:00:00+00:00,Dornum,55.5,585.525
2024-12-28 12:00:00+00:00,Dornum,54.0,569.7
2024-12-29 12:00:00+00:00,Dornum,54.6,576.03
2024-12-30 12:00:00+00:00,Dornum,53.4,563.37
2024-12-31 12:00:00+00:00,Dornum,55.8,588.69
2024-12-01 12:00:00+00:00,Dunkerque,34.1,359.755
2024-12-02 12:00:00+00:00,Dunkerque,33.29,351.21
2024-12-03 12:00:00+00:00,Dunkerque,26.5,279.575
2024-12-04 12:00:00+00:00,Dunkerque,25.5,269.025
2024-12-05 12:00:00+00:00,Dunkerque,39.2,413.56
2024-12-06 12:00:00+00:00,Dunkerque,37.0,390.35
2024-12-07 12:00:00+00:00,Dunkerque,33.7,355.535
2024-12-08 12:00:00+00:00,Dunkerque,31.3,330.215
2024-12-09 12:00:00+00:00,Dunkerque,25.3,266.915
