date,point,value_MSm3,value_GWh
2026-02-01 12:00:00+00:00,Dornum,50.4,531.72
2026-02-02 12:00:00+00:00,Dornum,50.9,536.995
2026-02-03 12:00:00+00:00,Dornum,51.0,538.05
2026-02-04 12:00:00+00:00,Dornum,49.5,522.225
2026-02-05 12:00:00+00:00,Dornum,48.3,509.565
2026-02-06 12:00:00+00:00,Dornum,50.9,536.995
2026-02-07 12:00:00+00:00,Dornum,53.1,560.205
2026-02-08 12:00:00+00:00,Dornum,53.2,561.26
2026-02-09 12:00:00+00:00,Dornum,53.7,566.535
2026-02-10 12:00:00+00:00,Dornum,52.0,548.6
2026-02-11 12:00:00+00:00,Dornum,51.5,543.325
2026-02-12 12:00:00+00:00,Dornum,49.6,523.28
2026-02-13 12:00:00+00:00,Dornum,53.7,566.535
2026-02-14 12:00:00+00:00,Dornum,54.4,573.92
2026-02-15 12:00:00+00:00,Dornum,52.9,558.095
2026-02-16 12:00:00+00:00,Dornum,53.0,559.15
2026-02-17 12:00:00+00:00,Dornum,50.5,532.775
2026-02-18 12:00:00+00:00,Dornum,50.4,531.72
2026-02-19 12:00:00+00:00,Dornum,51.1,539.105
2026-02-20 12:00:00+00:00,Dornum,52.5,553.875
2026-02-21 12:00:00+00:00,Dornum,51.3,541.215
2026-02-22 12:00:00+00:00,Dornum,51.3,541.215
2026-02-23 12:00:00+00:00,Dornum,51.8,546.49
2026-02-24 12:00:00+00:00,Dornum,51.4,542.27
2026-02-25 12:00:00+00:00,Dornum,49.1,518.005
2026-02-26 12:00:00+00:00,Dornum,49.0,516.95
2026-02-27 12:00:00+00:00,Dornum,49.3,520.115
2026-02-28 12:00:00+00:00,Dornum,50.6,533.83
2026-02-01 12:00:00+00:00,Dunkerque,47.0,495.85
2026-02-02 12:00:00+00:00,Dunkerque,46.6,491.63
2026-02-03 12:00:00+00:00,Dunkerque,49.5,522.225
2026-02-04 12:00:00+00:00,Dunkerque,49.6,523.28
2026-02-05 12:00:00+00:00,Dunkerque,46.6,491.63
2026-02-06 12:00:00+00:00,Dunkerque,44.4,468.42
2026-02-07 12:00:00+00:00,Dunkerque,45.5,480.025
2026-02-08 12:00:00+00:00,Dunkerque,48.0,506.4
2026-02-09 12:00:00+00:00,Dunkerque,46.6,491.63
2026-02-10 12:00:00+00:00,Dunkerque,47.7,503.235
2026-02-11 12:00:00+00:00,Dunkerque,48.8,514.84
2026-02-12 12:00:00+00:00,Dunkerque,46.6,491.63
2026-02-13 12:00:00+00:00,Dunkerque,48.7,513.785
2026-02-14 12:00:00+00:00,Dunkerque,47.1,496.905
2026-02-15 12:00:00+00:00,Dunkerque,48.6,512.73
2026-02-16 12:00:00+00:00,Dunkerque,45.3,477.915
2026-02-17 12:00:00+00:00,Dunkerque,43.5,458.925
2026-02-18 12:00:00+00:00,Dunkerque,46.3,488.465
2026-02-19 12:00:00+00:00,Dunkerque,39.0,411.45
2026-02-20 12:00:00+00:00,Dunkerque,44.2,466.31
2026-02-21 12:00:00+00:00,Dunkerque,48.1,507.455
2026-02-22 12:00:00+00:00,Dunkerque,47.6,502.18
2026-02-23 12:00:00+00:00,Dunkerque,44.8,472.64
2026-02-24 12:00:00+00:00,Dunkerque,47.9,505.345
2026-02-25 12:00:00+00:00,Dunkerque,49.1,518.005
2026-02-26 12:00:00+00:00,Dunkerque,50.1,528.555
2026-02-27 12:00:00+00:00,Dunkerque,49.7,524.335
2026-02-28 12:00:00+00:00,Dunkerque,45.1,475.805
2026-02-01 12:00:00+00:00,Easington,71.3,752.215
2026-02-02 12:00:00+00:00,Easington,72.5,764.875
2026-02-03 12:00:00+00:00,Easington,72.5,764.875
2026-02-04 12:00:00+00:00,Easington,67.5,712.125
2026-02-05 12:00:00+00:00,Easington,72.4,763.82
2026-02-06 12:00:00+00:00,Easington,66.4,700.52
2026-02-07 12:00:00+00:00,Easington,67.5,712.125
2026-02-08 12:00:00+00:00,Easington,65.59,691.974
2026-02-09 12:00:00+00:00,Easington,65.59,691.974
2026-02-10 12:00:00+00:00,Easington,64.09,676.15
2026-02-11 12:00:00+00:00,Easington,60.6,639.33
2026-02-12 12:00:00+00:00,Easington,60.3,636.165
2026-02-13 12:00:00+00:00,Easington,60.7,640.385
2026-02-14 12:00:00+00:00,Easington,60.5,638.275
2026-02-15 12:00:00+00:00,Easington,61.0,643.55
2026-02-16 12:00:00+00:00,Easington,55.4,584.47
2026-02-17 12:00:00+00:00,Easington,59.3,625.615
2026-02-18 12:00:00+00:00,Easington,57.8,609.79
2026-02-19 12:00:00+00:00,Easington,57.6,607.68
2026-02-20 12:00:00+00:00,Easington,50.8,535.94
2026-02-21 12:00:00+00:00,Easington,56.7,598.185
2026-02-22 12:00:00+00:00,Easington,53.9,568.645
2026-02-23 12:00:00+00:00,Easington,56.8,599.24
2026-02-24 12:00:00+00:00,Easington,55.4,584.47
2026-02-25 12:00:00+00:00,Easington,56.8,599.24
2026-02-26 12:00:00+00:00,Easington,48.1,507.455
2026-02-27 12:00:00+00:00,Easington,47.1,496.905
2026-02-28 12:00:00+00:00,Easington,37.4,394.57
2026-02-01 12:00:00+00:00,Emden,82.3,868.265
2026-02-02 12:00:00+00:00,Emden,82.9,874.595
2026-02-03 12:00:00+00:00,Emden,82.4,869.32
2026-02-04 12:00:00+00:00,Emden,83.3,878.815
2026-02-05 12:00:00+00:00,Emden,83.1,876.705
2026-02-06 12:00:00+00:00,Emden,83.0,875.65
2026-02-07 12:00:00+00:00,Emden,83.0,875.65
2026-02-08 12:00:00+00:00,Emden,82.6,871.43
2026-02-09 12:00:00+00:00,Emden,83.2,877.76
2026-02-10 12:00:00+00:00,Emden,84.2,888.31
2026-02-11 12:00:00+00:00,Emden,85.7,904.135
2026-02-12 12:00:00+00:00,Emden,84.7,893.585
2026-02-13 12:00:00+00:00,Emden,82.6,871.43
2026-02-14 12:00:00+00:00,Emden,83.9,885.145
2026-02-15 12:00:00+00:00,Emden,83.5,880.925
2026-02-16 12:00:00+00:00,Emden,83.6,881.98
2026-02-17 12:00:00+00:00,Emden,84.3,889.365
2026-02-18 12:00:00+00:00,Emden,86.2,909.41
2026-02-19 12:00:00+00:00,Emden,86.2,909.41
2026-02-20 12:00:00+00:00,Emden,82.4,869.32
2026-02-21 12:00:00+00:00,Emden,85.0,896.75
2026-02-22 12:00:00+00:00,Emden,86.7,914.685
2026-02-23 12:00:00+00:00,Emden,83.2,877.76
2026-02-24 12:00:00+00:00,Emden,83.3,878.815
2026-02-25 12:00:00+00:00,Emden,82.5,870.375
2026-02-26 12:00:00+00:00,Emden,83.4,879.87
2026-02-27 12:00:00+00:00,Emden,82.9,874.595
2026-02-28 12:00:00+00:00,Emden,78.7,830.285
2026-02-01 12:00:00+00:00,Fields Delivering into SEGAL,12.3,129.765
2026-02-02 12:00:00+00:00,Fields Delivering into SEGAL,12.8,135.04
2026-02-03 12:00:00+00:00,Fields Delivering into SEGAL,12.4,130.82
2026-02-04 12:00:00+00:00,Fields Delivering into SEGAL,12.4,130.82
2026-02-05 12:00:00+00:00,Fields Delivering into SEGAL,11.7,123.435
2026-02-06 12:00:00+00:00,Fields Delivering into SEGAL,12.3,129.765
2026-02-07 12:00:00+00:00,Fields Delivering into SEGAL,12.4,130.82
2026-02-08 12:00:00+00:00,Fields Delivering into SEGAL,12.4,130.82
2026-02-09 12:00:00+00:00,Fields Delivering into SEGAL,12.5,131.875
2026-02-10 12:00:00+00:00,Fields Delivering into SEGAL,12.5,131.875
2026-02-11 12:00:00+00:00,Fields Delivering into SEGAL,12.5,131.875
2026-02-12 12:00:00+00:00,Fields Delivering into SEGAL,12.5,131.875
2026-02-13 12:00:00+00:00,Fields Delivering into SEGAL,12.5,131.875
2026-02-14 12:00:00+00:00,Fields Delivering into SEGAL,12.5,131.875
2026-02-15 12:00:00+00:00,Fields Delivering into SEGAL,12.5,131.875
2026-02-16 12:00:00+00:00,Fields Delivering into SEGAL,12.4,130.82
2026-02-17 12:00:00+00:00,Fields Delivering into SEGAL,12.7,133.985
2026-02-18 12:00:00+00:00,Fields Delivering into SEGAL,12.6,132.93
2026-02-19 12:00:00+00:00,Fields Delivering into SEGAL,12.5,131.875
2026-02-20 12:00:00+00:00,Fields Delivering into SEGAL,13.1,138.205
2026-02-21 12:00:00+00:00,Fields Delivering into SEGAL,13.2,139.26
2026-02-22 12:00:00+00:00,Fields Delivering into SEGAL,13.2,139.26
2026-02-23 12:00:00+00:00,Fields Delivering into SEGAL,13.2,139.26
2026-02-24 12:00:00+00:00,Fields Delivering into SEGAL,13.3,140.315
2026-02-25 12:00:00+00:00,Fields Delivering into SEGAL,13.8,145.59
2026-02-26 12:00:00+00:00,Fields Delivering into SEGAL,13.6,143.48
2026-02-27 12:00:00+00:00,Fields Delivering into SEGAL,13.6,143.48
2026-02-28 12:00:00+00:00,Fields Delivering into SEGAL,13.6,143.48
2026-02-01 12:00:00+00:00,Nybro,27.9,294.345
2026-02-02 12:00:00+00:00,Nybro,28.6,301.73
2026-02-03 12:00:00+00:00,Nybro,28.7,302.785
2026-02-04 12:00:00+00:00,Nybro,28.7,302.785
2026-02-05 12:00:00+00:00,Nybro,28.6,301.73
2026-02-06 12:00:00+00:00,Nybro,28.5,300.675
2026-02-07 12:00:00+00:00,Nybro,28.8,303.84
2026-02-08 12:00:00+00:00,Nybro,28.8,303.84
2026-02-09 12:00:00+00:00,Nybro,28.8,303.84
2026-02-10 12:00:00+00:00,Nybro,28.8,303.84
2026-02-11 12:00:00+00:00,Nybro,28.4,299.62
2026-02-12 12:00:00+00:00,Nybro,28.6,301.73
2026-02-13 12:00:00+00:00,Nybro,28.2,297.51
2026-02-14 12:00:00+00:00,Nybro,28.7,302.785
2026-02-15 12:00:00+00:00,Nybro,28.7,302.785
2026-02-16 12:00:00+00:00,Nybro,27.6,291.18
2026-02-17 12:00:00+00:00,Nybro,28.6,301.73
2026-02-18 12:00:00+00:00,Nybro,28.5,300.675
2026-02-19 12:00:00+00:00,Nybro,28.2,297.51
2026-02-20 12:00:00+00:00,Nybro,28.5,300.675
2026-02-21 12:00:00+00:00,Nybro,29.0,305.95
2026-02-22 12:00:00+00:00,Nybro,28.9,304.895
2026-02-23 12:00:00+00:00,Nybro,29.0,305.95
2026-02-24 12:00:00+00:00,Nybro,28.7,302.785
2026-02-25 12:00:00+00:00,Nybro,28.7,302.785
2026-02-26 12:00:00+00:00,Nybro,28.8,303.84
2026-02-27 12:00:00+00:00,Nybro,28.6,301.73
2026-02-28 12:00:00+00:00,Nybro,27.8,293.29
2026-02-01 12:00:00+00:00,Other Exit Nominations,1.6,16.88
2026-02-02 12:00:00+00:00,Other Exit Nominations,1.0,10.55
2026-02-03 12:00:00+00:00,Other Exit Nominations,1.0,10.55
2026-02-04 12:00:00+00:00,Other Exit Nominations,1.3,13.715
2026-02-05 12:00:00+00:00,Other Exit Nominations,1.8,18.99
2026-02-06 12:00:00+00:00,Other Exit Nominations,1.8,18.99
2026-02-07 12:00:00+00:00,Other Exit Nominations,1.8,18.99
2026-02-08 12:00:00+00:00,Other Exit Nominations,1.8,18.99
2026-02-09 12:00:00+00:00,Other Exit Nominations,1.7,17.935
2026-02-10 12:00:00+00:00,Other Exit Nominations,1.7,17.935
2026-02-11 12:00:00+00:00,Other Exit Nominations,1.8,18.99
2026-02-12 12:00:00+00:00,Other Exit Nominations,1.8,18.99
2026-02-13 12:00:00+00:00,Other Exit Nominations,1.8,18.99
2026-02-14 12:00:00+00:00,Other Exit Nominations,1.8,18.99
2026-02-15 12:00:00+00:00,Other Exit Nominations,1.8,18.99
2026-02-16 12:00:00+00:00,Other Exit Nominations,1.9,20.045
2026-02-17 12:00:00+00:00,Other Exit Nominations,1.9,20.045
2026-02-18 12:00:00+00:00,Other Exit Nominations,1.9,20.045
2026-02-19 12:00:00+00:00,Other Exit Nominations,1.9,20.045
2026-02-20 12:00:00+00:00,Other Exit Nominations,1.9,20.045
2026-02-21 12:00:00+00:00,Other Exit Nominations,1.9,20.045
2026-02-22 12:00:00+00:00,Other Exit Nominations,1.9,20.045
2026-02-23 12:00:00+00:00,Other Exit Nominations,1.8,18.99
2026-02-24 12:00:00+00:00,Other Exit Nominations,1.7,17.935
2026-02-25 12:00:00+00:00,Other Exit Nominations,1.7,17.935
2026-02-26 12:00:00+00:00,Other Exit Nominations,1.7,17.935
2026-02-27 12:00:00+00:00,Other Exit Nominations,1.7,17.935
