date,point,value_MSm3,value_GWh
2022-04-01 11:00:00+00:00,Dornum,65.7,693.135
2022-04-02 11:00:00+00:00,Dornum,65.4,689.97
2022-04-03 11:00:00+00:00,Dornum,65.4,689.97
2022-04-04 11:00:00+00:00,Dornum,65.5,691.025
2022-04-05 11:00:00+00:00,Dornum,66.09,697.25
2022-04-06 11:00:00+00:00,Dornum,66.7,703.685
2022-04-07 11:00:00+00:00,Dornum,66.09,697.25
2022-04-08 11:00:00+00:00,Dornum,67.8,715.29
2022-04-09 11:00:00+00:00,Dornum,67.3,710.015
2022-04-10 11:00:00+00:00,Dornum,66.8,704.74
2022-04-11 11:00:00+00:00,Dornum,67.5,712.125
2022-04-12 11:00:00+00:00,Dornum,67.09,707.8
2022-04-13 11:00:00+00:00,Dornum,67.0,706.85
2022-04-14 11:00:00+00:00,Dornum,67.4,711.07
2022-04-15 11:00:00+00:00,Dornum,66.59,702.525
2022-04-16 11:00:00+00:00,Dornum,64.8,683.64
2022-04-17 11:00:00+00:00,Dornum,64.5,680.475
2022-04-18 11:00:00+00:00,Dornum,64.09,676.15
2022-04-19 11:00:00+00:00,Dornum,65.5,691.025
2022-04-20 11:00:00+00:00,Dornum,63.9,674.145
2022-04-21 11:00:00+00:00,Dornum,65.9,695.245
2022-04-22 11:00:00+00:00,Dornum,64.4,679.42
2022-04-23 11:00:00+00:00,Dornum,65.8,694.19
2022-04-24 11:00:00+00:00,Dornum,64.0,675.2
2022-04-25 11:00:00+00:00,Dornum,60.5,638.275
2022-04-26 11:00:00+00:00,Dornum,60.5,638.275
2022-04-27 11:00:00+00:00,Dornum,63.2,666.76
2022-04-28 11:00:00+00:00,Dornum,63.3,667.815
2022-04-29 11:00:00+00:00,Dornum,63.9,674.145
2022-04-30 11:00:00+00:00,Dornum,62.5,659.375
2022-04-01 11:00:00+00:00,Dunkerque,49.2,519.06
2022-04-02 11:00:00+00:00,Dunkerque,52.6,554.93
2022-04-03 11:00:00+00:00,Dunkerque,52.5,553.875
2022-04-04 11:00:00+00:00,Dunkerque,53.6,565.48
