date,point,value_MSm3,value_GWh
2026-06-01 11:00:00+00:00,Dornum,40.9,431.495
2026-06-02 11:00:00+00:00,Dornum,44.2,466.31
2026-06-03 11:00:00+00:00,Dornum,47.6,502.18
2026-06-04 11:00:00+00:00,Dornum,43.9,463.145
2026-06-05 11:00:00+00:00,Dornum,45.9,484.245
2026-06-06 11:00:00+00:00,Dornum,48.1,507.455
2026-06-07 11:00:00+00:00,Dornum,50.8,535.94
2026-06-08 11:00:00+00:00,Dornum,50.8,535.94
2026-06-09 11:00:00+00:00,Dornum,54.0,569.7
2026-06-10 11:00:00+00:00,Dornum,54.1,570.755
2026-06-11 11:00:00+00:00,Dornum,48.3,509.565
2026-06-12 11:00:00+00:00,Dornum,47.8,504.29
2026-06-13 11:00:00+00:00,Dornum,52.3,551.765
2026-06-14 11:00:00+00:00,Dornum,47.1,496.905
2026-06-15 11:00:00+00:00,Dornum,47.2,497.96
2026-06-16 11:00:00+00:00,Dornum,45.3,477.915
2026-06-17 11:00:00+00:00,Dornum,45.6,481.08
2026-06-18 11:00:00+00:00,Dornum,45.3,477.915
2026-06-19 11:00:00+00:00,Dornum,45.0,474.75
2026-06-20 11:00:00+00:00,Dornum,50.0,527.5
2026-06-21 11:00:00+00:00,Dornum,53.7,566.535
2026-06-22 11:00:00+00:00,Dornum,54.5,574.975
2026-06-23 11:00:00+00:00,Dornum,52.8,557.04
2026-06-24 11:00:00+00:00,Dornum,56.3,593.965
2026-06-25 11:00:00+00:00,Dornum,57.3,604.515
2026-06-26 11:00:00+00:00,Dornum,57.0,601.35
2026-06-27 11:00:00+00:00,Dornum,57.4,605.57
2026-06-28 11:00:00+00:00,Dornum,60.0,633.0
2026-06-29 11:00:00+00:00,Dornum,59.0,622.45
2026-06-30 11:00:00+00:00,Dornum,55.4,584.47
2026-06-01 11:00:00+00:00,Dunkerque,40.0,422.0
2026-06-02 11:00:00+00:00,Dunkerque,49.6,523.28
2026-06-03 11:00:00+00:00,Dunkerque,49.1,518.005
2026-06-04 11:00:00+00:00,Dunkerque,49.5,522.225
2026-06-05 11:00:00+00:00,Dunkerque,49.4,521.17
2026-06-06 11:00:00+00:00,Dunkerque,49.3,520.115
2026-06-07 11:00:00+00:00,Dunkerque,49.3,520.115
2026-06-08 11:00:00+00:00,Dunkerque,49.4,521.17
2026-06-09 11:00:00+00:00,Dunkerque,49.4,521.17
2026-06-10 11:00:00+00:00,Dunkerque,31.7,334.435
2026-06-11 11:00:00+00:00,Dunkerque,38.6,407.23
2026-06-12 11:00:00+00:00,Dunkerque,49.1,518.005
2026-06-13 11:00:00+00:00,Dunkerque,49.0,516.95
2026-06-14 11:00:00+00:00,Dunkerque,48.4,510.62
2026-06-15 11:00:00+00:00,Dunkerque,48.0,506.4
2026-06-16 11:00:00+00:00,Dunkerque,46.5,490.575
2026-06-17 11:00:00+00:00,Dunkerque,47.3,499.015
2026-06-18 11:00:00+00:00,Dunkerque,48.8,514.84
2026-06-19 11:00:00+00:00,Dunkerque,48.0,506.4
2026-06-20 11:00:00+00:00,Dunkerque,47.6,502.18
2026-06-21 11:00:00+00:00,Dunkerque,49.2,519.06
2026-06-22 11:00:00+00:00,Dunkerque,49.4,521.17
2026-06-23 11:00:00+00:00,Dunkerque,49.3,520.115
2026-06-24 11:00:00+00:00,Dunkerque,49.4,521.17
2026-06-25 11:00:00+00:00,Dunkerque,49.4,521.17
2026-06-26 11:00:00+00:00,Dunkerque,49.4,521.17
2026-06-27 11:00:00+00:00,Dunkerque,49.4,521.17
2026-06-28 11:00:00+00:00,Dunkerque,48.9,515.895
2026-06-29 11:00:00+00:00,Dunkerque,49.4,521.17
2026-06-30 11:00:00+00:00,Dunkerque,49.2,519.06
2026-06-01 11:00:00+00:00,Easington,36.29,382.86
2026-06-02 11:00:00+00:00,Easington,35.2,371.36
2026-06-03 11:00:00+00:00,Easington,45.2,476.86
2026-06-04 11:00:00+00:00,Easington,58.4,616.12
2026-06-05 11:00:00+00:00,Easington,59.1,623.505
2026-06-06 11:00:00+00:00,Easington,62.9,663.595
2026-06-07 11:00:00+00:00,Easington,65.2,687.86
2026-06-08 11:00:00+00:00,Easington,64.7,682.585
2026-06-09 11:00:00+00:00,Easington,63.3,667.815
2026-06-10 11:00:00+00:00,Easington,46.0,485.3
2026-06-11 11:00:00+00:00,Easington,13.0,137.15
2026-06-12 11:00:00+00:00,Easington,32.79,345.934
2026-06-13 11:00:00+00:00,Easington,24.0,253.2
2026-06-14 11:00:00+00:00,Easington,17.5,184.625
