date,point,value_MSm3,value_GWh
2023-04-01 11:00:00+00:00,Dornum,58.2,614.01
2023-04-02 11:00:00+00:00,Dornum,56.6,597.13
2023-04-03 11:00:00+00:00,Dornum,57.6,607.68
2023-04-04 11:00:00+00:00,Dornum,58.3,615.065
2023-04-05 11:00:00+00:00,Dornum,59.7,629.835
2023-04-06 11:00:00+00:00,Dornum,57.8,609.79
2023-04-07 11:00:00+00:00,Dornum,58.5,617.175
2023-04-08 11:00:00+00:00,Dornum,52.6,554.93
2023-04-09 11:00:00+00:00,Dornum,54.6,576.03
2023-04-10 11:00:00+00:00,Dornum,58.3,615.065
2023-04-11 11:00:00+00:00,Dornum,57.9,610.845
2023-04-12 11:00:00+00:00,Dornum,57.9,610.845
2023-04-13 11:00:00+00:00,Dornum,59.7,629.835
2023-04-14 11:00:00+00:00,Dornum,57.9,610.845
2023-04-15 11:00:00+00:00,Dornum,58.5,617.175
2023-04-16 11:00:00+00:00,Dornum,58.7,619.285
2023-04-17 11:00:00+00:00,Dornum,58.4,616.12
2023-04-18 11:00:00+00:00,Dornum,54.5,574.975
2023-04-19 11:00:00+00:00,Dornum,52.5,553.875
2023-04-20 11:00:00+00:00,Dornum,54.1,570.755
2023-04-21 11:00:00+00:00,Dornum,54.0,569.7
2023-04-22 11:00:00+00:00,Dornum,56.7,598.185
2023-04-23 11:00:00+00:00,Dornum,57.1,602.405
2023-04-24 11:00:00+00:00,Dornum,56.9,600.295
2023-04-25 11:00:00+00:00,Dornum,61.5,648.825
2023-04-26 11:00:00+00:00,Dornum,57.5,606.625
2023-04-27 11:00:00+00:00,Dornum,58.4,616.12
2023-04-28 11:00:00+00:00,Dornum,58.0,611.9
2023-04-29 11:00:00+00:00,Dornum,56.9,600.295
2023-04-30 11:00:00+00:00,Dornum,57.8,609.79
2023-04-01 11:00:00+00:00,Dunkerque,47.5,501.125
2023-04-02 11:00:00+00:00,Dunkerque,48.9,515.895
2023-04-03 11:00:00+00:00,Dunkerque,45.4,478.97
2023-04-04 11:00:00+00:00,Dunkerque,49.0,516.95
2023-04-05 11:00:00+00:00,Dunkerque,49.6,523.28
2023-04-06 11:00:00+00:00,Dunkerque,49.6,523.28
2023-04-07 11:00:00+00:00,Dunkerque,49.4,521.17
2023-04-08 11:00:00+00:00,Dunkerque,40.6,428.33
2023-04-09 11:00:00+00:00,Dunkerque,48.2,508.51
2023-04-10 11:00:00+00:00,Dunkerque,49.6,523.28
2023-04-11 11:00:00+00:00,Dunkerque,49.5,522.225
2023-04-12 11:00:00+00:00,Dunkerque,49.8,525.39
2023-04-13 11:00:00+00:00,Dunkerque,49.6,523.28
2023-04-14 11:00:00+00:00,Dunkerque,49.5,522.225
