date,point,value_MSm3,value_GWh
2021-01-01 12:00:00+00:00,Dornum,35.29,372.31
2021-01-02 12:00:00+00:00,Dornum,37.29,393.41
2021-01-03 12:00:00+00:00,Dornum,35.6,375.58
2021-01-04 12:00:00+00:00,Dornum,34.79,367.035
2021-01-05 12:00:00+00:00,Dornum,26.6,280.63
2021-01-06 12:00:00+00:00,Dornum,30.1,317.555
2021-01-07 12:00:00+00:00,Dornum,26.4,278.52
2021-01-08 12:00:00+00:00,Dornum,25.6,270.08
2021-01-09 12:00:00+00:00,Dornum,27.1,285.905
2021-01-10 12:00:00+00:00,Dornum,25.7,271.135
2021-01-11 12:00:00+00:00,Dornum,26.0,274.3
2021-01-12 12:00:00+00:00,Dornum,25.8,272.19
2021-01-13 12:00:00+00:00,Dornum,20.1,212.055
2021-01-14 12:00:00+00:00,Dornum,29.2,308.06
2021-01-15 12:00:00+00:00,Dornum,20.9,220.495
2021-01-16 12:00:00+00:00,Dornum,26.6,280.63
2021-01-17 12:00:00+00:00,Dornum,27.1,285.905
2021-01-18 12:00:00+00:00,Dornum,27.6,291.18
2021-01-19 12:00:00+00:00,Dornum,26.9,283.795
2021-01-20 12:00:00+00:00,Dornum,26.5,279.575
2021-01-21 12:00:00+00:00,Dornum,21.6,227.88
2021-01-22 12:00:00+00:00,Dornum,20.7,218.385
2021-01-23 12:00:00+00:00,Dornum,18.7,197.285
2021-01-24 12:00:00+00:00,Dornum,10.7,112.885
2021-01-25 12:00:00+00:00,Dornum,15.6,164.58
2021-01-26 12:00:00+00:00,Dornum,21.9,231.045
2021-01-27 12:00:00+00:00,Dornum,23.8,251.09
2021-01-28 12:00:00+00:00,Dornum,27.0,284.85
2021-01-29 12:00:00+00:00,Dornum,26.4,278.52
2021-01-30 12:00:00+00:00,Dornum,30.2,318.61
2021-01-31 12:00:00+00:00,Dornum,30.2,318.61
2021-01-01 12:00:00+00:00,Dunkerque,50.9,536.995
2021-01-02 12:00:00+00:00,Dunkerque,53.1,560.205
2021-01-03 12:00:00+00:00,Dunkerque,54.0,569.7
2021-01-04 12:00:00+00:00,Dunkerque,54.5,574.975
2021-01-05 12:00:00+00:00,Dunkerque,52.7,555.985
2021-01-06 12:00:00+00:00,Dunkerque,54.8,578.14
2021-01-07 12:00:00+00:00,Dunkerque,54.5,574.975
2021-01-08 12:00:00+00:00,Dunkerque,54.8,578.14
2021-01-09 12:00:00+00:00,Dunkerque,54.9,579.195
2021-01-10 12:00:00+00:00,Dunkerque,55.0,580.25
2021-01-11 12:00:00+00:00,Dunkerque,54.9,579.195
2021-01-12 12:00:00+00:00,Dunkerque,54.9,579.195
2021-01-13 12:00:00+00:00,Dunkerque,54.1,570.755
2021-01-14 12:00:00+00:00,Dunkerque,51.2,540.16
2021-01-15 12:00:00+00:00,Dunkerque,50.7,534.885
2021-01-16 12:00:00+00:00,Dunkerque,51.8,546.49
2021-01-17 12:00:00+00:00,Dunkerque,54.5,574.975
2021-01-18 12:00:00+00:00,Dunkerque,54.7,577.085
2021-01-19 12:00:00+00:00,Dunkerque,54.1,570.755
2021-01-20 12:00:00+00:00,Dunkerque,51.3,541.215
2021-01-21 12:00:00+00:00,Dunkerque,51.9,547.545
2021-01-22 12:00:00+00:00,Dunkerque,55.0,580.25
2021-01-23 12:00:00+00:00,Dunkerque,53.3,562.315
2021-01-24 12:00:00+00:00,Dunkerque,47.7,503.235
2021-01-25 12:00:00+00:00,Dunkerque,51.2,540.16
2021-01-26 12:00:00+00:00,Dunkerque,55.0,580.25
2021-01-27 12:00:00+00:00,Dunkerque,51.1,539.105
2021-01-28 12:00:00+00:00,Dunkerque,51.3,541.215
2021-01-29 12:00:00+00:00,Dunkerque,51.7,545.435
2021-01-30 12:00:00+00:00,Dunkerque,44.9,473.695
2021-01-31 12:00:00+00:00,Dunkerque,42.4,447.32
2021-01-01 12:00:00+00:00,Easington,74.3,783.865
2021-01-02 12:00:00+00:00,Easington,74.3,783.865
2021-01-03 12:00:00+00:00,Easington,74.3,783.865
2021-01-04 12:00:00+00:00,Easington,74.59,786.925
2021-01-05 12:00:00+00:00,Easington,74.5,785.975
2021-01-06 12:00:00+00:00,Easington,74.5,785.975
2021-01-07 12:00:00+00:00,Easington,74.5,785.975
2021-01-08 12:00:00+00:00,Easington,74.7,788.085
2021-01-09 12:00:00+00:00,Easington,74.8,789.14
2021-01-10 12:00:00+00:00,Easington,74.8,789.14
2021-01-11 12:00:00+00:00,Easington,74.8,789.14
2021-01-12 12:00:00+00:00,Easington,75.0,791.25
2021-01-13 12:00:00+00:00,Easington,75.2,793.36
2021-01-14 12:00:00+00:00,Easington,75.2,793.36
2021-01-15 12:00:00+00:00,Easington,75.3,794.415
2021-01-16 12:00:00+00:00,Easington,75.3,794.415
2021-01-17 12:00:00+00:00,Easington,75.3,794.415
2021-01-18 12:00:00+00:00,Easington,75.3,794.415
2021-01-19 12:00:00+00:00,Easington,75.3,794.415
2021-01-20 12:00:00+00:00,Easington,75.3,794.415
2021-01-21 12:00:00+00:00,Easington,75.4,795.47
2021-01-22 12:00:00+00:00,Easington,75.7,798.635
2021-01-23 12:00:00+00:00,Easington,75.7,798.635
2021-01-24 12:00:00+00:00,Easington,61.7,650.935
2021-01-25 12:00:00+00:00,Easington,75.5,796.525
2021-01-26 12:00:00+00:00,Easington,75.3,794.415
2021-01-27 12:00:00+00:00,Easington,75.4,795.47
2021-01-28 12:00:00+00:00,Easington,75.59,797.474
2021-01-29 12:00:00+00:00,Easington,75.5,796.525
2021-01-30 12:00:00+00:00,Easington,75.5,796.525
2021-01-31 12:00:00+00:00,Easington,75.4,795.47
2021-01-01 12:00:00+00:00,Emden,75.7,798.635
2021-01-02 12:00:00+00:00,Emden,73.0,770.15
2021-01-03 12:00:00+00:00,Emden,74.2,782.81
2021-01-04 12:00:00+00:00,Emden,68.09,718.35
2021-01-05 12:00:00+00:00,Emden,76.59,808.025
2021-01-06 12:00:00+00:00,Emden,68.59,723.625
2021-01-07 12:00:00+00:00,Emden,63.9,674.145
2021-01-08 12:00:00+00:00,Emden,72.5,764.875
2021-01-09 12:00:00+00:00,Emden,74.9,790.195
2021-01-10 12:00:00+00:00,Emden,76.9,811.295
2021-01-11 12:00:00+00:00,Emden,70.4,742.72
2021-01-12 12:00:00+00:00,Emden,75.2,793.36
2021-01-13 12:00:00+00:00,Emden,83.8,884.09
2021-01-14 12:00:00+00:00,Emden,79.9,842.945
2021-01-15 12:00:00+00:00,Emden,74.0,780.7
2021-01-16 12:00:00+00:00,Emden,67.09,707.8
2021-01-17 12:00:00+00:00,Emden,75.0,791.25
2021-01-18 12:00:00+00:00,Emden,75.9,800.745
2021-01-19 12:00:00+00:00,Emden,77.7,819.735
2021-01-20 12:00:00+00:00,Emden,86.2,909.41
2021-01-21 12:00:00+00:00,Emden,85.4,900.97
2021-01-22 12:00:00+00:00,Emden,85.0,896.75
2021-01-23 12:00:00+00:00,Emden,86.5,912.575
2021-01-24 12:00:00+00:00,Emden,71.7,756.435
2021-01-25 12:00:00+00:00,Emden,78.2,825.01
2021-01-26 12:00:00+00:00,Emden,77.8,820.79
2021-01-27 12:00:00+00:00,Emden,81.59,860.775
2021-01-28 12:00:00+00:00,Emden,81.3,857.715
2021-01-29 12:00:00+00:00,Emden,83.8,884.09
2021-01-30 12:00:00+00:00,Emden,87.4,922.07
2021-01-31 12:00:00+00:00,Emden,89.8,947.39
2021-01-01 12:00:00+00:00,Fields Delivering into SEGAL,16.5,174.075
2021-01-02 12:00:00+00:00,Fields Delivering into SEGAL,16.5,174.075
2021-01-03 12:00:00+00:00,Fields Delivering into SEGAL,16.5,174.075
2021-01-04 12:00:00+00:00,Fields Delivering into SEGAL,16.39,172.914
2021-01-05 12:00:00+00:00,Fields Delivering into SEGAL,17.0,179.35
2021-01-06 12:00:00+00:00,Fields Delivering into SEGAL,16.39,172.914
2021-01-07 12:00:00+00:00,Fields Delivering into SEGAL,18.3,193.065
2021-01-08 12:00:00+00:00,Fields Delivering into SEGAL,19.39,204.564
2021-01-09 12:00:00+00:00,Fields Delivering into SEGAL,21.3,224.715
2021-01-10 12:00:00+00:00,Fields Delivering into SEGAL,21.6,227.88
2021-01-11 12:00:00+00:00,Fields Delivering into SEGAL,21.4,225.77
2021-01-12 12:00:00+00:00,Fields Delivering into SEGAL,21.4,225.77
2021-01-13 12:00:00+00:00,Fields Delivering into SEGAL,21.6,227.88
2021-01-14 12:00:00+00:00,Fields Delivering into SEGAL,21.6,227.88
2021-01-15 12:00:00+00:00,Fields Delivering into SEGAL,21.6,227.88
2021-01-16 12:00:00+00:00,Fields Delivering into SEGAL,21.6,227.88
2021-01-17 12:00:00+00:00,Fields Delivering into SEGAL,21.1,222.605
2021-01-18 12:00:00+00:00,Fields Delivering into SEGAL,21.3,224.715
2021-01-19 12:00:00+00:00,Fields Delivering into SEGAL,21.3,224.715
2021-01-20 12:00:00+00:00,Fields Delivering into SEGAL,13.1,138.205
2021-01-21 12:00:00+00:00,Fields Delivering into SEGAL,13.0,137.15
2021-01-22 12:00:00+00:00,Fields Delivering into SEGAL,20.8,219.44
2021-01-23 12:00:00+00:00,Fields Delivering into SEGAL,19.0,200.45
2021-01-24 12:00:00+00:00,Fields Delivering into SEGAL,20.6,217.33
2021-01-25 12:00:00+00:00,Fields Delivering into SEGAL,20.39,215.115
2021-01-26 12:00:00+00:00,Fields Delivering into SEGAL,17.0,179.35
2021-01-27 12:00:00+00:00,Fields Delivering into SEGAL,21.8,229.99
2021-01-28 12:00:00+00:00,Fields Delivering into SEGAL,16.8,177.24
2021-01-29 12:00:00+00:00,Fields Delivering into SEGAL,18.1,190.955
2021-01-30 12:00:00+00:00,Fields Delivering into SEGAL,16.8,177.24
2021-01-31 12:00:00+00:00,Fields Delivering into SEGAL,16.8,177.24
2021-01-01 12:00:00+00:00,Other Exit Nominations,12.5,131.875
2021-01-02 12:00:00+00:00,Other Exit Nominations,12.4,130.82
2021-01-03 12:00:00+00:00,Other Exit Nominations,12.4,130.82
2021-01-04 12:00:00+00:00,Other Exit Nominations,13.0,137.15
2021-01-05 12:00:00+00:00,Other Exit Nominations,13.0,137.15
2021-01-06 12:00:00+00:00,Other Exit Nominations,12.5,131.875
2021-01-07 12:00:00+00:00,Other Exit Nominations,12.5,131.875
2021-01-08 12:00:00+00:00,Other Exit Nominations,13.1,138.205
2021-01-09 12:00:00+00:00,Other Exit Nominations,13.1,138.205
2021-01-10 12:00:00+00:00,Other Exit Nominations,13.1,138.205
2021-01-11 12:00:00+00:00,Other Exit Nominations,12.1,127.655
2021-01-12 12:00:00+00:00,Other Exit Nominations,13.2,139.26
2021-01-13 12:00:00+00:00,Other Exit Nominations,13.2,139.26
