date,point,value_MSm3,value_GWh
2021-02-01 12:00:00+00:00,Dornum,37.6,396.68
2021-02-02 12:00:00+00:00,Dornum,32.0,337.6
2021-02-03 12:00:00+00:00,Dornum,33.4,352.37
2021-02-04 12:00:00+00:00,Dornum,36.9,389.295
2021-02-05 12:00:00+00:00,Dornum,41.1,433.605
2021-02-06 12:00:00+00:00,Dornum,44.2,466.31
2021-02-07 12:00:00+00:00,Dornum,44.6,470.53
2021-02-08 12:00:00+00:00,Dornum,37.9,399.845
2021-02-09 12:00:00+00:00,Dornum,41.4,436.77
2021-02-10 12:00:00+00:00,Dornum,41.1,433.605
2021-02-11 12:00:00+00:00,Dornum,61.0,643.55
2021-02-12 12:00:00+00:00,Dornum,60.3,636.165
2021-02-13 12:00:00+00:00,Dornum,59.3,625.615
2021-02-14 12:00:00+00:00,Dornum,58.2,614.01
2021-02-15 12:00:00+00:00,Dornum,61.0,643.55
2021-02-16 12:00:00+00:00,Dornum,62.3,657.265
2021-02-17 12:00:00+00:00,Dornum,59.6,628.78
2021-02-18 12:00:00+00:00,Dornum,58.0,611.9
2021-02-19 12:00:00+00:00,Dornum,50.6,533.83
2021-02-20 12:00:00+00:00,Dornum,47.0,495.85
2021-02-21 12:00:00+00:00,Dornum,46.7,492.685
2021-02-22 12:00:00+00:00,Dornum,48.0,506.4
2021-02-23 12:00:00+00:00,Dornum,34.4,362.92
2021-02-24 12:00:00+00:00,Dornum,42.2,445.21
2021-02-25 12:00:00+00:00,Dornum,42.8,451.54
2021-02-26 12:00:00+00:00,Dornum,47.8,504.29
2021-02-27 12:00:00+00:00,Dornum,52.5,553.875
2021-02-28 12:00:00+00:00,Dornum,53.3,562.315
2021-02-01 12:00:00+00:00,Dunkerque,44.0,464.2
2021-02-02 12:00:00+00:00,Dunkerque,43.3,456.815
2021-02-03 12:00:00+00:00,Dunkerque,44.8,472.64
2021-02-04 12:00:00+00:00,Dunkerque,44.1,465.255
2021-02-05 12:00:00+00:00,Dunkerque,43.9,463.145
2021-02-06 12:00:00+00:00,Dunkerque,43.0,453.65
2021-02-07 12:00:00+00:00,Dunkerque,42.3,446.265
2021-02-08 12:00:00+00:00,Dunkerque,40.0,422.0
2021-02-09 12:00:00+00:00,Dunkerque,35.7,376.635
2021-02-10 12:00:00+00:00,Dunkerque,33.6,354.48
2021-02-11 12:00:00+00:00,Dunkerque,38.29,403.96
2021-02-12 12:00:00+00:00,Dunkerque,41.2,434.66
2021-02-13 12:00:00+00:00,Dunkerque,40.9,431.495
2021-02-14 12:00:00+00:00,Dunkerque,41.0,432.55
2021-02-15 12:00:00+00:00,Dunkerque,40.79,430.335
2021-02-16 12:00:00+00:00,Dunkerque,40.7,429.385
2021-02-17 12:00:00+00:00,Dunkerque,44.5,469.475
2021-02-18 12:00:00+00:00,Dunkerque,45.0,474.75
2021-02-19 12:00:00+00:00,Dunkerque,47.0,495.85
