date,point,value_MSm3,value_GWh
2020-10-14 11:00:00+00:00,Dornum,50.1,528.555
2020-10-15 11:00:00+00:00,Dornum,45.7,482.135
2020-10-16 11:00:00+00:00,Dornum,45.0,474.75
2020-10-17 11:00:00+00:00,Dornum,40.6,428.33
2020-10-18 11:00:00+00:00,Dornum,45.1,475.805
2020-10-19 11:00:00+00:00,Dornum,48.3,509.565
2020-10-20 11:00:00+00:00,Dornum,43.8,462.09
2020-10-21 11:00:00+00:00,Dornum,44.5,469.475
2020-10-22 11:00:00+00:00,Dornum,21.9,231.045
2020-10-23 11:00:00+00:00,Dornum,29.5,311.225
2020-10-24 11:00:00+00:00,Dornum,27.6,291.18
2020-10-25 12:00:00+00:00,Dornum,27.7,292.235
2020-10-26 12:00:00+00:00,Dornum,45.2,476.86
2020-10-27 12:00:00+00:00,Dornum,27.8,293.29
2020-10-28 12:00:00+00:00,Dornum,38.6,407.23
2020-10-29 12:00:00+00:00,Dornum,39.4,415.67
2020-10-30 12:00:00+00:00,Dornum,44.1,465.255
2020-10-31 12:00:00+00:00,Dornum,51.1,539.105
2020-10-14 11:00:00+00:00,Dunkerque,38.6,407.23
2020-10-15 11:00:00+00:00,Dunkerque,30.5,321.775
2020-10-16 11:00:00+00:00,Dunkerque,34.1,359.755
2020-10-17 11:00:00+00:00,Dunkerque,35.29,372.31
2020-10-18 11:00:00+00:00,Dunkerque,37.4,394.57
2020-10-19 11:00:00+00:00,Dunkerque,41.6,438.88
2020-10-20 11:00:00+00:00,Dunkerque,40.5,427.275
2020-10-21 11:00:00+00:00,Dunkerque,43.2,455.76
2020-10-22 11:00:00+00:00,Dunkerque,40.0,422.0
2020-10-23 11:00:00+00:00,Dunkerque,42.7,450.485
2020-10-24 11:00:00+00:00,Dunkerque,41.2,434.66
2020-10-25 12:00:00+00:00,Dunkerque,40.9,431.495
2020-10-26 12:00:00+00:00,Dunkerque,41.2,434.66
2020-10-27 12:00:00+00:00,Dunkerque,36.1,380.855
2020-10-28 12:00:00+00:00,Dunkerque,38.29,403.96
2020-10-29 12:00:00+00:00,Dunkerque,35.4,373.47
2020-10-30 12:00:00+00:00,Dunkerque,33.9,357.645
2020-10-31 12:00:00+00:00,Dunkerque,39.7,418.835
2020-10-14 11:00:00+00:00,Easington,73.4,774.37
2020-10-15 11:00:00+00:00,Easington,74.09,781.65
2020-10-16 11:00:00+00:00,Easington,73.09,771.1
2020-10-17 11:00:00+00:00,Easington,71.09,750.0
2020-10-18 11:00:00+00:00,Easington,73.4,774.37
2020-10-19 11:00:00+00:00,Easington,72.09,760.55
2020-10-20 11:00:00+00:00,Easington,65.4,689.97
2020-10-21 11:00:00+00:00,Easington,66.59,702.525
2020-10-22 11:00:00+00:00,Easington,68.59,723.625
2020-10-23 11:00:00+00:00,Easington,69.8,736.39
2020-10-24 11:00:00+00:00,Easington,72.2,761.71
2020-10-25 12:00:00+00:00,Easington,73.0,770.15
2020-10-26 12:00:00+00:00,Easington,73.8,778.59
2020-10-27 12:00:00+00:00,Easington,50.0,527.5
2020-10-28 12:00:00+00:00,Easington,68.09,718.35
2020-10-29 12:00:00+00:00,Easington,68.8,725.84
2020-10-30 12:00:00+00:00,Easington,69.59,734.175
2020-10-31 12:00:00+00:00,Easington,64.59,681.425
2020-10-14 11:00:00+00:00,Emden,83.5,880.925
2020-10-15 11:00:00+00:00,Emden,70.59,744.724
2020-10-16 11:00:00+00:00,Emden,61.2,645.66
2020-10-17 11:00:00+00:00,Emden,77.3,815.515
2020-10-18 11:00:00+00:00,Emden,83.1,876.705
2020-10-19 11:00:00+00:00,Emden,83.3,878.815
2020-10-20 11:00:00+00:00,Emden,89.8,947.39
2020-10-21 11:00:00+00:00,Emden,75.9,800.745
2020-10-22 11:00:00+00:00,Emden,82.4,869.32
2020-10-23 11:00:00+00:00,Emden,83.7,883.035
2020-10-24 11:00:00+00:00,Emden,83.7,883.035
2020-10-25 12:00:00+00:00,Emden,83.0,875.65
2020-10-26 12:00:00+00:00,Emden,71.4,753.27
2020-10-27 12:00:00+00:00,Emden,56.4,595.02
