date,point,value_MSm3,value_GWh
2025-07-01 11:00:00+00:00,Dornum,52.7,555.985
2025-07-02 11:00:00+00:00,Dornum,48.9,515.895
2025-07-03 11:00:00+00:00,Dornum,54.7,577.085
2025-07-04 11:00:00+00:00,Dornum,56.0,590.8
2025-07-05 11:00:00+00:00,Dornum,58.5,617.175
2025-07-06 11:00:00+00:00,Dornum,58.9,621.395
2025-07-07 11:00:00+00:00,Dornum,59.3,625.615
2025-07-08 11:00:00+00:00,Dornum,58.7,619.285
2025-07-09 11:00:00+00:00,Dornum,57.1,602.405
2025-07-10 11:00:00+00:00,Dornum,57.4,605.57
2025-07-11 11:00:00+00:00,Dornum,58.5,617.175
2025-07-12 11:00:00+00:00,Dornum,58.8,620.34
2025-07-13 11:00:00+00:00,Dornum,59.0,622.45
2025-07-14 11:00:00+00:00,Dornum,58.7,619.285
2025-07-15 11:00:00+00:00,Dornum,58.1,612.955
2025-07-16 11:00:00+00:00,Dornum,55.5,585.525
2025-07-17 11:00:00+00:00,Dornum,57.1,602.405
2025-07-18 11:00:00+00:00,Dornum,54.3,572.865
2025-07-19 11:00:00+00:00,Dornum,55.4,584.47
2025-07-20 11:00:00+00:00,Dornum,55.9,589.745
2025-07-21 11:00:00+00:00,Dornum,55.2,582.36
2025-07-22 11:00:00+00:00,Dornum,58.3,615.065
2025-07-23 11:00:00+00:00,Dornum,56.4,595.02
2025-07-24 11:00:00+00:00,Dornum,56.6,597.13
2025-07-25 11:00:00+00:00,Dornum,57.3,604.515
2025-07-26 11:00:00+00:00,Dornum,55.2,582.36
2025-07-27 11:00:00+00:00,Dornum,56.2,592.91
2025-07-28 11:00:00+00:00,Dornum,57.9,610.845
2025-07-29 11:00:00+00:00,Dornum,55.3,583.415
2025-07-30 11:00:00+00:00,Dornum,59.0,622.45
2025-07-31 11:00:00+00:00,Dornum,52.5,553.875
2025-07-01 11:00:00+00:00,Dunkerque,50.4,531.72
2025-07-02 11:00:00+00:00,Dunkerque,49.8,525.39
2025-07-03 11:00:00+00:00,Dunkerque,49.9,526.445
2025-07-04 11:00:00+00:00,Dunkerque,49.1,518.005
