date,point,value_MSm3,value_GWh
2026-01-01 12:00:00+00:00,Dornum,54.9,579.195
2026-01-02 12:00:00+00:00,Dornum,54.0,569.7
2026-01-03 12:00:00+00:00,Dornum,54.6,576.03
2026-01-04 12:00:00+00:00,Dornum,53.2,561.26
2026-01-05 12:00:00+00:00,Dornum,52.2,550.71
2026-01-06 12:00:00+00:00,Dornum,53.5,564.425
2026-01-07 12:00:00+00:00,Dornum,52.9,558.095
2026-01-08 12:00:00+00:00,Dornum,46.7,492.685
2026-01-09 12:00:00+00:00,Dornum,50.3,530.665
2026-01-10 12:00:00+00:00,Dornum,50.5,532.775
2026-01-11 12:00:00+00:00,Dornum,50.2,529.61
2026-01-12 12:00:00+00:00,Dornum,51.7,545.435
2026-01-13 12:00:00+00:00,Dornum,49.2,519.06
2026-01-14 12:00:00+00:00,Dornum,50.1,528.555
2026-01-15 12:00:00+00:00,Dornum,49.2,519.06
2026-01-16 12:00:00+00:00,Dornum,50.9,536.995
2026-01-17 12:00:00+00:00,Dornum,50.2,529.61
2026-01-18 12:00:00+00:00,Dornum,48.4,510.62
2026-01-19 12:00:00+00:00,Dornum,49.2,519.06
2026-01-20 12:00:00+00:00,Dornum,48.3,509.565
2026-01-21 12:00:00+00:00,Dornum,48.3,509.565
2026-01-22 12:00:00+00:00,Dornum,46.3,488.465
2026-01-23 12:00:00+00:00,Dornum,46.9,494.795
2026-01-24 12:00:00+00:00,Dornum,49.5,522.225
2026-01-25 12:00:00+00:00,Dornum,47.3,499.015
2026-01-26 12:00:00+00:00,Dornum,48.6,512.73
2026-01-27 12:00:00+00:00,Dornum,49.3,520.115
2026-01-28 12:00:00+00:00,Dornum,49.1,518.005
2026-01-29 12:00:00+00:00,Dornum,49.3,520.115
2026-01-30 12:00:00+00:00,Dornum,50.3,530.665
2026-01-31 12:00:00+00:00,Dornum,48.9,515.895
2026-01-01 12:00:00+00:00,Dunkerque,22.8,240.54
2026-01-02 12:00:00+00:00,Dunkerque,27.4,289.07
2026-01-03 12:00:00+00:00,Dunkerque,26.7,281.685
2026-01-04 12:00:00+00:00,Dunkerque,25.1,264.805
2026-01-05 12:00:00+00:00,Dunkerque,34.5,363.975
2026-01-06 12:00:00+00:00,Dunkerque,31.9,336.545
2026-01-07 12:00:00+00:00,Dunkerque,37.2,392.46
2026-01-08 12:00:00+00:00,Dunkerque,28.0,295.4
2026-01-09 12:00:00+00:00,Dunkerque,30.8,324.94
2026-01-10 12:00:00+00:00,Dunkerque,32.4,341.82
