date,point,value_MSm3,value_GWh
2022-05-01 11:00:00+00:00,Dornum,62.7,661.485
2022-05-02 11:00:00+00:00,Dornum,62.8,662.54
2022-05-03 11:00:00+00:00,Dornum,62.5,659.375
2022-05-04 11:00:00+00:00,Dornum,62.3,657.265
2022-05-05 11:00:00+00:00,Dornum,65.59,691.974
2022-05-06 11:00:00+00:00,Dornum,65.5,691.025
2022-05-07 11:00:00+00:00,Dornum,65.7,693.135
2022-05-08 11:00:00+00:00,Dornum,65.59,691.974
2022-05-09 11:00:00+00:00,Dornum,65.59,691.974
2022-05-10 11:00:00+00:00,Dornum,65.3,688.915
2022-05-11 11:00:00+00:00,Dornum,65.9,695.245
2022-05-12 11:00:00+00:00,Dornum,65.4,689.97
2022-05-13 11:00:00+00:00,Dornum,65.2,687.86
2022-05-14 11:00:00+00:00,Dornum,65.7,693.135
2022-05-15 11:00:00+00:00,Dornum,65.8,694.19
2022-05-16 11:00:00+00:00,Dornum,65.09,686.7
2022-05-17 11:00:00+00:00,Dornum,66.09,697.25
2022-05-18 11:00:00+00:00,Dornum,65.59,691.974
2022-05-19 11:00:00+00:00,Dornum,65.5,691.025
2022-05-20 11:00:00+00:00,Dornum,60.6,639.33
2022-05-21 11:00:00+00:00,Dornum,62.6,660.43
2022-05-22 11:00:00+00:00,Dornum,60.8,641.44
2022-05-23 11:00:00+00:00,Dornum,60.8,641.44
2022-05-24 11:00:00+00:00,Dornum,60.7,640.385
2022-05-25 11:00:00+00:00,Dornum,60.6,639.33
2022-05-26 11:00:00+00:00,Dornum,59.9,631.945
2022-05-27 11:00:00+00:00,Dornum,59.6,628.78
2022-05-28 11:00:00+00:00,Dornum,60.1,634.055
2022-05-29 11:00:00+00:00,Dornum,60.2,635.11
2022-05-30 11:00:00+00:00,Dornum,60.1,634.055
2022-05-31 11:00:00+00:00,Dornum,60.8,641.44
2022-05-01 11:00:00+00:00,Dunkerque,53.3,562.315
2022-05-02 11:00:00+00:00,Dunkerque,53.2,561.26
2022-05-03 11:00:00+00:00,Dunkerque,53.2,561.26
2022-05-04 11:00:00+00:00,Dunkerque,53.2,561.26
2022-05-05 11:00:00+00:00,Dunkerque,53.2,561.26
2022-05-06 11:00:00+00:00,Dunkerque,53.2,561.26
2022-05-07 11:00:00+00:00,Dunkerque,49.7,524.335
2022-05-08 11:00:00+00:00,Dunkerque,49.9,526.445
2022-05-09 11:00:00+00:00,Dunkerque,53.2,561.26
2022-05-10 11:00:00+00:00,Dunkerque,53.0,559.15
2022-05-11 11:00:00+00:00,Dunkerque,53.1,560.205
2022-05-12 11:00:00+00:00,Dunkerque,53.2,561.26
2022-05-13 11:00:00+00:00,Dunkerque,53.1,560.205
2022-05-14 11:00:00+00:00,Dunkerque,53.1,560.205
2022-05-15 11:00:00+00:00,Dunkerque,53.2,561.26
2022-05-16 11:00:00+00:00,Dunkerque,53.0,559.15
2022-05-17 11:00:00+00:00,Dunkerque,53.2,561.26
2022-05-18 11:00:00+00:00,Dunkerque,29.8,314.39
2022-05-19 11:00:00+00:00,Dunkerque,53.6,565.48
2022-05-20 11:00:00+00:00,Dunkerque,53.4,563.37
2022-05-21 11:00:00+00:00,Dunkerque,46.2,487.41
2022-05-22 11:00:00+00:00,Dunkerque,53.2,561.26
2022-05-23 11:00:00+00:00,Dunkerque,52.9,558.095
2022-05-24 11:00:00+00:00,Dunkerque,52.9,558.095
2022-05-25 11:00:00+00:00,Dunkerque,53.2,561.26
2022-05-26 11:00:00+00:00,Dunkerque,53.1,560.205
2022-05-27 11:00:00+00:00,Dunkerque,52.8,557.04
2022-05-28 11:00:00+00:00,Dunkerque,50.7,534.885
2022-05-29 11:00:00+00:00,Dunkerque,53.1,560.205
2022-05-30 11:00:00+00:00,Dunkerque,53.4,563.37
2022-05-31 11:00:00+00:00,Dunkerque,53.1,560.205
2022-05-01 11:00:00+00:00,Easington,41.9,442.045
2022-05-02 11:00:00+00:00,Easington,48.1,507.455
2022-05-03 11:00:00+00:00,Easington,58.2,614.01
2022-05-04 11:00:00+00:00,Easington,67.4,711.07
2022-05-05 11:00:00+00:00,Easington,48.9,515.895
2022-05-06 11:00:00+00:00,Easington,48.2,508.51
2022-05-07 11:00:00+00:00,Easington,36.0,379.8
2022-05-08 11:00:00+00:00,Easington,42.5,448.375
2022-05-09 11:00:00+00:00,Easington,39.5,416.725
2022-05-10 11:00:00+00:00,Easington,33.7,355.535
2022-05-11 11:00:00+00:00,Easington,43.6,459.98
2022-05-12 11:00:00+00:00,Easington,38.29,403.96
2022-05-13 11:00:00+00:00,Easington,48.1,507.455
2022-05-14 11:00:00+00:00,Easington,47.1,496.905
2022-05-15 11:00:00+00:00,Easington,34.6,365.03
2022-05-16 11:00:00+00:00,Easington,48.1,507.455
2022-05-17 11:00:00+00:00,Easington,53.7,566.535
2022-05-18 11:00:00+00:00,Easington,62.4,658.32
2022-05-19 11:00:00+00:00,Easington,46.7,492.685
2022-05-20 11:00:00+00:00,Easington,53.7,566.535
2022-05-21 11:00:00+00:00,Easington,44.7,471.585
2022-05-22 11:00:00+00:00,Easington,39.79,419.785
2022-05-23 11:00:00+00:00,Easington,40.29,425.06
2022-05-24 11:00:00+00:00,Easington,42.5,448.375
2022-05-25 11:00:00+00:00,Easington,37.0,390.35
2022-05-26 11:00:00+00:00,Easington,34.9,368.195
2022-05-27 11:00:00+00:00,Easington,39.6,417.78
2022-05-28 11:00:00+00:00,Easington,31.6,333.38
2022-05-29 11:00:00+00:00,Easington,48.5,511.675
2022-05-30 11:00:00+00:00,Easington,54.9,579.195
2022-05-31 11:00:00+00:00,Easington,58.7,619.285
2022-05-01 11:00:00+00:00,Emden,88.4,932.62
2022-05-02 11:00:00+00:00,Emden,88.4,932.62
2022-05-03 11:00:00+00:00,Emden,88.9,937.895
2022-05-04 11:00:00+00:00,Emden,89.0,938.95
2022-05-05 11:00:00+00:00,Emden,88.7,935.785
2022-05-06 11:00:00+00:00,Emden,89.0,938.95
2022-05-07 11:00:00+00:00,Emden,89.8,947.39
2022-05-08 11:00:00+00:00,Emden,89.0,938.95
2022-05-09 11:00:00+00:00,Emden,89.7,946.335
2022-05-10 11:00:00+00:00,Emden,89.5,944.225
2022-05-11 11:00:00+00:00,Emden,89.1,940.005
2022-05-12 11:00:00+00:00,Emden,89.8,947.39
2022-05-13 11:00:00+00:00,Emden,89.6,945.28
2022-05-14 11:00:00+00:00,Emden,89.5,944.225
2022-05-15 11:00:00+00:00,Emden,89.5,944.225
2022-05-16 11:00:00+00:00,Emden,88.8,936.84
2022-05-17 11:00:00+00:00,Emden,88.6,934.73
2022-05-18 11:00:00+00:00,Emden,89.8,947.39
2022-05-19 11:00:00+00:00,Emden,90.3,952.665
2022-05-20 11:00:00+00:00,Emden,90.0,949.5
2022-05-21 11:00:00+00:00,Emden,87.9,927.345
2022-05-22 11:00:00+00:00,Emden,87.5,923.125
2022-05-23 11:00:00+00:00,Emden,88.2,930.51
2022-05-24 11:00:00+00:00,Emden,88.4,932.62
2022-05-25 11:00:00+00:00,Emden,87.7,925.235
2022-05-26 11:00:00+00:00,Emden,87.1,918.905
2022-05-27 11:00:00+00:00,Emden,88.2,930.51
2022-05-28 11:00:00+00:00,Emden,87.8,926.29
2022-05-29 11:00:00+00:00,Emden,89.6,945.28
2022-05-30 11:00:00+00:00,Emden,89.7,946.335
2022-05-31 11:00:00+00:00,Emden,89.2,941.06
2022-05-01 11:00:00+00:00,Fields Delivering into SEGAL,17.89,188.74
2022-05-02 11:00:00+00:00,Fields Delivering into SEGAL,17.89,188.74
2022-05-03 11:00:00+00:00,Fields Delivering into SEGAL,18.1,190.955
2022-05-04 11:00:00+00:00,Fields Delivering into SEGAL,18.0,189.9
2022-05-05 11:00:00+00:00,Fields Delivering into SEGAL,17.6,185.68
2022-05-06 11:00:00+00:00,Fields Delivering into SEGAL,18.0,189.9
2022-05-07 11:00:00+00:00,Fields Delivering into SEGAL,18.1,190.955
2022-05-08 11:00:00+00:00,Fields Delivering into SEGAL,17.3,182.515
2022-05-09 11:00:00+00:00,Fields Delivering into SEGAL,16.2,170.91
2022-05-10 11:00:00+00:00,Fields Delivering into SEGAL,17.1,180.405
2022-05-11 11:00:00+00:00,Fields Delivering into SEGAL,17.5,184.625
2022-05-12 11:00:00+00:00,Fields Delivering into SEGAL,17.1,180.405
2022-05-13 11:00:00+00:00,Fields Delivering into SEGAL,16.89,178.19
2022-05-14 11:00:00+00:00,Fields Delivering into SEGAL,17.1,180.405
2022-05-15 11:00:00+00:00,Fields Delivering into SEGAL,17.1,180.405
2022-05-16 11:00:00+00:00,Fields Delivering into SEGAL,17.2,181.46
2022-05-17 11:00:00+00:00,Fields Delivering into SEGAL,17.2,181.46
2022-05-18 11:00:00+00:00,Fields Delivering into SEGAL,17.2,181.46
2022-05-19 11:00:00+00:00,Fields Delivering into SEGAL,17.0,179.35
2022-05-20 11:00:00+00:00,Fields Delivering into SEGAL,17.8,187.79
2022-05-21 11:00:00+00:00,Fields Delivering into SEGAL,16.39,172.914
2022-05-22 11:00:00+00:00,Fields Delivering into SEGAL,15.7,165.635
2022-05-23 11:00:00+00:00,Fields Delivering into SEGAL,15.8,166.69
2022-05-24 11:00:00+00:00,Fields Delivering into SEGAL,16.39,172.914
2022-05-25 11:00:00+00:00,Fields Delivering into SEGAL,15.8,166.69
