date,point,value_MSm3,value_GWh
2023-06-01 11:00:00+00:00,Dornum,59.2,624.56
2023-06-02 11:00:00+00:00,Dornum,54.2,571.81
2023-06-03 11:00:00+00:00,Dornum,50.9,536.995
2023-06-04 11:00:00+00:00,Dornum,51.4,542.27
2023-06-05 11:00:00+00:00,Dornum,52.7,555.985
2023-06-06 11:00:00+00:00,Dornum,49.9,526.445
2023-06-07 11:00:00+00:00,Dornum,56.6,597.13
2023-06-08 11:00:00+00:00,Dornum,53.7,566.535
2023-06-09 11:00:00+00:00,Dornum,53.9,568.645
2023-06-10 11:00:00+00:00,Dornum,47.5,501.125
2023-06-11 11:00:00+00:00,Dornum,52.8,557.04
2023-06-12 11:00:00+00:00,Dornum,53.2,561.26
2023-06-13 11:00:00+00:00,Dornum,54.1,570.755
2023-06-14 11:00:00+00:00,Dornum,52.1,549.655
2023-06-15 11:00:00+00:00,Dornum,50.9,536.995
2023-06-16 11:00:00+00:00,Dornum,54.7,577.085
2023-06-17 11:00:00+00:00,Dornum,44.7,471.585
2023-06-18 11:00:00+00:00,Dornum,54.8,578.14
2023-06-19 11:00:00+00:00,Dornum,53.4,563.37
2023-06-20 11:00:00+00:00,Dornum,55.2,582.36
2023-06-21 11:00:00+00:00,Dornum,51.1,539.105
2023-06-22 11:00:00+00:00,Dornum,50.3,530.665
2023-06-23 11:00:00+00:00,Dornum,51.3,541.215
2023-06-24 11:00:00+00:00,Dornum,54.4,573.92
2023-06-25 11:00:00+00:00,Dornum,55.2,582.36
2023-06-26 11:00:00+00:00,Dornum,50.6,533.83
2023-06-27 11:00:00+00:00,Dornum,55.3,583.415
2023-06-28 11:00:00+00:00,Dornum,55.3,583.415
2023-06-29 11:00:00+00:00,Dornum,52.9,558.095
2023-06-30 11:00:00+00:00,Dornum,53.6,565.48
2023-06-01 11:00:00+00:00,Dunkerque,16.0,168.8
2023-06-02 11:00:00+00:00,Dunkerque,22.1,233.155
2023-06-03 11:00:00+00:00,Dunkerque,27.2,286.96
2023-06-04 11:00:00+00:00,Dunkerque,27.7,292.235
2023-06-05 11:00:00+00:00,Dunkerque,25.8,272.19
2023-06-06 11:00:00+00:00,Dunkerque,28.3,298.565
2023-06-07 11:00:00+00:00,Dunkerque,29.0,305.95
2023-06-08 11:00:00+00:00,Dunkerque,27.1,285.905
2023-06-09 11:00:00+00:00,Dunkerque,25.0,263.75
2023-06-10 11:00:00+00:00,Dunkerque,28.5,300.675
2023-06-11 11:00:00+00:00,Dunkerque,25.8,272.19
2023-06-12 11:00:00+00:00,Dunkerque,30.0,316.5
2023-06-13 11:00:00+00:00,Dunkerque,31.3,330.215
2023-06-14 11:00:00+00:00,Dunkerque,35.7,376.635
2023-06-15 11:00:00+00:00,Dunkerque,29.0,305.95
2023-06-16 11:00:00+00:00,Dunkerque,33.2,350.26
2023-06-17 11:00:00+00:00,Dunkerque,25.7,271.135
2023-06-18 11:00:00+00:00,Dunkerque,31.7,334.435
2023-06-19 11:00:00+00:00,Dunkerque,23.6,248.98
2023-06-20 11:00:00+00:00,Dunkerque,24.0,253.2
2023-06-21 11:00:00+00:00,Dunkerque,23.1,243.705
2023-06-22 11:00:00+00:00,Dunkerque,13.5,142.425
2023-06-23 11:00:00+00:00,Dunkerque,22.7,239.485
2023-06-24 11:00:00+00:00,Dunkerque,23.2,244.76
2023-06-25 11:00:00+00:00,Dunkerque,24.6,259.53
2023-06-26 11:00:00+00:00,Dunkerque,24.0,253.2
