date,point,value_MSm3,value_GWh
2023-07-01 11:00:00+00:00,Dornum,53.3,562.315
2023-07-02 11:00:00+00:00,Dornum,53.2,561.26
2023-07-03 11:00:00+00:00,Dornum,55.0,580.25
2023-07-04 11:00:00+00:00,Dornum,54.2,571.81
2023-07-05 11:00:00+00:00,Dornum,53.0,559.15
2023-07-06 11:00:00+00:00,Dornum,53.4,563.37
2023-07-07 11:00:00+00:00,Dornum,52.7,555.985
2023-07-08 11:00:00+00:00,Dornum,51.4,542.27
2023-07-09 11:00:00+00:00,Dornum,50.6,533.83
2023-07-10 11:00:00+00:00,Dornum,52.3,551.765
2023-07-11 11:00:00+00:00,Dornum,55.9,589.745
2023-07-12 11:00:00+00:00,Dornum,51.9,547.545
2023-07-13 11:00:00+00:00,Dornum,49.0,516.95
2023-07-14 11:00:00+00:00,Dornum,48.2,508.51
2023-07-15 11:00:00+00:00,Dornum,51.4,542.27
2023-07-16 11:00:00+00:00,Dornum,52.0,548.6
2023-07-17 11:00:00+00:00,Dornum,52.0,548.6
2023-07-18 11:00:00+00:00,Dornum,55.1,581.305
2023-07-19 11:00:00+00:00,Dornum,52.3,551.765
2023-07-20 11:00:00+00:00,Dornum,55.1,581.305
2023-07-21 11:00:00+00:00,Dornum,54.9,579.195
2023-07-22 11:00:00+00:00,Dornum,55.0,580.25
2023-07-23 11:00:00+00:00,Dornum,55.1,581.305
2023-07-24 11:00:00+00:00,Dornum,54.7,577.085
2023-07-25 11:00:00+00:00,Dornum,55.1,581.305
2023-07-26 11:00:00+00:00,Dornum,54.5,574.975
2023-07-27 11:00:00+00:00,Dornum,53.4,563.37
2023-07-28 11:00:00+00:00,Dornum,51.6,544.38
2023-07-29 11:00:00+00:00,Dornum,53.0,559.15
2023-07-30 11:00:00+00:00,Dornum,53.0,559.15
2023-07-31 11:00:00+00:00,Dornum,53.3,562.315
2023-07-01 11:00:00+00:00,Dunkerque,23.1,243.705
2023-07-02 11:00:00+00:00,Dunkerque,24.1,254.255
2023-07-03 11:00:00+00:00,Dunkerque,28.2,297.51
2023-07-04 11:00:00+00:00,Dunkerque,34.79,367.035
2023-07-05 11:00:00+00:00,Dunkerque,36.5,385.075
2023-07-06 11:00:00+00:00,Dunkerque,34.7,366.085
2023-07-07 11:00:00+00:00,Dunkerque,33.9,357.645
2023-07-08 11:00:00+00:00,Dunkerque,41.3,435.715
2023-07-09 11:00:00+00:00,Dunkerque,40.29,425.06
2023-07-10 11:00:00+00:00,Dunkerque,41.0,432.55
2023-07-11 11:00:00+00:00,Dunkerque,40.79,430.335
2023-07-12 11:00:00+00:00,Dunkerque,45.5,480.025
2023-07-13 11:00:00+00:00,Dunkerque,46.3,488.465
2023-07-14 11:00:00+00:00,Dunkerque,40.6,428.33
2023-07-15 11:00:00+00:00,Dunkerque,48.3,509.565
2023-07-16 11:00:00+00:00,Dunkerque,48.4,510.62
2023-07-17 11:00:00+00:00,Dunkerque,47.8,504.29
2023-07-18 11:00:00+00:00,Dunkerque,48.1,507.455
2023-07-19 11:00:00+00:00,Dunkerque,45.6,481.08
2023-07-20 11:00:00+00:00,Dunkerque,48.3,509.565
2023-07-21 11:00:00+00:00,Dunkerque,48.3,509.565
2023-07-22 11:00:00+00:00,Dunkerque,48.7,513.785
2023-07-23 11:00:00+00:00,Dunkerque,48.7,513.785
2023-07-24 11:00:00+00:00,Dunkerque,49.2,519.06
2023-07-25 11:00:00+00:00,Dunkerque,49.3,520.115
2023-07-26 11:00:00+00:00,Dunkerque,49.9,526.445
2023-07-27 11:00:00+00:00,Dunkerque,49.1,518.005
2023-07-28 11:00:00+00:00,Dunkerque,49.0,516.95
2023-07-29 11:00:00+00:00,Dunkerque,49.4,521.17
2023-07-30 11:00:00+00:00,Dunkerque,48.6,512.73
2023-07-31 11:00:00+00:00,Dunkerque,49.2,519.06
2023-07-01 11:00:00+00:00,Easington,2.29,24.16
2023-07-02 11:00:00+00:00,Easington,2.29,24.16
2023-07-03 11:00:00+00:00,Easington,4.2,44.31
2023-07-04 11:00:00+00:00,Easington,2.7,28.485
2023-07-05 11:00:00+00:00,Easington,2.6,27.43
2023-07-06 11:00:00+00:00,Easington,2.9,30.595
2023-07-07 11:00:00+00:00,Easington,2.7,28.485
2023-07-08 11:00:00+00:00,Easington,5.5,58.025
2023-07-09 11:00:00+00:00,Easington,7.2,75.96
2023-07-10 11:00:00+00:00,Easington,2.4,25.32
2023-07-11 11:00:00+00:00,Easington,2.5,26.375
2023-07-12 11:00:00+00:00,Easington,3.2,33.76
2023-07-13 11:00:00+00:00,Easington,5.09,53.7
2023-07-14 11:00:00+00:00,Easington,8.8,92.84
2023-07-15 11:00:00+00:00,Easington,35.9,378.745
2023-07-16 11:00:00+00:00,Easington,54.7,577.085
2023-07-17 11:00:00+00:00,Easington,58.4,616.12
2023-07-18 11:00:00+00:00,Easington,61.1,644.605
2023-07-19 11:00:00+00:00,Easington,54.4,573.92
2023-07-20 11:00:00+00:00,Easington,62.0,654.1
2023-07-21 11:00:00+00:00,Easington,59.2,624.56
2023-07-22 11:00:00+00:00,Easington,61.4,647.77
2023-07-23 11:00:00+00:00,Easington,66.8,704.74
2023-07-24 11:00:00+00:00,Easington,68.3,720.565
2023-07-25 11:00:00+00:00,Easington,68.9,726.895
2023-07-26 11:00:00+00:00,Easington,63.1,665.705
2023-07-27 11:00:00+00:00,Easington,71.3,752.215
2023-07-28 11:00:00+00:00,Easington,67.9,716.345
2023-07-29 11:00:00+00:00,Easington,65.3,688.915
2023-07-30 11:00:00+00:00,Easington,62.9,663.595
2023-07-31 11:00:00+00:00,Easington,73.59,776.375
2023-07-01 11:00:00+00:00,Emden,73.4,774.37
2023-07-02 11:00:00+00:00,Emden,74.09,781.65
2023-07-03 11:00:00+00:00,Emden,76.5,807.075
2023-07-04 11:00:00+00:00,Emden,74.5,785.975
2023-07-05 11:00:00+00:00,Emden,78.5,828.175
2023-07-06 11:00:00+00:00,Emden,77.5,817.625
2023-07-07 11:00:00+00:00,Emden,77.7,819.735
2023-07-08 11:00:00+00:00,Emden,79.4,837.67
2023-07-09 11:00:00+00:00,Emden,82.6,871.43
2023-07-10 11:00:00+00:00,Emden,79.5,838.725
2023-07-11 11:00:00+00:00,Emden,79.59,839.675
2023-07-12 11:00:00+00:00,Emden,80.2,846.11
2023-07-13 11:00:00+00:00,Emden,78.2,825.01
2023-07-14 11:00:00+00:00,Emden,77.5,817.625
2023-07-15 11:00:00+00:00,Emden,82.3,868.265
2023-07-16 11:00:00+00:00,Emden,82.3,868.265
2023-07-17 11:00:00+00:00,Emden,83.8,884.09
2023-07-18 11:00:00+00:00,Emden,82.9,874.595
2023-07-19 11:00:00+00:00,Emden,80.59,850.225
2023-07-20 11:00:00+00:00,Emden,81.4,858.77
2023-07-21 11:00:00+00:00,Emden,81.59,860.775
2023-07-22 11:00:00+00:00,Emden,82.0,865.1
2023-07-23 11:00:00+00:00,Emden,82.0,865.1
2023-07-24 11:00:00+00:00,Emden,85.1,897.805
