date,point,value_MSm3,value_GWh
2023-05-01 11:00:00+00:00,Dornum,57.4,605.57
2023-05-02 11:00:00+00:00,Dornum,57.7,608.735
2023-05-03 11:00:00+00:00,Dornum,56.8,599.24
2023-05-04 11:00:00+00:00,Dornum,55.2,582.36
2023-05-05 11:00:00+00:00,Dornum,53.3,562.315
2023-05-06 11:00:00+00:00,Dornum,57.3,604.515
2023-05-07 11:00:00+00:00,Dornum,57.0,601.35
2023-05-08 11:00:00+00:00,Dornum,65.09,686.7
2023-05-09 11:00:00+00:00,Dornum,65.2,687.86
2023-05-10 11:00:00+00:00,Dornum,65.9,695.245
2023-05-11 11:00:00+00:00,Dornum,65.7,693.135
2023-05-12 11:00:00+00:00,Dornum,65.7,693.135
2023-05-13 11:00:00+00:00,Dornum,53.1,560.205
2023-05-14 11:00:00+00:00,Dornum,56.7,598.185
2023-05-15 11:00:00+00:00,Dornum,57.5,606.625
2023-05-16 11:00:00+00:00,Dornum,55.1,581.305
2023-05-17 11:00:00+00:00,Dornum,57.0,601.35
2023-05-18 11:00:00+00:00,Dornum,55.5,585.525
2023-05-19 11:00:00+00:00,Dornum,54.9,579.195
2023-05-20 11:00:00+00:00,Dornum,56.1,591.855
2023-05-21 11:00:00+00:00,Dornum,56.8,599.24
2023-05-22 11:00:00+00:00,Dornum,55.1,581.305
2023-05-23 11:00:00+00:00,Dornum,48.7,513.785
2023-05-24 11:00:00+00:00,Dornum,53.5,564.425
2023-05-25 11:00:00+00:00,Dornum,55.4,584.47
2023-05-26 11:00:00+00:00,Dornum,55.5,585.525
2023-05-27 11:00:00+00:00,Dornum,55.7,587.635
2023-05-28 11:00:00+00:00,Dornum,55.6,586.58
2023-05-29 11:00:00+00:00,Dornum,55.1,581.305
2023-05-30 11:00:00+00:00,Dornum,55.7,587.635
2023-05-31 11:00:00+00:00,Dornum,55.1,581.305
2023-05-01 11:00:00+00:00,Dunkerque,44.4,468.42
2023-05-02 11:00:00+00:00,Dunkerque,45.2,476.86
2023-05-03 11:00:00+00:00,Dunkerque,49.3,520.115
2023-05-04 11:00:00+00:00,Dunkerque,49.3,520.115
2023-05-05 11:00:00+00:00,Dunkerque,30.3,319.665
2023-05-06 11:00:00+00:00,Dunkerque,39.7,418.835
2023-05-07 11:00:00+00:00,Dunkerque,48.3,509.565
2023-05-08 11:00:00+00:00,Dunkerque,47.5,501.125
2023-05-09 11:00:00+00:00,Dunkerque,49.2,519.06
2023-05-10 11:00:00+00:00,Dunkerque,48.8,514.84
2023-05-11 11:00:00+00:00,Dunkerque,49.2,519.06
2023-05-12 11:00:00+00:00,Dunkerque,49.8,525.39
2023-05-13 11:00:00+00:00,Dunkerque,48.2,508.51
