name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2021-10-01 00:00:00+00:00,,,77.9,,541.0,,,,,C,BE,743.11,3755.5,19.8
Germany,,,,2021-10-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2021-10-01 00:00:00+00:00,,,578.4,,1910.4,,,,,C,ES,12921.78,22836.07,56.6
EU,,,,2021-10-01 00:00:00+00:00,,,1883.6,,5514.5,,,,,E,EU,26285.87,50242.49,52.3
Finland,,,,2021-10-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2021-10-01 00:00:00+00:00,,,421.0,,1252.7,,,,,C,FR,5174.27,9006.9,57.4
Greece,,,,2021-10-01 00:00:00+00:00,,,16.1,,269.9,,,,,C,GR,926.81,1423.43,65.1
Croatia,,,,2021-10-01 00:00:00+00:00,,,0.0,,79.9,,,,,C,HR,31.8,908.57,3.5
Italy,,,,2021-10-01 00:00:00+00:00,,,241.1,,514.5,,,,,E,IT,1128.67,2730.8,41.3
Lithuania,,,,2021-10-01 00:00:00+00:00,,,35.7,,122.4,,,,,C,LT,794.64,1105.19,71.9
Netherlands,,,,2021-10-01 00:00:00+00:00,,,279.5,,461.0,,,,,C,NL,2178.39,3609.59,60.4
Poland,,,,2021-10-01 00:00:00+00:00,,,30.0,,162.8,,,,,C,PL,1430.49,2140.25,66.8
Portugal,,,,2021-10-01 00:00:00+00:00,,,203.9,,200.0,,,,,C,PT,955.91,2666.13,35.9
EU,eu,eu,2025-10-23 10:17:53,2021-10-01 00:00:00+00:00,2021-10-02,"{'lng': '3894.38', 'gwh': '26285.87'}",1883.6,,5514.5,-,-,-,[],E,,,,
Belgium,,,,2021-10-02 00:00:00+00:00,,,189.9,,541.0,,,,,C,BE,3053.37,3742.11,81.6
Germany,,,,2021-10-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2021-10-02 00:00:00+00:00,,,353.6,,1910.4,,,,,C,ES,14075.28,22815.46,61.7
EU,,,,2021-10-02 00:00:00+00:00,,,1506.9,,5514.5,,,,,C,EU,30231.88,50217.83,60.2
Finland,,,,2021-10-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2021-10-02 00:00:00+00:00,,,426.6,,1252.7,,,,,C,FR,5636.54,9009.77,62.6
Greece,,,,2021-10-02 00:00:00+00:00,,,4.4,,269.9,,,,,C,GR,920.85,1422.72,64.7
