name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2019-10-01 00:00:00+00:00,,,321.2,,472.1,,,,,C,BE,1703.13,2551.46,66.8
Germany,,,,2019-10-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2019-10-01 00:00:00+00:00,,,549.3,,1910.7,,,,,C,ES,19426.9,22779.92,85.3
EU,,,,2019-10-01 00:00:00+00:00,,,2884.5,,6663.2,,,,,C,EU,43379.5,60594.89,71.6
Finland,,,,2019-10-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2019-10-01 00:00:00+00:00,,,342.2,,1252.7,,,,,C,FR,4348.96,9175.59,47.4
Greece,,,,2019-10-01 00:00:00+00:00,,,93.6,,269.9,,,,,C,GR,540.47,1387.56,39.0
Croatia,,,,2019-10-01 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2019-10-01 00:00:00+00:00,,,474.5,,514.5,,,,,C,IT,1252.71,2785.71,45.0
Lithuania,,,,2019-10-01 00:00:00+00:00,,,56.8,,125.5,,,,,C,LT,1047.67,1134.08,92.4
Netherlands,,,,2019-10-01 00:00:00+00:00,,,98.4,,461.0,,,,,C,NL,3328.93,3628.92,91.7
Poland,,,,2019-10-01 00:00:00+00:00,,,128.0,,162.8,,,,,C,PL,1037.99,2157.56,48.1
Portugal,,,,2019-10-01 00:00:00+00:00,,,191.1,,200.0,,,,,C,PT,2061.48,2666.06,77.3
EU,eu,eu,2025-10-01 14:04:50,2019-10-01 00:00:00+00:00,2019-10-02,"{'lng': '6377.16', 'gwh': '43379.5'}",2884.5,,6663.2,-,-,-,[],C,,,,
Belgium,,,,2019-10-02 00:00:00+00:00,,,364.8,,472.1,,,,,C,BE,2081.02,2550.2,81.6
Germany,,,,2019-10-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2019-10-02 00:00:00+00:00,,,537.3,,1910.7,,,,,C,ES,20245.14,22798.88,88.8
EU,,,,2019-10-02 00:00:00+00:00,,,2987.6,,6663.2,,,,,C,EU,43531.55,60656.05,71.8
Finland,,,,2019-10-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2019-10-02 00:00:00+00:00,,,358.7,,1252.7,,,,,C,FR,4042.44,9178.84,44.0
Greece,,,,2019-10-02 00:00:00+00:00,,,58.4,,269.9,,,,,C,GR,481.07,1373.09,35.0
Croatia,,,,2019-10-02 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2019-10-02 00:00:00+00:00,,,524.9,,514.5,,,,,C,IT,1197.66,2784.93,43.0
Lithuania,,,,2019-10-02 00:00:00+00:00,,,84.9,,125.5,,,,,C,LT,989.18,1134.42,87.2
Netherlands,,,,2019-10-02 00:00:00+00:00,,,43.4,,461.0,,,,,C,NL,2931.51,3630.52,80.7
Poland,,,,2019-10-02 00:00:00+00:00,,,94.0,,162.8,,,,,C,PL,921.9,2160.76,42.7
Portugal,,,,2019-10-02 00:00:00+00:00,,,182.9,,200.0,,,,,C,PT,1933.3,2666.05,72.5
EU,eu,eu,2025-10-01 14:04:50,2019-10-02 00:00:00+00:00,2019-10-03,"{'lng': '6393.06', 'gwh': '43531.55'}",2987.6,,6663.2,-,-,-,[],C,,,,
Belgium,,,,2019-10-03 00:00:00+00:00,,,169.4,,472.1,,,,,C,BE,2126.93,2549.78,83.4
Germany,,,,2019-10-03 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2019-10-03 00:00:00+00:00,,,534.9,,1910.7,,,,,C,ES,20339.62,22800.28,89.2
EU,,,,2019-10-03 00:00:00+00:00,,,2781.2,,6663.2,,,,,C,EU,42644.35,60775.66,70.2
Finland,,,,2019-10-03 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2019-10-03 00:00:00+00:00,,,348.1,,1252.7,,,,,C,FR,3687.14,9183.16,40.2
Greece,,,,2019-10-03 00:00:00+00:00,,,52.6,,269.9,,,,,C,GR,427.83,1357.33,31.5
Croatia,,,,2019-10-03 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2019-10-03 00:00:00+00:00,,,497.6,,514.5,,,,,C,IT,1453.18,2762.04,52.6
Lithuania,,,,2019-10-03 00:00:00+00:00,,,85.6,,125.5,,,,,C,LT,903.54,1136.36,79.5
Netherlands,,,,2019-10-03 00:00:00+00:00,,,11.1,,461.0,,,,,C,NL,3132.68,3622.22,86.5
Poland,,,,2019-10-03 00:00:00+00:00,,,117.0,,162.8,,,,,C,PL,894.18,2475.45,36.1
Portugal,,,,2019-10-03 00:00:00+00:00,,,200.1,,200.0,,,,,C,PT,1744.86,2666.0,65.4
EU,eu,eu,2025-10-01 14:04:50,2019-10-03 00:00:00+00:00,2019-10-04,"{'lng': '6250.44', 'gwh': '42644.35'}",2781.2,,6663.2,-,-,-,[],C,,,,
Belgium,,,,2019-10-04 00:00:00+00:00,,,82.7,,472.1,,,,,C,BE,2041.08,2549.85,80.0
Germany,,,,2019-10-04 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2019-10-04 00:00:00+00:00,,,593.7,,1910.7,,,,,C,ES,20177.84,22805.29,88.5
EU,,,,2019-10-04 00:00:00+00:00,,,2700.5,,6663.2,,,,,C,EU,42368.77,60622.47,69.9
Finland,,,,2019-10-04 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2019-10-04 00:00:00+00:00,,,346.0,,1252.7,,,,,C,FR,4694.92,9172.38,51.2
Greece,,,,2019-10-04 00:00:00+00:00,,,55.4,,269.9,,,,,C,GR,371.65,1335.8,27.8
Croatia,,,,2019-10-04 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2019-10-04 00:00:00+00:00,,,488.1,,514.5,,,,,C,IT,973.81,2754.97,35.3
Lithuania,,,,2019-10-04 00:00:00+00:00,,,89.9,,125.5,,,,,C,LT,814.92,1134.67,71.8
Netherlands,,,,2019-10-04 00:00:00+00:00,,,60.9,,461.0,,,,,C,NL,3186.49,3630.26,87.8
Poland,,,,2019-10-04 00:00:00+00:00,,,141.0,,162.8,,,,,C,PL,637.69,2157.78,29.6
Portugal,,,,2019-10-04 00:00:00+00:00,,,204.0,,200.0,,,,,C,PT,2074.66,2666.04,77.8
EU,eu,eu,2025-10-01 14:04:50,2019-10-04 00:00:00+00:00,2019-10-05,"{'lng': '6225.74', 'gwh': '42368.77'}",2700.5,,6663.2,-,-,-,[],C,,,,
Belgium,,,,2019-10-05 00:00:00+00:00,,,53.1,,472.1,,,,,C,BE,1964.09,2550.25,77.0
Germany,,,,2019-10-05 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2019-10-05 00:00:00+00:00,,,547.8,,1910.7,,,,,C,ES,20027.96,22809.96,87.8
EU,,,,2019-10-05 00:00:00+00:00,,,2241.7,,6663.2,,,,,C,EU,44643.3,60550.14,73.7
Finland,,,,2019-10-05 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2019-10-05 00:00:00+00:00,,,261.5,,1252.7,,,,,C,FR,4347.35,9175.58,47.4
Greece,,,,2019-10-05 00:00:00+00:00,,,100.4,,269.9,,,,,C,GR,684.4,1404.89,48.7
Croatia,,,,2019-10-05 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2019-10-05 00:00:00+00:00,,,372.0,,514.5,,,,,C,IT,2326.86,2773.58,83.9
Lithuania,,,,2019-10-05 00:00:00+00:00,,,86.8,,125.5,,,,,C,LT,725.03,1137.06,63.8
Netherlands,,,,2019-10-05 00:00:00+00:00,,,21.9,,461.0,,,,,C,NL,3115.14,3620.62,86.0
Poland,,,,2019-10-05 00:00:00+00:00,,,124.0,,162.8,,,,,C,PL,496.07,2156.53,23.0
Portugal,,,,2019-10-05 00:00:00+00:00,,,188.9,,200.0,,,,,C,PT,1859.53,2666.04,69.7
EU,eu,eu,2025-10-01 14:04:50,2019-10-05 00:00:00+00:00,2019-10-06,"{'lng': '6567.8', 'gwh': '44643.3'}",2241.7,,6663.2,-,-,-,[],C,,,,
Belgium,,,,2019-10-06 00:00:00+00:00,,,52.2,,472.1,,,,,C,BE,2019.67,2550.54,79.2
Germany,,,,2019-10-06 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2019-10-06 00:00:00+00:00,,,472.1,,1910.7,,,,,C,ES,19543.67,22808.93,85.7
EU,,,,2019-10-06 00:00:00+00:00,,,2251.4,,6663.2,,,,,C,EU,43901.16,60520.7,72.5
Finland,,,,2019-10-06 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2019-10-06 00:00:00+00:00,,,294.4,,1252.7,,,,,C,FR,4076.24,9178.31,44.4
Greece,,,,2019-10-06 00:00:00+00:00,,,86.0,,269.9,,,,,C,GR,763.29,1411.76,54.1
Croatia,,,,2019-10-06 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2019-10-06 00:00:00+00:00,,,449.0,,514.5,,,,,C,IT,2030.16,2765.76,73.4
Lithuania,,,,2019-10-06 00:00:00+00:00,,,88.1,,125.5,,,,,C,LT,637.08,1137.63,56.0
Netherlands,,,,2019-10-06 00:00:00+00:00,,,21.9,,461.0,,,,,C,NL,3091.86,3621.54,85.4
Poland,,,,2019-10-06 00:00:00+00:00,,,140.0,,162.8,,,,,C,PL,1249.6,2141.44,58.4
Portugal,,,,2019-10-06 00:00:00+00:00,,,174.3,,200.0,,,,,C,PT,1873.78,2666.09,70.3
EU,eu,eu,2025-10-01 14:04:50,2019-10-06 00:00:00+00:00,2019-10-07,"{'lng': '6461.76', 'gwh': '43901.16'}",2251.4,,6663.2,-,-,-,[],C,,,,
Belgium,,,,2019-10-07 00:00:00+00:00,,,61.3,,472.1,,,,,C,BE,1955.75,2550.51,76.7
Germany,,,,2019-10-07 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2019-10-07 00:00:00+00:00,,,599.5,,1910.7,,,,,C,ES,18891.75,22807.79,82.8
EU,,,,2019-10-07 00:00:00+00:00,,,2679.5,,6663.2,,,,,C,EU,42713.96,60536.94,70.6
Finland,,,,2019-10-07 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2019-10-07 00:00:00+00:00,,,409.2,,1252.7,,,,,C,FR,3779.59,9181.9,41.2
Greece,,,,2019-10-07 00:00:00+00:00,,,99.2,,269.9,,,,,C,GR,663.25,1398.34,47.4
Croatia,,,,2019-10-07 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2019-10-07 00:00:00+00:00,,,463.3,,514.5,,,,,C,IT,1705.69,2770.77,61.6
Lithuania,,,,2019-10-07 00:00:00+00:00,,,96.4,,125.5,,,,,C,LT,547.52,1138.3,48.1
Netherlands,,,,2019-10-07 00:00:00+00:00,,,86.4,,461.0,,,,,C,NL,3098.48,3621.21,85.6
Poland,,,,2019-10-07 00:00:00+00:00,,,152.9,,162.8,,,,,C,PL,1597.77,2143.58,74.5
Portugal,,,,2019-10-07 00:00:00+00:00,,,190.4,,200.0,,,,,C,PT,2041.72,2666.06,76.6
EU,eu,eu,2025-10-01 14:04:50,2019-10-07 00:00:00+00:00,2019-10-08,"{'lng': '6285.33', 'gwh': '42713.96'}",2679.5,,6663.2,-,-,-,[],C,,,,
Belgium,,,,2019-10-08 00:00:00+00:00,,,50.6,,472.1,,,,,C,BE,1902.33,2550.51,74.6
Germany,,,,2019-10-08 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2019-10-08 00:00:00+00:00,,,549.2,,1910.7,,,,,C,ES,19729.69,22778.96,86.6
EU,,,,2019-10-08 00:00:00+00:00,,,2730.1,,6663.2,,,,,C,EU,42729.61,60610.62,70.5
Finland,,,,2019-10-08 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2019-10-08 00:00:00+00:00,,,403.7,,1252.7,,,,,C,FR,3391.87,9187.52,36.9
Greece,,,,2019-10-08 00:00:00+00:00,,,112.4,,269.9,,,,,C,GR,549.8,1378.33,39.9
Croatia,,,,2019-10-08 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2019-10-08 00:00:00+00:00,,,484.2,,514.5,,,,,C,IT,1450.05,2784.71,52.1
Lithuania,,,,2019-10-08 00:00:00+00:00,,,99.4,,125.5,,,,,C,LT,448.62,1139.59,39.4
Netherlands,,,,2019-10-08 00:00:00+00:00,,,86.4,,461.0,,,,,C,NL,3045.4,3630.84,83.9
Poland,,,,2019-10-08 00:00:00+00:00,,,152.9,,162.8,,,,,C,PL,1456.1,2146.65,67.8
Portugal,,,,2019-10-08 00:00:00+00:00,,,197.1,,200.0,,,,,C,PT,1843.03,2666.01,69.1
EU,eu,eu,2025-10-01 14:04:50,2019-10-08 00:00:00+00:00,2019-10-09,"{'lng': '6279.99', 'gwh': '42729.61'}",2730.1,,6663.2,-,-,-,[],C,,,,
Belgium,,,,2019-10-09 00:00:00+00:00,,,32.0,,472.1,,,,,C,BE,1762.82,2550.55,69.1
Germany,,,,2019-10-09 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2019-10-09 00:00:00+00:00,,,550.7,,1910.7,,,,,C,ES,20867.37,22784.67,91.6
EU,,,,2019-10-09 00:00:00+00:00,,,2754.7,,6646.5,,,,,C,EU,43177.87,60670.38,71.2
Finland,,,,2019-10-09 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2019-10-09 00:00:00+00:00,,,449.4,,1252.7,,,,,C,FR,3435.25,9186.77,37.4
Greece,,,,2019-10-09 00:00:00+00:00,,,66.0,,269.9,,,,,C,GR,483.28,1362.12,35.5
Croatia,,,,2019-10-09 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2019-10-09 00:00:00+00:00,,,458.8,,514.5,,,,,C,IT,1102.87,2794.7,39.5
Lithuania,,,,2019-10-09 00:00:00+00:00,,,99.5,,125.5,,,,,C,LT,346.24,1140.5,30.4
Netherlands,,,,2019-10-09 00:00:00+00:00,,,99.1,,461.0,,,,,C,NL,2952.89,3635.24,81.2
Poland,,,,2019-10-09 00:00:00+00:00,,,142.5,,162.8,,,,,C,PL,1315.9,2149.94,61.2
Portugal,,,,2019-10-09 00:00:00+00:00,,,193.1,,183.3,,,,,C,PT,2675.22,2666.06,100.3
EU,eu,eu,2025-10-01 14:04:50,2019-10-09 00:00:00+00:00,2019-10-10,"{'lng': '6339.62', 'gwh': '43177.87'}",2754.7,,6646.5,-,-,-,[],C,,,,
Belgium,,,,2019-10-10 00:00:00+00:00,,,113.6,,472.1,,,,,C,BE,1636.13,2550.3,64.2
Germany,,,,2019-10-10 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2019-10-10 00:00:00+00:00,,,568.2,,1910.7,,,,,C,ES,20822.01,22790.57,91.4
EU,,,,2019-10-10 00:00:00+00:00,,,2856.7,,6663.2,,,,,C,EU,43850.01,60601.27,72.4
Finland,,,,2019-10-10 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2019-10-10 00:00:00+00:00,,,430.9,,1252.7,,,,,C,FR,4840.2,9170.85,52.8
Greece,,,,2019-10-10 00:00:00+00:00,,,91.0,,269.9,,,,,C,GR,888.15,1442.74,61.6
Croatia,,,,2019-10-10 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2019-10-10 00:00:00+00:00,,,440.3,,514.5,,,,,C,IT,1242.97,2758.6,45.1
Lithuania,,,,2019-10-10 00:00:00+00:00,,,99.1,,125.5,,,,,C,LT,243.68,1138.15,21.4
Netherlands,,,,2019-10-10 00:00:00+00:00,,,111.7,,461.0,,,,,C,NL,2848.77,3633.64,78.4
Poland,,,,2019-10-10 00:00:00+00:00,,,127.7,,162.8,,,,,C,PL,1175.13,2152.38,54.6
Portugal,,,,2019-10-10 00:00:00+00:00,,,193.1,,200.0,,,,,C,PT,2538.41,2666.04,95.2
EU,eu,eu,2025-10-01 14:04:50,2019-10-10 00:00:00+00:00,2019-10-11,"{'lng': '6445.65', 'gwh': '43850.01'}",2856.7,,6663.2,-,-,-,[],C,,,,
Belgium,,,,2019-10-11 00:00:00+00:00,,,123.2,,472.1,,,,,C,BE,1508.93,2549.82,59.2
Germany,,,,2019-10-11 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2019-10-11 00:00:00+00:00,,,519.8,,1910.7,,,,,C,ES,20282.57,22788.76,89.0
EU,,,,2019-10-11 00:00:00+00:00,,,2830.2,,6663.2,,,,,C,EU,43144.33,60569.37,71.2
Finland,,,,2019-10-11 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2019-10-11 00:00:00+00:00,,,453.4,,1252.7,,,,,C,FR,5325.75,9177.01,58.0
Greece,,,,2019-10-11 00:00:00+00:00,,,128.5,,269.9,,,,,C,GR,758.55,1429.55,53.1
Croatia,,,,2019-10-11 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2019-10-11 00:00:00+00:00,,,380.1,,514.5,,,,,C,IT,1192.24,2740.11,43.5
Lithuania,,,,2019-10-11 00:00:00+00:00,,,86.0,,125.5,,,,,C,LT,1001.95,1135.66,88.2
Netherlands,,,,2019-10-11 00:00:00+00:00,,,123.7,,461.0,,,,,C,NL,2694.5,3636.76,74.1
Poland,,,,2019-10-11 00:00:00+00:00,,,142.0,,162.8,,,,,C,PL,1042.1,2154.35,48.4
Portugal,,,,2019-10-11 00:00:00+00:00,,,203.8,,200.0,,,,,C,PT,2331.82,2666.03,87.5
