name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2026-01-01 00:00:00+00:00,,,395.7,,724.1,724.08,0.0,,,C,BE,2612.73,3817.65,68.4
Germany,,,,2026-01-01 00:00:00+00:00,,,336.7,,777.2,487.92,289.25,,,C,DE,1260.83,5239.12,24.1
Spain,,,,2026-01-01 00:00:00+00:00,,,514.6,,2132.3,,,,,C,ES,14019.46,23277.96,60.2
EU,,,,2026-01-01 00:00:00+00:00,,,3959.3,,8026.4,4833.8171,835.6421,,,E,EU,33085.42,63501.49,52.1
Finland,,,,2026-01-01 00:00:00+00:00,,,0.0,,140.0,0.0,140.0,,,C,FI,256.0,1029.6,24.9
France,,,,2026-01-01 00:00:00+00:00,,,923.7,,1405.0,1216.6131,55.0,,,E,FR,3257.46,9994.23,32.6
Greece,,,,2026-01-01 00:00:00+00:00,,,133.4,,406.2,387.9312,18.2371,,,C,GR,1290.18,2404.05,53.7
Croatia,,,,2026-01-01 00:00:00+00:00,,,92.1,,102.4,92.1,10.3,,,C,HR,866.6,901.37,96.1
Italy,,,,2026-01-01 00:00:00+00:00,,,627.3,,889.8,628.0496,261.7058,,,C,IT,3605.79,5120.33,70.4
Lithuania,,,,2026-01-01 00:00:00+00:00,,,81.5,,120.9,87.8253,33.1012,,,C,LT,187.45,1116.2,16.8
Netherlands,,,,2026-01-01 00:00:00+00:00,,,503.9,,864.7,773.3899,0.0,,,C,NL,2815.13,4636.68,60.7
Poland,,,,2026-01-01 00:00:00+00:00,,,253.9,,264.0,253.908,10.048,,,C,PL,590.96,3302.19,17.9
Portugal,,,,2026-01-01 00:00:00+00:00,,,96.4,,200.0,182.0,18.0,,,C,PT,2322.85,2666.01,87.1
EU,eu,eu,2026-02-04 13:23:34,2026-01-01 00:00:00+00:00,2026-01-02,"{'lng': '4932.54', 'gwh': '33085.42'}",3959.3,,8026.4,4833.8171,835.6421,100,[],E,,,,
Belgium,,,,2026-01-02 00:00:00+00:00,,,428.4,,724.1,724.08,0.0,,,C,BE,2178.93,3821.38,57.0
Germany,,,,2026-01-02 00:00:00+00:00,,,338.6,,777.2,487.92,289.25,,,C,DE,917.89,5264.62,17.4
Spain,,,,2026-01-02 00:00:00+00:00,,,583.2,,2132.3,,,,,C,ES,13434.21,23276.66,57.7
EU,,,,2026-01-02 00:00:00+00:00,,,3920.6,,8024.7,4833.0427,834.7684,,,E,EU,30658.14,63509.26,48.3
Finland,,,,2026-01-02 00:00:00+00:00,,,0.0,,140.0,0.0,140.0,,,C,FI,254.0,1021.56,24.9
France,,,,2026-01-02 00:00:00+00:00,,,931.0,,1405.0,1216.6131,55.0,,,E,FR,3251.04,9920.23,32.8
Greece,,,,2026-01-02 00:00:00+00:00,,,141.5,,406.2,387.9312,18.2371,,,C,GR,1148.44,2403.82,47.8
Croatia,,,,2026-01-02 00:00:00+00:00,,,92.1,,102.4,92.1,10.3,,,C,HR,776.4,901.29,86.1
Italy,,,,2026-01-02 00:00:00+00:00,,,616.7,,889.8,628.0496,261.7058,,,C,IT,2500.55,5179.66,48.3
Lithuania,,,,2026-01-02 00:00:00+00:00,,,79.3,,119.3,87.0509,32.2275,,,C,LT,104.82,1116.01,9.4
Netherlands,,,,2026-01-02 00:00:00+00:00,,,503.9,,864.7,773.3899,0.0,,,C,NL,3386.9,4646.37,72.9
Poland,,,,2026-01-02 00:00:00+00:00,,,109.5,,264.0,253.908,10.048,,,C,PL,478.49,3304.49,14.5
Portugal,,,,2026-01-02 00:00:00+00:00,,,96.4,,200.0,182.0,18.0,,,C,PT,2226.47,2666.02,83.5
EU,eu,eu,2026-02-04 13:27:02,2026-01-02 00:00:00+00:00,2026-01-03,"{'lng': '4570.11', 'gwh': '30658.14'}",3920.6,,8024.7,4833.0427,834.7684,100,[],E,,,,
Belgium,,,,2026-01-03 00:00:00+00:00,,,503.1,,724.1,724.08,0.0,,,C,BE,1681.37,3827.14,43.9
Germany,,,,2026-01-03 00:00:00+00:00,,,396.8,,777.2,487.92,289.25,,,C,DE,1565.5,5298.4,29.5
Spain,,,,2026-01-03 00:00:00+00:00,,,466.8,,2132.3,,,,,C,ES,12911.64,23287.93,55.4
EU,,,,2026-01-03 00:00:00+00:00,,,3903.3,,8023.5,4790.4548,876.1585,,,E,EU,32647.77,63453.16,51.5
Finland,,,,2026-01-03 00:00:00+00:00,,,0.0,,140.0,0.0,140.0,,,C,FI,253.0,1017.54,24.9
