name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2026-08-01 00:00:00+00:00,,,124.9,,724.1,724.08,0.0,,,C,BE,1359.54,3775.02,36.0
Germany,,,,2026-08-01 00:00:00+00:00,,,318.7,,844.0,585.45,258.5,,,C,DE,1952.61,5231.27,37.3
Spain,,,,2026-08-01 00:00:00+00:00,,,456.5,,2132.3,,,,,C,ES,9937.61,23391.75,42.5
EU,,,,2026-08-01 00:00:00+00:00,,,2783.4,,7942.5,4533.9856,984.615,,,E,EU,25604.17,62254.19,41.1
Finland,,,,2026-08-01 00:00:00+00:00,,,61.0,,140.0,58.0,82.0,,,C,FI,37.0,611.77,6.0
France,,,,2026-08-01 00:00:00+00:00,,,387.2,,1251.7,865.0002,186.2903,,,C,FR,3821.45,8906.95,42.9
Greece,,,,2026-08-01 00:00:00+00:00,,,91.9,,406.2,319.3217,86.8467,,,C,GR,1578.07,2396.63,65.8
Croatia,,,,2026-08-01 00:00:00+00:00,,,87.9,,102.4,87.9,14.5,,,C,HR,441.8,901.63,49.0
Italy,,,,2026-08-01 00:00:00+00:00,,,568.5,,895.1,651.6478,243.4061,,,E,IT,2925.58,5143.03,56.9
Lithuania,,,,2026-08-01 00:00:00+00:00,,,37.7,,118.3,33.288,85.0239,,,C,LT,487.28,1107.17,44.0
Netherlands,,,,2026-08-01 00:00:00+00:00,,,285.3,,864.7,773.3899,0.0,,,C,NL,1607.95,4482.61,35.9
Poland,,,,2026-08-01 00:00:00+00:00,,,250.0,,264.0,253.908,10.048,,,C,PL,884.72,3272.62,27.0
Portugal,,,,2026-08-01 00:00:00+00:00,,,113.8,,200.0,182.0,18.0,,,C,PT,570.56,2666.17,21.4
Belgium,,,,2026-08-02 00:00:00+00:00,,,112.8,,724.1,724.08,0.0,,,C,BE,1203.54,3771.47,31.9
Germany,,,,2026-08-02 00:00:00+00:00,,,318.7,,844.0,585.45,258.5,,,C,DE,1626.95,5232.92,31.1
Spain,,,,2026-08-02 00:00:00+00:00,,,600.7,,2132.3,,,,,C,ES,9301.27,23423.08,39.7
EU,,,,2026-08-02 00:00:00+00:00,,,2728.3,,7942.5,4413.1159,1105.4549,,,C,EU,24316.89,62151.13,39.1
Finland,,,,2026-08-02 00:00:00+00:00,,,0.0,,140.0,0.0,140.0,,,C,FI,37.0,611.77,6.0
France,,,,2026-08-02 00:00:00+00:00,,,386.3,,1251.7,865.0002,186.2903,,,C,FR,5366.98,8922.88,60.1
Greece,,,,2026-08-02 00:00:00+00:00,,,30.5,,406.2,319.3217,86.8467,,,C,GR,441.81,2346.29,18.8
Croatia,,,,2026-08-02 00:00:00+00:00,,,87.9,,102.4,87.9,14.5,,,C,HR,355.4,901.38,39.4
Italy,,,,2026-08-02 00:00:00+00:00,,,506.1,,895.1,589.5081,305.5458,,,C,IT,2145.62,5115.54,41.9
Lithuania,,,,2026-08-02 00:00:00+00:00,,,36.3,,118.3,32.558,85.7241,,,C,LT,450.32,1107.24,40.7
Netherlands,,,,2026-08-02 00:00:00+00:00,,,285.3,,864.7,773.3899,0.0,,,C,NL,2302.77,4526.95,50.9
