name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2012-02-01 00:00:00+00:00,,,257.4,,472.1,,,,,C,BE,1629.92,2494.84,65.3
Germany,,,,2012-02-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2012-02-01 00:00:00+00:00,,,859.9,,1910.7,,,,,C,ES,9231.44,21749.72,42.4
EU,,,,2012-02-01 00:00:00+00:00,,,2893.0,,5656.7,,,,,C,EU,11448.41,25308.98,45.2
Finland,,,,2012-02-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2012-02-01 00:00:00+00:00,,,285.5,,772.6,,,,,C,FR,115.63,548.32,21.1
Greece,,,,2012-02-01 00:00:00+00:00,,,105.2,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2012-02-01 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2012-02-01 00:00:00+00:00,,,246.6,,348.0,,,,,C,IT,114.58,243.41,47.1
Lithuania,,,,2012-02-01 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2012-02-01 00:00:00+00:00,,,142.5,,461.0,,,,,C,NL,356.84,540.0,66.1
Poland,,,,2012-02-01 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2012-02-01 00:00:00+00:00,,,112.9,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:31,2012-02-01 00:00:00+00:00,2012-02-02,"{'lng': '3447.3', 'gwh': '11448.41'}",2893.0,,5656.7,-,-,-,[],C,,,,
Belgium,,,,2012-02-02 00:00:00+00:00,,,286.4,,472.1,,,,,C,BE,697.77,2534.32,27.5
Germany,,,,2012-02-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2012-02-02 00:00:00+00:00,,,836.4,,1910.7,,,,,C,ES,8097.2,21754.13,37.2
EU,,,,2012-02-02 00:00:00+00:00,,,2816.3,,5656.7,,,,,C,EU,9351.7,22948.24,40.8
Finland,,,,2012-02-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2012-02-02 00:00:00+00:00,,,285.1,,772.6,,,,,C,FR,131.4,610.18,21.5
Greece,,,,2012-02-02 00:00:00+00:00,,,126.5,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2012-02-02 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2012-02-02 00:00:00+00:00,,,245.0,,348.0,,,,,C,IT,89.42,195.94,45.6
Lithuania,,,,2012-02-02 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2012-02-02 00:00:00+00:00,,,93.7,,461.0,,,,,C,NL,335.9,540.0,62.2
Poland,,,,2012-02-02 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2012-02-02 00:00:00+00:00,,,118.9,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:31,2012-02-02 00:00:00+00:00,2012-02-03,"{'lng': '3107.92', 'gwh': '9351.7'}",2816.3,,5656.7,-,-,-,[],C,,,,
Belgium,,,,2012-02-03 00:00:00+00:00,,,294.1,,472.1,,,,,C,BE,321.32,2509.76,12.8
Germany,,,,2012-02-03 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2012-02-03 00:00:00+00:00,,,790.9,,1910.7,,,,,C,ES,8233.75,21749.35,37.9
EU,,,,2012-02-03 00:00:00+00:00,,,2457.6,,5656.7,,,,,C,EU,9075.18,23973.67,37.9
Finland,,,,2012-02-03 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2012-02-03 00:00:00+00:00,,,290.9,,772.6,,,,,C,FR,117.43,640.49,18.3
Greece,,,,2012-02-03 00:00:00+00:00,,,142.7,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2012-02-03 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2012-02-03 00:00:00+00:00,,,130.9,,348.0,,,,,C,IT,81.12,203.74,39.8
Lithuania,,,,2012-02-03 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2012-02-03 00:00:00+00:00,,,56.0,,461.0,,,,,C,NL,321.58,540.0,59.6
Poland,,,,2012-02-03 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2012-02-03 00:00:00+00:00,,,96.3,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:31,2012-02-03 00:00:00+00:00,2012-02-04,"{'lng': '2885.5', 'gwh': '9075.18'}",2457.6,,5656.7,-,-,-,[],C,,,,
Belgium,,,,2012-02-04 00:00:00+00:00,,,113.8,,472.1,,,,,C,BE,1142.6,2494.35,45.8
Germany,,,,2012-02-04 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2012-02-04 00:00:00+00:00,,,650.9,,1910.7,,,,,C,ES,8504.66,21745.28,39.1
EU,,,,2012-02-04 00:00:00+00:00,,,1975.1,,5656.7,,,,,C,EU,10121.35,26608.92,38.0
Finland,,,,2012-02-04 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2012-02-04 00:00:00+00:00,,,304.3,,772.6,,,,,C,FR,86.69,671.89,12.9
Greece,,,,2012-02-04 00:00:00+00:00,,,79.3,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2012-02-04 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2012-02-04 00:00:00+00:00,,,75.2,,348.0,,,,,C,IT,74.61,204.97,36.4
Lithuania,,,,2012-02-04 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2012-02-04 00:00:00+00:00,,,49.7,,461.0,,,,,C,NL,312.78,540.0,57.9
Poland,,,,2012-02-04 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2012-02-04 00:00:00+00:00,,,116.9,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:31,2012-02-04 00:00:00+00:00,2012-02-05,"{'lng': '2898.81', 'gwh': '10121.35'}",1975.1,,5656.7,-,-,-,[],C,,,,
Belgium,,,,2012-02-05 00:00:00+00:00,,,59.8,,472.1,,,,,C,BE,1073.94,2494.59,43.1
Germany,,,,2012-02-05 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2012-02-05 00:00:00+00:00,,,690.0,,1910.7,,,,,C,ES,8896.67,21746.89,40.9
EU,,,,2012-02-05 00:00:00+00:00,,,2181.8,,5656.7,,,,,C,EU,10399.9,23987.69,43.4
Finland,,,,2012-02-05 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2012-02-05 00:00:00+00:00,,,349.2,,772.6,,,,,C,FR,55.95,274.87,20.4
Greece,,,,2012-02-05 00:00:00+00:00,,,83.7,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2012-02-05 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2012-02-05 00:00:00+00:00,,,75.4,,348.0,,,,,C,IT,67.85,206.19,32.9
Lithuania,,,,2012-02-05 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2012-02-05 00:00:00+00:00,,,187.1,,461.0,,,,,C,NL,305.49,540.0,56.6
Poland,,,,2012-02-05 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2012-02-05 00:00:00+00:00,,,98.6,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:31,2012-02-05 00:00:00+00:00,2012-02-06,"{'lng': '3304.07', 'gwh': '10399.9'}",2181.8,,5656.7,-,-,-,[],C,,,,
Belgium,,,,2012-02-06 00:00:00+00:00,,,232.5,,472.1,,,,,C,BE,1206.13,2553.11,47.2
Germany,,,,2012-02-06 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2012-02-06 00:00:00+00:00,,,712.8,,1910.7,,,,,C,ES,9655.56,21745.61,44.4
EU,,,,2012-02-06 00:00:00+00:00,,,2370.5,,5656.7,,,,,C,EU,11345.36,25525.4,44.4
Finland,,,,2012-02-06 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2012-02-06 00:00:00+00:00,,,343.6,,772.6,,,,,C,FR,145.22,466.93,31.1
Greece,,,,2012-02-06 00:00:00+00:00,,,98.6,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2012-02-06 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2012-02-06 00:00:00+00:00,,,143.5,,348.0,,,,,C,IT,61.2,232.08,26.4
Lithuania,,,,2012-02-06 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2012-02-06 00:00:00+00:00,,,190.5,,461.0,,,,,C,NL,277.24,540.0,51.3
Poland,,,,2012-02-06 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2012-02-06 00:00:00+00:00,,,43.4,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:31,2012-02-06 00:00:00+00:00,2012-02-07,"{'lng': '3391.15', 'gwh': '11345.36'}",2370.5,,5656.7,-,-,-,[],C,,,,
Belgium,,,,2012-02-07 00:00:00+00:00,,,243.8,,472.1,,,,,C,BE,1506.89,2513.51,60.0
