name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2022-04-01 00:00:00+00:00,,,401.8,,541.0,,,,,C,BE,1309.87,3712.15,35.3
Germany,,,,2022-04-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2022-04-01 00:00:00+00:00,,,795.1,,1910.4,,,,,C,ES,10337.11,22897.94,45.1
EU,,,,2022-04-01 00:00:00+00:00,,,3430.9,,5600.3,,,,,C,EU,21509.25,50488.72,42.6
Finland,,,,2022-04-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2022-04-01 00:00:00+00:00,,,1151.2,,1252.7,,,,,C,FR,3409.41,8961.92,38.0
Greece,,,,2022-04-01 00:00:00+00:00,,,7.1,,269.9,,,,,C,GR,830.91,1404.41,59.2
Croatia,,,,2022-04-01 00:00:00+00:00,,,38.3,,79.9,,,,,C,HR,190.0,901.69,21.1
Italy,,,,2022-04-01 00:00:00+00:00,,,235.7,,543.1,,,,,C,IT,797.08,2953.41,27.0
Lithuania,,,,2022-04-01 00:00:00+00:00,,,101.6,,122.4,,,,,C,LT,779.02,1097.2,71.0
Netherlands,,,,2022-04-01 00:00:00+00:00,,,400.5,,461.0,,,,,C,NL,1363.9,3667.13,37.2
Poland,,,,2022-04-01 00:00:00+00:00,,,107.3,,220.0,,,,,C,PL,750.21,2131.85,35.2
Portugal,,,,2022-04-01 00:00:00+00:00,,,192.4,,200.0,,,,,C,PT,1741.74,2666.03,65.3
EU,eu,eu,2025-10-23 10:17:55,2022-04-01 00:00:00+00:00,2022-04-02,"{'lng': '3179.85', 'gwh': '21509.25'}",3430.9,,5600.3,-,-,-,[],C,,,,
Belgium,,,,2022-04-02 00:00:00+00:00,,,258.3,,541.0,,,,,C,BE,1562.27,3723.55,42.0
Germany,,,,2022-04-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2022-04-02 00:00:00+00:00,,,724.6,,1910.4,,,,,C,ES,11963.36,22834.6,52.4
EU,,,,2022-04-02 00:00:00+00:00,,,3219.4,,5600.3,,,,,C,EU,22486.67,50514.52,44.5
Finland,,,,2022-04-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2022-04-02 00:00:00+00:00,,,1124.2,,1252.7,,,,,C,FR,3666.89,8929.17,41.1
Greece,,,,2022-04-02 00:00:00+00:00,,,6.0,,269.9,,,,,C,GR,824.19,1404.23,58.7
Croatia,,,,2022-04-02 00:00:00+00:00,,,49.8,,79.9,,,,,C,HR,140.9,900.73,15.6
Italy,,,,2022-04-02 00:00:00+00:00,,,235.3,,543.1,,,,,C,IT,566.27,2962.5,19.1
Lithuania,,,,2022-04-02 00:00:00+00:00,,,67.8,,122.4,,,,,C,LT,651.59,1096.93,59.4
Netherlands,,,,2022-04-02 00:00:00+00:00,,,452.1,,461.0,,,,,C,NL,929.12,3704.41,25.1
Poland,,,,2022-04-02 00:00:00+00:00,,,107.3,,220.0,,,,,C,PL,638.96,2134.31,29.9
Portugal,,,,2022-04-02 00:00:00+00:00,,,193.9,,200.0,,,,,C,PT,1543.13,2665.99,57.9
EU,eu,eu,2025-10-23 10:17:55,2022-04-02 00:00:00+00:00,2022-04-03,"{'lng': '3322.65', 'gwh': '22486.67'}",3219.4,,5600.3,-,-,-,[],C,,,,
