name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2024-06-01 00:00:00+00:00,,,67.5,,668.9,668.88,0.0,,,C,BE,437.36,3779.9,11.6
Germany,,,,2024-06-01 00:00:00+00:00,,,296.9,,434.7,305.5092,129.15,,,C,DE,2312.71,3332.16,69.4
Spain,,,,2024-06-01 00:00:00+00:00,,,370.8,,2132.3,,,,,C,ES,14118.34,23692.69,59.6
EU,,,,2024-06-01 00:00:00+00:00,,,2544.7,,7291.9,3706.2727,1025.2881,,,C,EU,29159.96,59064.28,49.4
Finland,,,,2024-06-01 00:00:00+00:00,,,105.0,,140.0,98.0,42.0,,,C,FI,582.0,951.73,61.2
France,,,,2024-06-01 00:00:00+00:00,,,499.4,,1481.0,922.8388,221.3344,,,C,FR,4845.95,9919.32,48.9
Greece,,,,2024-06-01 00:00:00+00:00,,,12.9,,224.6,183.1667,41.4263,,,C,GR,732.6,1473.85,49.7
Croatia,,,,2024-06-01 00:00:00+00:00,,,72.1,,85.5,85.5,0.0,,,C,HR,213.1,901.33,23.6
Italy,,,,2024-06-01 00:00:00+00:00,,,313.7,,723.1,282.233,440.8802,,,C,IT,1055.51,4074.74,25.9
Lithuania,,,,2024-06-01 00:00:00+00:00,,,0.0,,121.7,0.0,121.6606,,,C,LT,0.0,0.0,
Netherlands,,,,2024-06-01 00:00:00+00:00,,,501.2,,860.3,769.0183,0.0,,,C,NL,2209.9,4894.62,45.1
Poland,,,,2024-06-01 00:00:00+00:00,,,191.1,,220.0,191.1267,28.8366,,,C,PL,1414.88,2132.85,66.3
Portugal,,,,2024-06-01 00:00:00+00:00,,,114.0,,200.0,200.0,0.0,,,C,PT,1237.61,2666.08,46.4
EU,eu,eu,2025-12-08 09:50:35,2024-06-01 00:00:00+00:00,2024-06-02,"{'lng': '4308.41', 'gwh': '29159.96'}",2544.7,,7291.9,3706.2727,1025.2881,-,[],C,,,,
Belgium,,,,2024-06-02 00:00:00+00:00,,,97.5,,668.9,668.88,0.0,,,C,BE,1884.77,3774.47,49.9
