name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2012-06-01 00:00:00+00:00,,,22.2,,472.1,,,,,C,BE,329.67,2496.89,13.2
Germany,,,,2012-06-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2012-06-01 00:00:00+00:00,,,503.0,,1910.7,,,,,C,ES,8684.92,21752.16,39.9
EU,,,,2012-06-01 00:00:00+00:00,,,1512.3,,5656.7,,,,,C,EU,9485.12,20649.53,45.9
Finland,,,,2012-06-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2012-06-01 00:00:00+00:00,,,305.4,,772.6,,,,,C,FR,132.69,310.85,42.7
Greece,,,,2012-06-01 00:00:00+00:00,,,9.3,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2012-06-01 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2012-06-01 00:00:00+00:00,,,246.6,,348.0,,,,,C,IT,172.09,282.24,61.0
Lithuania,,,,2012-06-01 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2012-06-01 00:00:00+00:00,,,4.2,,461.0,,,,,C,NL,165.75,540.0,30.7
Poland,,,,2012-06-01 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2012-06-01 00:00:00+00:00,,,28.2,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:32,2012-06-01 00:00:00+00:00,2012-06-02,"{'lng': '3500.59', 'gwh': '9485.12'}",1512.3,,5656.7,-,-,-,[],C,,,,
Belgium,,,,2012-06-02 00:00:00+00:00,,,22.1,,472.1,,,,,C,BE,307.3,2496.85,12.3
Germany,,,,2012-06-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2012-06-02 00:00:00+00:00,,,442.6,,1910.7,,,,,C,ES,9014.78,21754.03,41.4
EU,,,,2012-06-02 00:00:00+00:00,,,1454.6,,5656.7,,,,,C,EU,9812.02,21378.3,45.9
Finland,,,,2012-06-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2012-06-02 00:00:00+00:00,,,309.1,,772.6,,,,,C,FR,179.24,391.16,45.8
Greece,,,,2012-06-02 00:00:00+00:00,,,14.2,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2012-06-02 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2012-06-02 00:00:00+00:00,,,208.3,,348.0,,,,,C,IT,145.6,279.77,52.0
Lithuania,,,,2012-06-02 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2012-06-02 00:00:00+00:00,,,4.2,,461.0,,,,,C,NL,165.1,540.0,30.6
Poland,,,,2012-06-02 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2012-06-02 00:00:00+00:00,,,28.2,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:32,2012-06-02 00:00:00+00:00,2012-06-03,"{'lng': '3497.79', 'gwh': '9812.02'}",1454.6,,5656.7,-,-,-,[],C,,,,
Belgium,,,,2012-06-03 00:00:00+00:00,,,22.3,,472.1,,,,,C,BE,284.93,2496.81,11.4
Germany,,,,2012-06-03 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2012-06-03 00:00:00+00:00,,,432.1,,1910.7,,,,,C,ES,8892.22,21753.75,40.9
EU,,,,2012-06-03 00:00:00+00:00,,,1478.6,,5656.7,,,,,C,EU,9700.2,21642.29,44.8
Finland,,,,2012-06-03 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2012-06-03 00:00:00+00:00,,,343.5,,772.6,,,,,C,FR,239.75,473.61,50.6
Greece,,,,2012-06-03 00:00:00+00:00,,,16.3,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2012-06-03 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2012-06-03 00:00:00+00:00,,,208.4,,348.0,,,,,C,IT,118.86,279.79,42.5
Lithuania,,,,2012-06-03 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2012-06-03 00:00:00+00:00,,,4.2,,461.0,,,,,C,NL,164.44,540.0,30.5
Poland,,,,2012-06-03 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2012-06-03 00:00:00+00:00,,,28.3,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:32,2012-06-03 00:00:00+00:00,2012-06-04,"{'lng': '3415.75', 'gwh': '9700.2'}",1478.6,,5656.7,-,-,-,[],C,,,,
Belgium,,,,2012-06-04 00:00:00+00:00,,,78.3,,472.1,,,,,C,BE,1147.69,2496.86,46.0
Germany,,,,2012-06-04 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2012-06-04 00:00:00+00:00,,,472.7,,1910.7,,,,,C,ES,8904.37,21751.93,40.9
EU,,,,2012-06-04 00:00:00+00:00,,,1655.1,,5656.7,,,,,C,EU,10624.63,23141.2,45.9
Finland,,,,2012-06-04 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2012-06-04 00:00:00+00:00,,,371.1,,772.6,,,,,C,FR,248.76,504.69,49.3
Greece,,,,2012-06-04 00:00:00+00:00,,,31.0,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2012-06-04 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2012-06-04 00:00:00+00:00,,,273.4,,348.0,,,,,C,IT,160.01,299.1,53.5
Lithuania,,,,2012-06-04 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2012-06-04 00:00:00+00:00,,,4.3,,461.0,,,,,C,NL,163.8,540.0,30.3
Poland,,,,2012-06-04 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2012-06-04 00:00:00+00:00,,,35.2,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:32,2012-06-04 00:00:00+00:00,2012-06-05,"{'lng': '3498.94', 'gwh': '10624.63'}",1655.1,,5656.7,-,-,-,[],C,,,,
Belgium,,,,2012-06-05 00:00:00+00:00,,,46.0,,472.1,,,,,C,BE,1095.07,2496.84,43.9
Germany,,,,2012-06-05 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2012-06-05 00:00:00+00:00,,,501.9,,1910.7,,,,,C,ES,8364.17,21752.17,38.5
EU,,,,2012-06-05 00:00:00+00:00,,,1589.5,,5656.7,,,,,C,EU,10036.69,23022.49,43.6
Finland,,,,2012-06-05 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2012-06-05 00:00:00+00:00,,,305.8,,772.6,,,,,C,FR,223.09,509.02,43.8
Greece,,,,2012-06-05 00:00:00+00:00,,,31.8,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2012-06-05 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2012-06-05 00:00:00+00:00,,,273.3,,348.0,,,,,C,IT,191.22,311.0,61.5
Lithuania,,,,2012-06-05 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2012-06-05 00:00:00+00:00,,,4.3,,461.0,,,,,C,NL,163.14,540.0,30.2
Poland,,,,2012-06-05 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2012-06-05 00:00:00+00:00,,,28.2,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:32,2012-06-05 00:00:00+00:00,2012-06-06,"{'lng': '3322.36', 'gwh': '10036.69'}",1589.5,,5656.7,-,-,-,[],C,,,,
Belgium,,,,2012-06-06 00:00:00+00:00,,,89.1,,472.1,,,,,C,BE,587.89,2497.4,23.5
Germany,,,,2012-06-06 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2012-06-06 00:00:00+00:00,,,501.1,,1910.7,,,,,C,ES,7557.86,21753.76,34.7
EU,,,,2012-06-06 00:00:00+00:00,,,1727.8,,5656.7,,,,,C,EU,8733.61,21505.11,40.6
Finland,,,,2012-06-06 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2012-06-06 00:00:00+00:00,,,305.8,,772.6,,,,,C,FR,270.54,574.73,47.1
Greece,,,,2012-06-06 00:00:00+00:00,,,33.4,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2012-06-06 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2012-06-06 00:00:00+00:00,,,278.9,,348.0,,,,,C,IT,154.87,228.0,67.9
Lithuania,,,,2012-06-06 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2012-06-06 00:00:00+00:00,,,4.3,,461.0,,,,,C,NL,162.46,540.0,30.1
