name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2015-02-01 00:00:00+00:00,,,44.0,,472.1,,,,,C,BE,1480.26,2494.78,59.3
Germany,,,,2015-02-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2015-02-01 00:00:00+00:00,,,299.3,,1910.7,,,,,C,ES,10663.26,22222.77,48.0
EU,,,,2015-02-01 00:00:00+00:00,,,1119.2,,5808.9,,,,,C,EU,13012.48,25080.49,51.9
Finland,,,,2015-02-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2015-02-01 00:00:00+00:00,,,204.6,,758.2,,,,,C,FR,355.0,587.01,60.5
Greece,,,,2015-02-01 00:00:00+00:00,,,28.1,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2015-02-01 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2015-02-01 00:00:00+00:00,,,187.4,,514.7,,,,,C,IT,158.56,323.42,49.0
Lithuania,,,,2015-02-01 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2015-02-01 00:00:00+00:00,,,67.1,,461.0,,,,,C,NL,355.4,540.0,65.8
Poland,,,,2015-02-01 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2015-02-01 00:00:00+00:00,,,24.1,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:36,2015-02-01 00:00:00+00:00,2015-02-02,"{'lng': '4061.35', 'gwh': '13012.48'}",1119.2,,5808.9,-,-,-,[],C,,,,
Belgium,,,,2015-02-02 00:00:00+00:00,,,138.2,,472.1,,,,,C,BE,1337.95,2495.1,53.6
Germany,,,,2015-02-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2015-02-02 00:00:00+00:00,,,529.2,,1910.7,,,,,C,ES,10742.63,22221.06,48.3
EU,,,,2015-02-02 00:00:00+00:00,,,1573.7,,5808.9,,,,,C,EU,12963.21,24889.8,52.1
Finland,,,,2015-02-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2015-02-02 00:00:00+00:00,,,204.6,,758.2,,,,,C,FR,330.0,588.54,56.1
Greece,,,,2015-02-02 00:00:00+00:00,,,62.5,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2015-02-02 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2015-02-02 00:00:00+00:00,,,241.0,,514.7,,,,,C,IT,207.36,348.74,59.5
Lithuania,,,,2015-02-02 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2015-02-02 00:00:00+00:00,,,47.2,,461.0,,,,,C,NL,345.27,540.0,63.9
Poland,,,,2015-02-02 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2015-02-02 00:00:00+00:00,,,57.6,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:36,2015-02-02 00:00:00+00:00,2015-02-03,"{'lng': '4076.97', 'gwh': '12963.21'}",1573.7,,5808.9,-,-,-,[],C,,,,
Belgium,,,,2015-02-03 00:00:00+00:00,,,193.3,,472.1,,,,,C,BE,2081.73,2498.69,83.3
Germany,,,,2015-02-03 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2015-02-03 00:00:00+00:00,,,622.5,,1910.7,,,,,C,ES,11065.73,22224.96,49.8
EU,,,,2015-02-03 00:00:00+00:00,,,1639.9,,5808.9,,,,,C,EU,13978.22,26577.25,52.6
Finland,,,,2015-02-03 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2015-02-03 00:00:00+00:00,,,223.8,,758.2,,,,,C,FR,305.0,590.32,51.7
Greece,,,,2015-02-03 00:00:00+00:00,,,60.4,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2015-02-03 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2015-02-03 00:00:00+00:00,,,132.2,,514.7,,,,,C,IT,187.65,339.74,55.2
Lithuania,,,,2015-02-03 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2015-02-03 00:00:00+00:00,,,93.5,,461.0,,,,,C,NL,338.11,540.0,62.6
Poland,,,,2015-02-03 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2015-02-03 00:00:00+00:00,,,49.7,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:36,2015-02-03 00:00:00+00:00,2015-02-04,"{'lng': '4117.07', 'gwh': '13978.22'}",1639.9,,5808.9,-,-,-,[],C,,,,
Belgium,,,,2015-02-04 00:00:00+00:00,,,171.8,,472.1,,,,,C,BE,1811.68,2499.51,72.5
Germany,,,,2015-02-04 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2015-02-04 00:00:00+00:00,,,608.3,,1910.7,,,,,C,ES,12177.91,22224.51,54.8
EU,,,,2015-02-04 00:00:00+00:00,,,1652.5,,5808.9,,,,,C,EU,14753.58,28186.34,52.3
Finland,,,,2015-02-04 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2015-02-04 00:00:00+00:00,,,223.8,,758.2,,,,,C,FR,278.0,585.26,47.5
Greece,,,,2015-02-04 00:00:00+00:00,,,60.1,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2015-02-04 00:00:00+00:00,,,,,,,,,,N,HR,,,
