name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2017-08-01 00:00:00+00:00,,,28.6,,472.1,,,,,C,BE,1027.6,2547.48,40.3
Germany,,,,2017-08-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2017-08-01 00:00:00+00:00,,,507.3,,1910.7,,,,,C,ES,8009.28,22826.65,35.1
EU,,,,2017-08-01 00:00:00+00:00,,,1747.0,,6591.6,,,,,C,EU,24849.72,58458.11,42.5
Finland,,,,2017-08-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2017-08-01 00:00:00+00:00,,,296.6,,1252.7,,,,,C,FR,4861.88,9152.43,53.1
Greece,,,,2017-08-01 00:00:00+00:00,,,40.1,,205.5,,,,,C,GR,562.83,828.72,67.9
Croatia,,,,2017-08-01 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2017-08-01 00:00:00+00:00,,,272.3,,514.5,,,,,C,IT,591.09,2792.72,21.2
Lithuania,,,,2017-08-01 00:00:00+00:00,,,69.4,,125.5,,,,,C,LT,387.76,1133.36,34.2
Netherlands,,,,2017-08-01 00:00:00+00:00,,,38.2,,461.0,,,,,C,NL,1458.35,3630.41,40.2
Poland,,,,2017-08-01 00:00:00+00:00,,,44.2,,162.8,,,,,C,PL,0.0,0.0,
Portugal,,,,2017-08-01 00:00:00+00:00,,,169.9,,192.8,,,,,C,PT,314.21,2651.85,11.8
EU,eu,eu,2025-10-01 14:04:43,2017-08-01 00:00:00+00:00,2017-08-02,"{'lng': '3746.41', 'gwh': '24849.72'}",1747.0,,6591.6,-,-,-,[],C,,,,
Belgium,,,,2017-08-02 00:00:00+00:00,,,22.0,,472.1,,,,,C,BE,999.52,2547.58,39.2
Germany,,,,2017-08-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2017-08-02 00:00:00+00:00,,,556.7,,1910.7,,,,,C,ES,7399.27,22824.74,32.4
