name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2013-02-01 00:00:00+00:00,,,22.1,,472.1,,,,,C,BE,960.69,2498.25,38.5
Germany,,,,2013-02-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2013-02-01 00:00:00+00:00,,,436.2,,1910.7,,,,,C,ES,8850.65,21738.25,40.7
EU,,,,2013-02-01 00:00:00+00:00,,,1059.1,,5648.5,,,,,C,EU,10479.07,24146.77,43.4
Finland,,,,2013-02-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2013-02-01 00:00:00+00:00,,,241.0,,764.4,,,,,C,FR,149.35,840.0,17.8
Greece,,,,2013-02-01 00:00:00+00:00,,,18.0,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2013-02-01 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2013-02-01 00:00:00+00:00,,,145.5,,348.0,,,,,C,IT,151.13,278.74,54.2
Lithuania,,,,2013-02-01 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2013-02-01 00:00:00+00:00,,,4.2,,461.0,,,,,C,NL,367.25,540.0,68.0
Poland,,,,2013-02-01 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2013-02-01 00:00:00+00:00,,,58.1,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:33,2013-02-01 00:00:00+00:00,2013-02-02,"{'lng': '3307.29', 'gwh': '10479.07'}",1059.1,,5648.5,-,-,-,[],C,,,,
Belgium,,,,2013-02-02 00:00:00+00:00,,,22.1,,472.1,,,,,C,BE,938.35,2498.17,37.6
Germany,,,,2013-02-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2013-02-02 00:00:00+00:00,,,540.4,,1910.7,,,,,C,ES,8440.84,21738.27,38.8
EU,,,,2013-02-02 00:00:00+00:00,,,1198.9,,5648.5,,,,,C,EU,9990.7,22178.04,45.0
Finland,,,,2013-02-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2013-02-02 00:00:00+00:00,,,239.3,,764.4,,,,,C,FR,124.28,331.68,37.5
Greece,,,,2013-02-02 00:00:00+00:00,,,18.3,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2013-02-02 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2013-02-02 00:00:00+00:00,,,210.8,,348.0,,,,,C,IT,120.63,271.73,44.4
Lithuania,,,,2013-02-02 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2013-02-02 00:00:00+00:00,,,4.2,,461.0,,,,,C,NL,366.59,540.0,67.9
Poland,,,,2013-02-02 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2013-02-02 00:00:00+00:00,,,43.3,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:33,2013-02-02 00:00:00+00:00,2013-02-03,"{'lng': '3433.06', 'gwh': '9990.7'}",1198.9,,5648.5,-,-,-,[],C,,,,
Belgium,,,,2013-02-03 00:00:00+00:00,,,22.0,,472.1,,,,,C,BE,915.99,2498.22,36.7
Germany,,,,2013-02-03 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2013-02-03 00:00:00+00:00,,,525.0,,1910.7,,,,,C,ES,8054.62,21738.19,37.1
EU,,,,2013-02-03 00:00:00+00:00,,,1216.2,,5648.5,,,,,C,EU,9660.15,21150.08,45.7
Finland,,,,2013-02-03 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2013-02-03 00:00:00+00:00,,,256.9,,764.4,,,,,C,FR,174.02,416.43,41.8
Greece,,,,2013-02-03 00:00:00+00:00,,,28.5,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2013-02-03 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2013-02-03 00:00:00+00:00,,,209.8,,348.0,,,,,C,IT,149.56,284.06,52.7
Lithuania,,,,2013-02-03 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2013-02-03 00:00:00+00:00,,,4.2,,461.0,,,,,C,NL,365.96,540.0,67.8
Poland,,,,2013-02-03 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2013-02-03 00:00:00+00:00,,,42.0,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:33,2013-02-03 00:00:00+00:00,2013-02-04,"{'lng': '3480.81', 'gwh': '9660.15'}",1216.2,,5648.5,-,-,-,[],C,,,,
Belgium,,,,2013-02-04 00:00:00+00:00,,,76.0,,472.1,,,,,C,BE,1776.39,2498.85,71.1
Germany,,,,2013-02-04 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2013-02-04 00:00:00+00:00,,,532.3,,1910.7,,,,,C,ES,7572.98,21738.16,34.8
EU,,,,2013-02-04 00:00:00+00:00,,,1297.9,,5648.5,,,,,C,EU,10064.08,20453.33,49.2
Finland,,,,2013-02-04 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2013-02-04 00:00:00+00:00,,,256.9,,764.4,,,,,C,FR,148.95,275.61,54.0
Greece,,,,2013-02-04 00:00:00+00:00,,,48.6,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2013-02-04 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2013-02-04 00:00:00+00:00,,,231.1,,348.0,,,,,C,IT,200.49,294.44,68.1
Lithuania,,,,2013-02-04 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2013-02-04 00:00:00+00:00,,,4.3,,461.0,,,,,C,NL,365.27,540.0,67.6
Poland,,,,2013-02-04 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2013-02-04 00:00:00+00:00,,,33.9,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:33,2013-02-04 00:00:00+00:00,2013-02-05,"{'lng': '3749.89', 'gwh': '10064.08'}",1297.9,,5648.5,-,-,-,[],C,,,,
Belgium,,,,2013-02-05 00:00:00+00:00,,,46.5,,472.1,,,,,C,BE,1675.36,2502.78,66.9
Germany,,,,2013-02-05 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2013-02-05 00:00:00+00:00,,,539.6,,1910.7,,,,,C,ES,8207.8,21732.73,37.8
EU,,,,2013-02-05 00:00:00+00:00,,,1257.8,,5648.5,,,,,C,EU,10610.97,21269.47,49.9
Finland,,,,2013-02-05 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2013-02-05 00:00:00+00:00,,,212.0,,764.4,,,,,C,FR,197.49,334.61,59.0
Greece,,,,2013-02-05 00:00:00+00:00,,,21.6,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2013-02-05 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2013-02-05 00:00:00+00:00,,,231.0,,348.0,,,,,C,IT,165.72,288.0,57.5
Lithuania,,,,2013-02-05 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2013-02-05 00:00:00+00:00,,,4.3,,461.0,,,,,C,NL,364.59,540.0,67.5
Poland,,,,2013-02-05 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2013-02-05 00:00:00+00:00,,,80.6,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:33,2013-02-05 00:00:00+00:00,2013-02-06,"{'lng': '3802.25', 'gwh': '10610.97'}",1257.8,,5648.5,-,-,-,[],C,,,,
Belgium,,,,2013-02-06 00:00:00+00:00,,,105.1,,472.1,,,,,C,BE,898.22,2499.51,35.9
Germany,,,,2013-02-06 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2013-02-06 00:00:00+00:00,,,533.3,,1910.7,,,,,C,ES,8632.98,21736.03,39.7
EU,,,,2013-02-06 00:00:00+00:00,,,1462.9,,5648.5,,,,,C,EU,10198.39,21335.13,47.8
Finland,,,,2013-02-06 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2013-02-06 00:00:00+00:00,,,212.0,,764.4,,,,,C,FR,172.42,312.15,55.2
Greece,,,,2013-02-06 00:00:00+00:00,,,34.6,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2013-02-06 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2013-02-06 00:00:00+00:00,,,231.1,,348.0,,,,,C,IT,130.84,278.67,47.0
Lithuania,,,,2013-02-06 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2013-02-06 00:00:00+00:00,,,4.2,,461.0,,,,,C,NL,363.93,540.0,67.4
Poland,,,,2013-02-06 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2013-02-06 00:00:00+00:00,,,70.1,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:33,2013-02-06 00:00:00+00:00,2013-02-07,"{'lng': '3642.88', 'gwh': '10198.39'}",1462.9,,5648.5,-,-,-,[],C,,,,
Belgium,,,,2013-02-07 00:00:00+00:00,,,53.0,,472.1,,,,,C,BE,733.48,2499.51,29.3
Germany,,,,2013-02-07 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2013-02-07 00:00:00+00:00,,,484.3,,1910.7,,,,,C,ES,8393.11,21734.77,38.6
EU,,,,2013-02-07 00:00:00+00:00,,,1280.1,,5648.5,,,,,C,EU,9733.36,21428.32,45.4
Finland,,,,2013-02-07 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2013-02-07 00:00:00+00:00,,,212.0,,764.4,,,,,C,FR,147.36,286.41,51.5
Greece,,,,2013-02-07 00:00:00+00:00,,,34.7,,205.5,,,,,C,GR,0.0,0.0,
