name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2025-03-01 00:00:00+00:00,,,530.6,,724.1,724.08,0.0,,,C,BE,2593.46,3827.74,67.8
Germany,,,,2025-03-01 00:00:00+00:00,,,127.4,,644.5,355.22,289.25,,,C,DE,2283.47,4288.77,53.2
Spain,,,,2025-03-01 00:00:00+00:00,,,465.6,,2132.3,,,,,C,ES,7396.91,23360.63,31.7
EU,,,,2025-03-01 00:00:00+00:00,,,3812.9,,7845.2,4487.914,830.9769,,,C,EU,24546.54,62032.53,39.6
Finland,,,,2025-03-01 00:00:00+00:00,,,16.0,,140.0,15.0,125.0,,,C,FI,895.0,951.32,94.1
France,,,,2025-03-01 00:00:00+00:00,,,1102.0,,1481.0,1361.7744,55.0011,,,C,FR,4341.07,9916.63,43.8
Greece,,,,2025-03-01 00:00:00+00:00,,,70.2,,463.1,217.5449,7.048,,,C,GR,393.32,2967.29,13.3
Croatia,,,,2025-03-01 00:00:00+00:00,,,72.1,,85.5,85.5,0.0,,,C,HR,624.6,901.48,69.3
Italy,,,,2025-03-01 00:00:00+00:00,,,497.0,,721.4,443.8073,277.562,,,C,IT,1181.97,4151.0,28.5
Lithuania,,,,2025-03-01 00:00:00+00:00,,,80.5,,121.7,78.6,43.0678,,,C,LT,276.65,1130.26,24.5
Netherlands,,,,2025-03-01 00:00:00+00:00,,,530.6,,867.8,776.4794,0.0,,,C,NL,1721.57,4987.9,34.5
Poland,,,,2025-03-01 00:00:00+00:00,,,253.9,,264.0,253.908,10.048,,,C,PL,1006.36,3299.32,30.5
Portugal,,,,2025-03-01 00:00:00+00:00,,,67.0,,200.0,176.0,24.0,,,C,PT,1832.15,2665.99,68.7
EU,eu,eu,2025-12-08 09:50:36,2025-03-01 00:00:00+00:00,2025-03-02,"{'lng': '3639.15', 'gwh': '24546.54'}",3812.9,,7845.2,4487.914,830.9769,-,[],C,,,,
