name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2023-07-01 00:00:00+00:00,,,188.2,,541.0,540.96,0.0,,,C,BE,1338.14,3768.47,35.5
Germany,,,,2023-07-01 00:00:00+00:00,,,188.8,,419.1,261.116,157.9816,,,C,DE,1947.36,3375.37,57.7
Spain,,,,2023-07-01 00:00:00+00:00,,,563.0,,1910.4,,,,,C,ES,12069.11,22804.92,52.9
EU,,,,2023-07-01 00:00:00+00:00,,,3244.7,,6328.2,3943.5033,652.3245,,,C,EU,25724.91,53006.79,48.5
Finland,,,,2023-07-01 00:00:00+00:00,,,32.2,,0.0,32.048,107.952,,,C,FI,0.0,0.0,
France,,,,2023-07-01 00:00:00+00:00,,,648.9,,1277.7,1223.0647,92.743,,,C,FR,3896.77,8873.75,43.9
Greece,,,,2023-07-01 00:00:00+00:00,,,40.9,,224.6,155.3479,69.2451,,,C,GR,438.73,519.36,84.5
Croatia,,,,2023-07-01 00:00:00+00:00,,,85.6,,85.5,85.5,0.0,,,C,HR,600.7,901.37,66.6
Italy,,,,2023-07-01 00:00:00+00:00,,,424.2,,560.2,368.6945,191.5276,,,C,IT,1175.75,3058.05,38.4
Lithuania,,,,2023-07-01 00:00:00+00:00,,,88.3,,121.4,88.5643,32.8752,,,C,LT,613.59,1130.18,54.3
Netherlands,,,,2023-07-01 00:00:00+00:00,,,613.4,,768.2,768.2445,0.0,,,C,NL,1354.6,4197.6,32.3
Poland,,,,2023-07-01 00:00:00+00:00,,,220.0,,220.0,219.9634,0.0,,,C,PL,963.34,2110.42,45.6
Portugal,,,,2023-07-01 00:00:00+00:00,,,151.3,,200.0,200.0,0.0,,,C,PT,1326.82,2666.08,49.8
EU,eu,eu,2026-03-02 09:14:21,2023-07-01 00:00:00+00:00,2023-07-02,"{'lng': '4019.25', 'gwh': '25724.91'}",3244.7,,6328.2,3943.5033,652.3245,-,[],C,,,,
Belgium,,,,2023-07-02 00:00:00+00:00,,,156.3,,541.0,540.96,0.0,,,C,BE,1116.06,3789.15,29.5
Germany,,,,2023-07-02 00:00:00+00:00,,,194.1,,419.2,261.116,158.0887,,,C,DE,1750.43,3379.9,51.8
Spain,,,,2023-07-02 00:00:00+00:00,,,535.5,,1910.4,,,,,C,ES,11526.65,22803.16,50.5
EU,,,,2023-07-02 00:00:00+00:00,,,3195.9,,6328.4,3943.999,652.0871,,,C,EU,26502.87,54085.26,49.0
Finland,,,,2023-07-02 00:00:00+00:00,,,32.1,,0.0,32.2,107.8,,,C,FI,0.0,0.0,
France,,,,2023-07-02 00:00:00+00:00,,,648.9,,1277.7,1223.0647,92.743,,,C,FR,3995.95,8859.03,45.1
Greece,,,,2023-07-02 00:00:00+00:00,,,43.9,,224.6,155.3479,69.2451,,,C,GR,1201.94,1239.17,97.0
Croatia,,,,2023-07-02 00:00:00+00:00,,,83.6,,85.5,85.5,0.0,,,C,HR,521.4,901.19,57.9
Italy,,,,2023-07-02 00:00:00+00:00,,,424.2,,560.2,368.6945,191.5276,,,C,IT,2002.85,2991.04,67.0
Lithuania,,,,2023-07-02 00:00:00+00:00,,,94.2,,121.6,88.908,32.6827,,,C,LT,524.95,1134.92,46.3
Netherlands,,,,2023-07-02 00:00:00+00:00,,,613.4,,768.2,768.2445,0.0,,,C,NL,1957.05,4270.3,45.8
Poland,,,,2023-07-02 00:00:00+00:00,,,220.0,,220.0,219.9634,0.0,,,C,PL,735.59,2110.35,34.9
Portugal,,,,2023-07-02 00:00:00+00:00,,,149.7,,200.0,200.0,0.0,,,C,PT,1169.98,2666.04,43.9
EU,eu,eu,2026-03-02 09:14:21,2023-07-02 00:00:00+00:00,2023-07-03,"{'lng': '4058.23', 'gwh': '26502.87'}",3195.9,,6328.4,3943.999,652.0871,-,[],C,,,,
Belgium,,,,2023-07-03 00:00:00+00:00,,,176.7,,541.0,540.96,0.0,,,C,BE,988.8,3778.17,26.2
Germany,,,,2023-07-03 00:00:00+00:00,,,190.9,,420.3,252.862,167.4006,,,C,DE,2506.36,3373.3,74.3
Spain,,,,2023-07-03 00:00:00+00:00,,,679.3,,2132.3,,,,,C,ES,11830.09,24783.22,47.7
EU,,,,2023-07-03 00:00:00+00:00,,,3494.2,,6551.4,3955.0848,642.1734,,,C,EU,26970.95,58354.88,46.2
Finland,,,,2023-07-03 00:00:00+00:00,,,30.1,,0.0,29.8181,110.182,,,C,FI,0.0,0.0,
France,,,,2023-07-03 00:00:00+00:00,,,714.0,,1277.7,1223.0647,92.743,,,C,FR,3263.75,8853.98,36.9
Greece,,,,2023-07-03 00:00:00+00:00,,,87.9,,224.6,155.3479,69.2451,,,C,GR,1387.26,1525.28,91.0
Croatia,,,,2023-07-03 00:00:00+00:00,,,83.6,,85.5,85.5,0.0,,,C,HR,442.4,901.54,49.1
Italy,,,,2023-07-03 00:00:00+00:00,,,443.2,,560.2,387.6537,172.5684,,,C,IT,1639.12,2982.89,55.0
Lithuania,,,,2023-07-03 00:00:00+00:00,,,80.4,,121.7,91.6705,30.0343,,,C,LT,425.92,1131.51,37.6
Netherlands,,,,2023-07-03 00:00:00+00:00,,,613.4,,768.2,768.2445,0.0,,,C,NL,2962.64,5917.7,50.1
Poland,,,,2023-07-03 00:00:00+00:00,,,220.0,,220.0,219.9634,0.0,,,C,PL,504.19,2108.2,23.9
Portugal,,,,2023-07-03 00:00:00+00:00,,,174.9,,200.0,200.0,0.0,,,C,PT,1020.42,2666.07,38.3
EU,eu,eu,2026-03-02 09:14:21,2023-07-03 00:00:00+00:00,2023-07-04,"{'lng': '3966.39', 'gwh': '26970.95'}",3494.2,,6551.4,3955.0848,642.1734,-,[],C,,,,
Belgium,,,,2023-07-04 00:00:00+00:00,,,122.1,,541.0,540.96,0.0,,,C,BE,1798.1,3779.01,47.6
Germany,,,,2023-07-04 00:00:00+00:00,,,200.9,,420.6,252.862,167.722,,,C,DE,2301.89,3375.37,68.2
Spain,,,,2023-07-04 00:00:00+00:00,,,633.4,,2132.3,,,,,C,ES,12203.08,24801.17,49.2
EU,,,,2023-07-04 00:00:00+00:00,,,3464.0,,6698.5,4038.0582,706.2805,,,C,EU,29720.14,57944.41,51.3
Finland,,,,2023-07-04 00:00:00+00:00,,,30.0,,0.0,30.4483,109.552,,,C,FI,0.0,0.0,
France,,,,2023-07-04 00:00:00+00:00,,,756.9,,1277.7,1223.0647,92.743,,,C,FR,4616.73,8918.65,51.8
Greece,,,,2023-07-04 00:00:00+00:00,,,116.4,,224.6,186.2705,38.3224,,,C,GR,1297.77,1564.0,83.0
Croatia,,,,2023-07-04 00:00:00+00:00,,,83.6,,85.5,85.5,0.0,,,C,HR,363.9,901.7,40.4
Italy,,,,2023-07-04 00:00:00+00:00,,,494.6,,706.9,438.2926,268.631,,,C,IT,2016.34,3986.58,50.6
Lithuania,,,,2023-07-04 00:00:00+00:00,,,91.8,,121.8,92.4522,29.3101,,,C,LT,242.34,1131.49,21.4
Netherlands,,,,2023-07-04 00:00:00+00:00,,,529.5,,768.2,768.2445,0.0,,,C,NL,2704.56,4432.12,61.0
Poland,,,,2023-07-04 00:00:00+00:00,,,220.0,,220.0,219.9634,0.0,,,C,PL,1337.55,2113.35,63.3
Portugal,,,,2023-07-04 00:00:00+00:00,,,184.8,,200.0,200.0,0.0,,,C,PT,837.89,2666.04,31.4
EU,eu,eu,2026-03-02 09:14:21,2023-07-04 00:00:00+00:00,2023-07-05,"{'lng': '4480.86', 'gwh': '29720.14'}",3464.0,,6698.5,4038.0582,706.2805,-,[],C,,,,
Belgium,,,,2023-07-05 00:00:00+00:00,,,149.6,,541.0,540.96,0.0,,,C,BE,1627.47,3778.45,43.1
Germany,,,,2023-07-05 00:00:00+00:00,,,191.4,,421.8,290.0929,131.75,,,C,DE,2104.59,3377.28,62.3
Spain,,,,2023-07-05 00:00:00+00:00,,,666.4,,2132.3,,,,,C,ES,12542.6,24818.93,50.5
EU,,,,2023-07-05 00:00:00+00:00,,,4002.8,,6700.0,4086.6875,659.0923,,,C,EU,29797.7,58053.13,51.3
Finland,,,,2023-07-05 00:00:00+00:00,,,30.0,,0.0,31.8353,108.165,,,C,FI,0.0,0.0,
France,,,,2023-07-05 00:00:00+00:00,,,1056.4,,1277.7,1223.0647,92.743,,,C,FR,5241.45,8915.95,58.8
Greece,,,,2023-07-05 00:00:00+00:00,,,109.6,,224.6,177.7487,46.8443,,,C,GR,1180.17,1563.37,75.5
Croatia,,,,2023-07-05 00:00:00+00:00,,,83.6,,85.5,85.5,0.0,,,C,HR,285.3,901.63,31.6
Italy,,,,2023-07-05 00:00:00+00:00,,,522.5,,706.9,456.8771,250.0465,,,C,IT,1806.09,3999.63,45.2
Lithuania,,,,2023-07-05 00:00:00+00:00,,,97.5,,121.9,92.4009,29.5435,,,C,LT,149.23,1135.61,13.1
Netherlands,,,,2023-07-05 00:00:00+00:00,,,694.3,,768.2,768.2445,0.0,,,C,NL,3108.87,4456.6,69.8
Poland,,,,2023-07-05 00:00:00+00:00,,,220.0,,220.0,219.9634,0.0,,,C,PL,1104.92,2116.7,52.2
Portugal,,,,2023-07-05 00:00:00+00:00,,,181.4,,200.0,200.0,0.0,,,C,PT,646.99,2666.17,24.3
EU,eu,eu,2026-03-02 09:14:21,2023-07-05 00:00:00+00:00,2023-07-06,"{'lng': '4484.14', 'gwh': '29797.7'}",4002.8,,6700.0,4086.6875,659.0923,-,[],C,,,,
Belgium,,,,2023-07-06 00:00:00+00:00,,,153.9,,541.0,540.96,0.0,,,C,BE,1460.23,3777.72,38.7
Germany,,,,2023-07-06 00:00:00+00:00,,,207.0,,420.7,268.222,152.5094,,,C,DE,1892.24,3378.66,56.0
Spain,,,,2023-07-06 00:00:00+00:00,,,727.2,,2132.3,,,,,C,ES,11793.61,24818.65,47.5
EU,,,,2023-07-06 00:00:00+00:00,,,4060.7,,6698.6,4072.2799,672.1721,,,C,EU,29987.45,58003.06,51.7
Finland,,,,2023-07-06 00:00:00+00:00,,,30.0,,0.0,29.6462,110.354,,,C,FI,0.0,0.0,
France,,,,2023-07-06 00:00:00+00:00,,,1139.8,,1277.7,1223.0647,92.743,,,C,FR,6084.46,8907.46,68.3
Greece,,,,2023-07-06 00:00:00+00:00,,,104.4,,224.6,165.0816,59.5113,,,C,GR,1069.67,1564.35,68.4
Croatia,,,,2023-07-06 00:00:00+00:00,,,81.6,,85.5,85.5,0.0,,,C,HR,209.2,901.17,23.2
Italy,,,,2023-07-06 00:00:00+00:00,,,497.0,,706.9,475.3296,231.5939,,,C,IT,1860.23,4038.59,46.1
Lithuania,,,,2023-07-06 00:00:00+00:00,,,99.0,,121.7,96.2679,25.4605,,,C,LT,315.41,1135.57,27.8
Netherlands,,,,2023-07-06 00:00:00+00:00,,,615.0,,768.2,768.2445,0.0,,,C,NL,2993.78,4351.28,68.8
Poland,,,,2023-07-06 00:00:00+00:00,,,220.0,,220.0,219.9634,0.0,,,C,PL,873.57,2117.1,41.3
Portugal,,,,2023-07-06 00:00:00+00:00,,,185.8,,200.0,200.0,0.0,,,C,PT,1435.05,2666.11,53.8
EU,eu,eu,2026-03-02 09:14:21,2023-07-06 00:00:00+00:00,2023-07-07,"{'lng': '4516.59', 'gwh': '29987.45'}",4060.7,,6698.6,4072.2799,672.1721,-,[],C,,,,
Belgium,,,,2023-07-07 00:00:00+00:00,,,214.9,,541.0,540.96,0.0,,,C,BE,2171.13,3780.64,57.4
Germany,,,,2023-07-07 00:00:00+00:00,,,203.9,,420.8,264.8571,155.9412,,,C,DE,1683.68,3383.37,49.8
Spain,,,,2023-07-07 00:00:00+00:00,,,538.4,,2132.3,,,,,C,ES,11232.48,24817.64,45.3
