name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2024-09-01 00:00:00+00:00,,,135.4,,668.9,668.88,0.0,,,C,BE,1474.65,3765.29,39.2
Germany,,,,2024-09-01 00:00:00+00:00,,,201.1,,693.2,281.5092,411.65,,,C,DE,2414.2,4267.54,56.6
Spain,,,,2024-09-01 00:00:00+00:00,,,347.2,,2132.3,,,,,C,ES,13474.01,23209.34,58.1
EU,,,,2024-09-01 00:00:00+00:00,,,2496.5,,7552.1,3799.1027,1264.6462,,,C,EU,31684.47,58748.03,53.9
Finland,,,,2024-09-01 00:00:00+00:00,,,38.0,,140.0,38.0,102.0,,,C,FI,777.0,932.46,83.3
France,,,,2024-09-01 00:00:00+00:00,,,713.5,,1481.0,976.5056,239.6678,,,C,FR,4719.37,9884.07,47.7
Greece,,,,2024-09-01 00:00:00+00:00,,,21.7,,224.6,160.4056,64.1874,,,C,GR,585.34,938.91,62.3
Croatia,,,,2024-09-01 00:00:00+00:00,,,73.3,,85.5,85.5,0.0,,,C,HR,323.0,900.8,35.9
Italy,,,,2024-09-01 00:00:00+00:00,,,115.6,,720.6,371.9177,348.7091,,,C,IT,693.21,4209.02,16.5
Lithuania,,,,2024-09-01 00:00:00+00:00,,,62.0,,125.8,56.2396,69.5953,,,C,LT,505.17,1151.11,43.9
Netherlands,,,,2024-09-01 00:00:00+00:00,,,486.6,,860.3,769.0183,0.0,,,C,NL,3362.91,4808.0,69.9
Poland,,,,2024-09-01 00:00:00+00:00,,,191.1,,220.0,191.1267,28.8366,,,C,PL,929.64,2120.5,43.8
Portugal,,,,2024-09-01 00:00:00+00:00,,,111.1,,200.0,200.0,0.0,,,C,PT,2425.97,2666.05,91.0
EU,eu,eu,2025-12-08 09:50:35,2024-09-01 00:00:00+00:00,2024-09-02,"{'lng': '4781.36', 'gwh': '31684.47'}",2496.5,,7552.1,3799.1027,1264.6462,-,[],C,,,,
Belgium,,,,2024-09-02 00:00:00+00:00,,,135.7,,668.9,668.88,0.0,,,C,BE,1331.77,3764.77,35.4
Germany,,,,2024-09-02 00:00:00+00:00,,,183.6,,693.2,282.5092,410.65,,,C,DE,2229.78,4272.27,52.2
Spain,,,,2024-09-02 00:00:00+00:00,,,453.2,,2132.3,,,,,C,ES,14843.63,23158.73,64.1
EU,,,,2024-09-02 00:00:00+00:00,,,3081.1,,7552.1,3854.6894,1209.0267,,,E,EU,34681.21,58303.7,59.5
Finland,,,,2024-09-02 00:00:00+00:00,,,38.0,,140.0,39.0,101.0,,,C,FI,737.0,929.43,79.3
