name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2016-04-01 00:00:00+00:00,,,22.6,,472.1,,,,,C,BE,570.09,2497.34,22.8
Germany,,,,2016-04-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2016-04-01 00:00:00+00:00,,,530.5,,1910.7,,,,,C,ES,6056.7,22223.35,27.3
EU,,,,2016-04-01 00:00:00+00:00,,,1443.9,,5749.4,,,,,C,EU,6997.9,20553.96,34.0
Finland,,,,2016-04-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2016-04-01 00:00:00+00:00,,,238.3,,698.6,,,,,C,FR,182.0,336.88,54.0
Greece,,,,2016-04-01 00:00:00+00:00,,,0.0,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2016-04-01 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2016-04-01 00:00:00+00:00,,,231.0,,514.7,,,,,C,IT,167.95,348.6,48.2
Lithuania,,,,2016-04-01 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2016-04-01 00:00:00+00:00,,,4.8,,461.0,,,,,C,NL,21.15,63.39,33.4
Poland,,,,2016-04-01 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2016-04-01 00:00:00+00:00,,,33.3,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2026-01-27 10:52:19,2016-04-01 00:00:00+00:00,2016-04-02,"{'lng': '2627.7', 'gwh': '6997.9'}",1443.9,,5749.4,-,-,-,[],C,,,,
Belgium,,,,2016-04-02 00:00:00+00:00,,,22.3,,472.1,,,,,C,BE,547.22,2497.17,21.9
Germany,,,,2016-04-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2016-04-02 00:00:00+00:00,,,384.8,,1910.7,,,,,C,ES,5668.84,22223.99,25.5
EU,,,,2016-04-02 00:00:00+00:00,,,1057.1,,5749.4,,,,,C,EU,6637.83,21549.65,30.8
Finland,,,,2016-04-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2016-04-02 00:00:00+00:00,,,204.9,,698.6,,,,,C,FR,177.0,358.66,49.4
Greece,,,,2016-04-02 00:00:00+00:00,,,0.0,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2016-04-02 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2016-04-02 00:00:00+00:00,,,99.1,,514.7,,,,,C,IT,224.39,365.55,61.4
Lithuania,,,,2016-04-02 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2016-04-02 00:00:00+00:00,,,4.8,,461.0,,,,,C,NL,20.38,540.0,3.8
Poland,,,,2016-04-02 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2016-04-02 00:00:00+00:00,,,33.4,,192.8,,,,,C,PT,0.0,0.0,
