name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2013-07-01 00:00:00+00:00,,,22.0,,472.1,,,,,C,BE,1070.89,2500.24,42.8
Germany,,,,2013-07-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2013-07-01 00:00:00+00:00,,,341.5,,1910.7,,,,,C,ES,8462.97,21735.12,38.9
EU,,,,2013-07-01 00:00:00+00:00,,,1148.5,,5648.5,,,,,C,EU,9879.0,22876.64,43.2
Finland,,,,2013-07-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2013-07-01 00:00:00+00:00,,,257.2,,764.4,,,,,C,FR,222.87,543.35,41.0
Greece,,,,2013-07-01 00:00:00+00:00,,,0.0,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2013-07-01 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2013-07-01 00:00:00+00:00,,,133.3,,348.0,,,,,C,IT,35.64,236.83,15.0
Lithuania,,,,2013-07-01 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2013-07-01 00:00:00+00:00,,,40.2,,461.0,,,,,C,NL,86.63,540.0,16.0
Poland,,,,2013-07-01 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2013-07-01 00:00:00+00:00,,,40.1,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:33,2013-07-01 00:00:00+00:00,2013-07-02,"{'lng': '3291.01', 'gwh': '9879'}",1148.5,,5648.5,-,-,-,[],C,,,,
Belgium,,,,2013-07-02 00:00:00+00:00,,,22.1,,472.1,,,,,C,BE,1048.22,2500.38,41.9
Germany,,,,2013-07-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2013-07-02 00:00:00+00:00,,,350.3,,1910.7,,,,,C,ES,8011.86,21734.71,36.9
EU,,,,2013-07-02 00:00:00+00:00,,,1264.7,,5648.5,,,,,C,EU,9468.54,21108.12,44.9
Finland,,,,2013-07-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2013-07-02 00:00:00+00:00,,,257.2,,764.4,,,,,C,FR,199.43,547.53,36.4
Greece,,,,2013-07-02 00:00:00+00:00,,,32.4,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2013-07-02 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2013-07-02 00:00:00+00:00,,,198.9,,348.0,,,,,C,IT,128.35,297.63,43.1
Lithuania,,,,2013-07-02 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2013-07-02 00:00:00+00:00,,,40.3,,461.0,,,,,C,NL,80.68,540.0,14.9
Poland,,,,2013-07-02 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2013-07-02 00:00:00+00:00,,,72.5,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:33,2013-07-02 00:00:00+00:00,2013-07-03,"{'lng': '3418.55', 'gwh': '9468.54'}",1264.7,,5648.5,-,-,-,[],C,,,,
Belgium,,,,2013-07-03 00:00:00+00:00,,,22.0,,472.1,,,,,C,BE,1024.65,2500.45,41.0
Germany,,,,2013-07-03 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2013-07-03 00:00:00+00:00,,,331.6,,1910.7,,,,,C,ES,7632.76,21734.28,35.1
EU,,,,2013-07-03 00:00:00+00:00,,,1298.8,,5648.5,,,,,C,EU,9006.65,20594.3,43.7
Finland,,,,2013-07-03 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2013-07-03 00:00:00+00:00,,,257.2,,764.4,,,,,C,FR,176.0,552.92,31.8
Greece,,,,2013-07-03 00:00:00+00:00,,,45.0,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2013-07-03 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2013-07-03 00:00:00+00:00,,,198.7,,348.0,,,,,C,IT,98.5,289.24,34.1
Lithuania,,,,2013-07-03 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2013-07-03 00:00:00+00:00,,,40.3,,461.0,,,,,C,NL,74.75,540.0,13.8
Poland,,,,2013-07-03 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2013-07-03 00:00:00+00:00,,,69.1,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:33,2013-07-03 00:00:00+00:00,2013-07-04,"{'lng': '3332.92', 'gwh': '9006.65'}",1298.8,,5648.5,-,-,-,[],C,,,,
Belgium,,,,2013-07-04 00:00:00+00:00,,,21.8,,472.1,,,,,C,BE,1001.31,2500.43,40.0
Germany,,,,2013-07-04 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2013-07-04 00:00:00+00:00,,,301.9,,1910.7,,,,,C,ES,8353.76,21734.7,38.4
EU,,,,2013-07-04 00:00:00+00:00,,,1296.4,,5648.5,,,,,C,EU,9649.38,22244.54,43.4
Finland,,,,2013-07-04 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2013-07-04 00:00:00+00:00,,,257.2,,764.4,,,,,C,FR,156.88,557.06,28.2
Greece,,,,2013-07-04 00:00:00+00:00,,,43.6,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2013-07-04 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2013-07-04 00:00:00+00:00,,,198.7,,348.0,,,,,C,IT,68.62,274.71,25.0
Lithuania,,,,2013-07-04 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2013-07-04 00:00:00+00:00,,,76.4,,461.0,,,,,C,NL,68.81,540.0,12.7
Poland,,,,2013-07-04 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2013-07-04 00:00:00+00:00,,,59.8,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:33,2013-07-04 00:00:00+00:00,2013-07-05,"{'lng': '3305.86', 'gwh': '9649.38'}",1296.4,,5648.5,-,-,-,[],C,,,,
Belgium,,,,2013-07-05 00:00:00+00:00,,,22.1,,472.1,,,,,C,BE,982.93,2500.62,39.3
Germany,,,,2013-07-05 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2013-07-05 00:00:00+00:00,,,295.8,,1910.7,,,,,C,ES,8897.84,21738.6,40.9
EU,,,,2013-07-05 00:00:00+00:00,,,1239.8,,5648.5,,,,,C,EU,10460.78,22191.81,47.1
Finland,,,,2013-07-05 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2013-07-05 00:00:00+00:00,,,269.5,,764.4,,,,,C,FR,205.13,638.99,32.1
Greece,,,,2013-07-05 00:00:00+00:00,,,43.1,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2013-07-05 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2013-07-05 00:00:00+00:00,,,198.7,,348.0,,,,,C,IT,111.33,293.72,37.9
Lithuania,,,,2013-07-05 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2013-07-05 00:00:00+00:00,,,42.1,,461.0,,,,,C,NL,263.54,540.0,48.8
Poland,,,,2013-07-05 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2013-07-05 00:00:00+00:00,,,87.4,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:33,2013-07-05 00:00:00+00:00,2013-07-06,"{'lng': '3592.36', 'gwh': '10460.78'}",1239.8,,5648.5,-,-,-,[],C,,,,
Belgium,,,,2013-07-06 00:00:00+00:00,,,21.9,,472.1,,,,,C,BE,960.57,2500.72,38.4
Germany,,,,2013-07-06 00:00:00+00:00,,,,,,,,,,N,DE,,,
