name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2013-03-01 00:00:00+00:00,,,79.6,,472.1,,,,,C,BE,278.9,2494.82,11.2
Germany,,,,2013-03-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2013-03-01 00:00:00+00:00,,,555.4,,1910.7,,,,,C,ES,6864.04,21740.76,31.6
EU,,,,2013-03-01 00:00:00+00:00,,,1271.9,,5648.5,,,,,C,EU,7779.76,20219.72,38.5
Finland,,,,2013-03-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2013-03-01 00:00:00+00:00,,,210.0,,764.4,,,,,C,FR,150.15,444.17,33.8
Greece,,,,2013-03-01 00:00:00+00:00,,,19.0,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2013-03-01 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2013-03-01 00:00:00+00:00,,,175.8,,348.0,,,,,C,IT,137.96,285.49,48.3
Lithuania,,,,2013-03-01 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2013-03-01 00:00:00+00:00,,,4.0,,461.0,,,,,C,NL,348.71,540.0,64.6
Poland,,,,2013-03-01 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2013-03-01 00:00:00+00:00,,,51.1,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:33,2013-03-01 00:00:00+00:00,2013-03-02,"{'lng': '2932.24', 'gwh': '7779.76'}",1271.9,,5648.5,-,-,-,[],C,,,,
Belgium,,,,2013-03-02 00:00:00+00:00,,,29.6,,472.1,,,,,C,BE,246.59,2494.58,9.9
Germany,,,,2013-03-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2013-03-02 00:00:00+00:00,,,386.7,,1910.7,,,,,C,ES,6409.13,21740.97,29.5
EU,,,,2013-03-02 00:00:00+00:00,,,988.8,,5648.5,,,,,C,EU,7257.83,19406.38,37.4
Finland,,,,2013-03-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2013-03-02 00:00:00+00:00,,,139.6,,764.4,,,,,C,FR,142.64,455.7,31.3
Greece,,,,2013-03-02 00:00:00+00:00,,,18.1,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2013-03-02 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2013-03-02 00:00:00+00:00,,,175.9,,348.0,,,,,C,IT,111.34,276.65,40.2
Lithuania,,,,2013-03-02 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2013-03-02 00:00:00+00:00,,,4.0,,461.0,,,,,C,NL,348.13,540.0,64.5
Poland,,,,2013-03-02 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2013-03-02 00:00:00+00:00,,,35.0,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:33,2013-03-02 00:00:00+00:00,2013-03-03,"{'lng': '2850.17', 'gwh': '7257.83'}",988.8,,5648.5,-,-,-,[],C,,,,
Belgium,,,,2013-03-03 00:00:00+00:00,,,22.4,,472.1,,,,,C,BE,223.99,2495.45,9.0
Germany,,,,2013-03-03 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2013-03-03 00:00:00+00:00,,,378.0,,1910.7,,,,,C,ES,5997.27,21740.8,27.6
EU,,,,2013-03-03 00:00:00+00:00,,,1002.1,,5648.5,,,,,C,EU,6852.29,18904.52,36.2
Finland,,,,2013-03-03 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2013-03-03 00:00:00+00:00,,,139.6,,764.4,,,,,C,FR,135.21,469.36,28.8
Greece,,,,2013-03-03 00:00:00+00:00,,,17.9,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2013-03-03 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2013-03-03 00:00:00+00:00,,,176.0,,348.0,,,,,C,IT,148.32,288.36,51.4
Lithuania,,,,2013-03-03 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2013-03-03 00:00:00+00:00,,,4.0,,461.0,,,,,C,NL,347.5,540.0,64.4
Poland,,,,2013-03-03 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2013-03-03 00:00:00+00:00,,,34.2,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:33,2013-03-03 00:00:00+00:00,2013-03-04,"{'lng': '2762.35', 'gwh': '6852.29'}",1002.1,,5648.5,-,-,-,[],C,,,,
Belgium,,,,2013-03-04 00:00:00+00:00,,,22.3,,472.1,,,,,C,BE,201.59,2494.86,8.1
Germany,,,,2013-03-04 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2013-03-04 00:00:00+00:00,,,367.1,,1910.7,,,,,C,ES,6355.76,21737.73,29.2
EU,,,,2013-03-04 00:00:00+00:00,,,950.3,,5648.5,,,,,C,EU,7222.79,18854.33,38.3
Finland,,,,2013-03-04 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2013-03-04 00:00:00+00:00,,,181.8,,764.4,,,,,C,FR,124.68,298.26,41.8
Greece,,,,2013-03-04 00:00:00+00:00,,,34.5,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2013-03-04 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2013-03-04 00:00:00+00:00,,,197.8,,348.0,,,,,C,IT,193.85,297.23,65.2
Lithuania,,,,2013-03-04 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2013-03-04 00:00:00+00:00,,,4.0,,461.0,,,,,C,NL,346.9,540.0,64.2
Poland,,,,2013-03-04 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2013-03-04 00:00:00+00:00,,,34.1,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:33,2013-03-04 00:00:00+00:00,2013-03-05,"{'lng': '2919.46', 'gwh': '7222.79'}",950.3,,5648.5,-,-,-,[],C,,,,
Belgium,,,,2013-03-05 00:00:00+00:00,,,22.5,,472.1,,,,,C,BE,178.99,2497.92,7.2
Germany,,,,2013-03-05 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2013-03-05 00:00:00+00:00,,,366.6,,1910.7,,,,,C,ES,5879.0,21737.59,27.0
EU,,,,2013-03-05 00:00:00+00:00,,,1002.4,,5648.5,,,,,C,EU,6746.32,18205.45,37.1
Finland,,,,2013-03-05 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2013-03-05 00:00:00+00:00,,,239.6,,764.4,,,,,C,FR,178.09,385.75,46.2
Greece,,,,2013-03-05 00:00:00+00:00,,,33.7,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2013-03-05 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2013-03-05 00:00:00+00:00,,,197.9,,348.0,,,,,C,IT,163.99,292.06,56.1
Lithuania,,,,2013-03-05 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2013-03-05 00:00:00+00:00,,,4.0,,461.0,,,,,C,NL,346.26,540.0,64.1
Poland,,,,2013-03-05 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2013-03-05 00:00:00+00:00,,,50.1,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:33,2013-03-05 00:00:00+00:00,2013-03-06,"{'lng': '2824.22', 'gwh': '6746.32'}",1002.4,,5648.5,-,-,-,[],C,,,,
Belgium,,,,2013-03-06 00:00:00+00:00,,,22.1,,472.1,,,,,C,BE,155.88,2497.48,6.2
Germany,,,,2013-03-06 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2013-03-06 00:00:00+00:00,,,376.0,,1910.7,,,,,C,ES,5395.54,21737.46,24.8
EU,,,,2013-03-06 00:00:00+00:00,,,1045.3,,5648.5,,,,,C,EU,6191.28,17788.31,34.8
Finland,,,,2013-03-06 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2013-03-06 00:00:00+00:00,,,240.1,,764.4,,,,,C,FR,158.81,379.2,41.9
Greece,,,,2013-03-06 00:00:00+00:00,,,33.5,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2013-03-06 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2013-03-06 00:00:00+00:00,,,197.9,,348.0,,,,,C,IT,135.44,285.32,47.5
Lithuania,,,,2013-03-06 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2013-03-06 00:00:00+00:00,,,4.0,,461.0,,,,,C,NL,345.61,540.0,64.0
Poland,,,,2013-03-06 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2013-03-06 00:00:00+00:00,,,79.7,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:33,2013-03-06 00:00:00+00:00,2013-03-07,"{'lng': '2652.64', 'gwh': '6191.28'}",1045.3,,5648.5,-,-,-,[],C,,,,
Belgium,,,,2013-03-07 00:00:00+00:00,,,22.4,,472.1,,,,,C,BE,133.1,2495.21,5.3
Germany,,,,2013-03-07 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2013-03-07 00:00:00+00:00,,,327.0,,1910.7,,,,,C,ES,5319.74,21734.33,24.5
EU,,,,2013-03-07 00:00:00+00:00,,,923.0,,5648.5,,,,,C,EU,6052.0,18070.52,33.5
Finland,,,,2013-03-07 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2013-03-07 00:00:00+00:00,,,181.8,,764.4,,,,,C,FR,148.29,383.84,38.6
Greece,,,,2013-03-07 00:00:00+00:00,,,35.2,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2013-03-07 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2013-03-07 00:00:00+00:00,,,197.8,,348.0,,,,,C,IT,105.89,275.06,38.5
Lithuania,,,,2013-03-07 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2013-03-07 00:00:00+00:00,,,4.0,,461.0,,,,,C,NL,344.98,540.0,63.9
Poland,,,,2013-03-07 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2013-03-07 00:00:00+00:00,,,67.1,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:33,2013-03-07 00:00:00+00:00,2013-03-08,"{'lng': '2552.33', 'gwh': '6052'}",923.0,,5648.5,-,-,-,[],C,,,,
Belgium,,,,2013-03-08 00:00:00+00:00,,,22.0,,472.1,,,,,C,BE,110.28,2495.14,4.4
Germany,,,,2013-03-08 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2013-03-08 00:00:00+00:00,,,276.8,,1910.7,,,,,C,ES,5628.05,21734.45,25.9
EU,,,,2013-03-08 00:00:00+00:00,,,832.1,,5648.5,,,,,C,EU,6370.82,18768.49,33.9
Finland,,,,2013-03-08 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2013-03-08 00:00:00+00:00,,,164.4,,764.4,,,,,C,FR,139.62,391.12,35.7
Greece,,,,2013-03-08 00:00:00+00:00,,,33.7,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2013-03-08 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2013-03-08 00:00:00+00:00,,,197.8,,348.0,,,,,C,IT,148.53,289.0,51.4
Lithuania,,,,2013-03-08 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2013-03-08 00:00:00+00:00,,,4.0,,461.0,,,,,C,NL,344.33,540.0,63.8
Poland,,,,2013-03-08 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2013-03-08 00:00:00+00:00,,,45.5,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:33,2013-03-08 00:00:00+00:00,2013-03-09,"{'lng': '2586.87', 'gwh': '6370.82'}",832.1,,5648.5,-,-,-,[],C,,,,
Belgium,,,,2013-03-09 00:00:00+00:00,,,77.0,,472.1,,,,,C,BE,968.39,2496.75,38.8
Germany,,,,2013-03-09 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2013-03-09 00:00:00+00:00,,,325.8,,1910.7,,,,,C,ES,6300.45,21738.64,29.0
EU,,,,2013-03-09 00:00:00+00:00,,,822.8,,5648.5,,,,,C,EU,7948.8,21459.1,37.0
Finland,,,,2013-03-09 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2013-03-09 00:00:00+00:00,,,155.3,,764.4,,,,,C,FR,132.31,401.87,32.9
Greece,,,,2013-03-09 00:00:00+00:00,,,33.3,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2013-03-09 00:00:00+00:00,,,,,,,,,,N,HR,,,
