name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2016-12-01 00:00:00+00:00,,,30.6,,472.1,,,,,C,BE,307.77,2495.79,12.3
Germany,,,,2016-12-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2016-12-01 00:00:00+00:00,,,729.8,,1910.7,,,,,C,ES,5725.76,22820.27,25.1
EU,,,,2016-12-01 00:00:00+00:00,,,1529.6,,6037.5,,,,,E,EU,23072.29,53006.04,43.5
Finland,,,,2016-12-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2016-12-01 00:00:00+00:00,,,142.0,,698.6,,,,,C,FR,1745.33,5133.32,34.0
Greece,,,,2016-12-01 00:00:00+00:00,,,66.5,,205.5,,,,,E,GR,701.68,849.1,82.6
Croatia,,,,2016-12-01 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2016-12-01 00:00:00+00:00,,,223.9,,514.5,,,,,C,IT,1285.61,2731.19,47.1
Lithuania,,,,2016-12-01 00:00:00+00:00,,,16.8,,125.5,,,,,C,LT,1040.15,1130.12,92.0
Netherlands,,,,2016-12-01 00:00:00+00:00,,,6.9,,461.0,,,,,C,NL,2892.88,3696.01,78.3
Poland,,,,2016-12-01 00:00:00+00:00,,,38.5,,162.8,,,,,C,PL,0.0,0.0,
Portugal,,,,2016-12-01 00:00:00+00:00,,,107.9,,192.8,,,,,C,PT,1348.04,2652.02,50.8
EU,eu,eu,2025-10-01 14:04:40,2016-12-01 00:00:00+00:00,2016-12-02,"{'lng': '3571.44', 'gwh': '23072.29'}",1529.6,,6037.5,-,-,-,[],E,,,,
Belgium,,,,2016-12-02 00:00:00+00:00,,,25.3,,472.1,,,,,C,BE,284.15,2495.82,11.4
Germany,,,,2016-12-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2016-12-02 00:00:00+00:00,,,721.7,,1910.7,,,,,C,ES,6004.61,22839.95,26.3
EU,,,,2016-12-02 00:00:00+00:00,,,1443.3,,6037.5,,,,,C,EU,22558.74,53060.23,42.5
Finland,,,,2016-12-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2016-12-02 00:00:00+00:00,,,123.3,,698.6,,,,,C,FR,1601.89,5133.41,31.2
Greece,,,,2016-12-02 00:00:00+00:00,,,65.6,,205.5,,,,,C,GR,556.08,840.29,66.2
Croatia,,,,2016-12-02 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2016-12-02 00:00:00+00:00,,,224.3,,514.5,,,,,C,IT,1059.6,2736.18,38.7
Lithuania,,,,2016-12-02 00:00:00+00:00,,,16.8,,125.5,,,,,C,LT,1022.91,1130.42,90.5
Netherlands,,,,2016-12-02 00:00:00+00:00,,,6.7,,461.0,,,,,C,NL,2884.74,3695.84,78.1
Poland,,,,2016-12-02 00:00:00+00:00,,,38.5,,162.8,,,,,C,PL,0.0,0.0,
Portugal,,,,2016-12-02 00:00:00+00:00,,,93.8,,192.8,,,,,C,PT,1249.89,2651.96,47.1
EU,eu,eu,2025-10-01 14:04:40,2016-12-02 00:00:00+00:00,2016-12-03,"{'lng': '3488.38', 'gwh': '22558.74'}",1443.3,,6037.5,-,-,-,[],C,,,,
Belgium,,,,2016-12-03 00:00:00+00:00,,,21.5,,472.1,,,,,C,BE,261.32,2495.75,10.5
Germany,,,,2016-12-03 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2016-12-03 00:00:00+00:00,,,432.1,,1910.7,,,,,C,ES,6855.25,22826.32,30.0
EU,,,,2016-12-03 00:00:00+00:00,,,1114.4,,6037.5,,,,,C,EU,22700.21,53185.02,42.7
Finland,,,,2016-12-03 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2016-12-03 00:00:00+00:00,,,111.8,,698.6,,,,,C,FR,1476.56,5133.43,28.8
Greece,,,,2016-12-03 00:00:00+00:00,,,63.0,,205.5,,,,,C,GR,492.45,834.77,59.0
Croatia,,,,2016-12-03 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2016-12-03 00:00:00+00:00,,,224.5,,514.5,,,,,C,IT,831.88,2743.98,30.3
