name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2014-08-01 00:00:00+00:00,,,22.5,,472.1,,,,,C,BE,1051.57,2499.92,42.1
Germany,,,,2014-08-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2014-08-01 00:00:00+00:00,,,269.9,,1910.7,,,,,C,ES,11493.46,21218.24,54.2
EU,,,,2014-08-01 00:00:00+00:00,,,1376.8,,5796.0,,,,,C,EU,13488.23,23035.78,58.6
Finland,,,,2014-08-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2014-08-01 00:00:00+00:00,,,185.7,,745.2,,,,,C,FR,401.71,626.81,64.1
Greece,,,,2014-08-01 00:00:00+00:00,,,20.4,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2014-08-01 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2014-08-01 00:00:00+00:00,,,220.3,,514.7,,,,,C,IT,148.43,425.56,34.9
Lithuania,,,,2014-08-01 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2014-08-01 00:00:00+00:00,,,9.5,,461.0,,,,,C,NL,393.06,540.0,72.8
Poland,,,,2014-08-01 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2014-08-01 00:00:00+00:00,,,44.0,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:35,2014-08-01 00:00:00+00:00,2014-08-02,"{'lng': '4495.91', 'gwh': '13488.23'}",1376.8,,5796.0,-,-,-,[],C,,,,
Belgium,,,,2014-08-02 00:00:00+00:00,,,22.3,,472.1,,,,,C,BE,1028.93,2499.97,41.2
Germany,,,,2014-08-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2014-08-02 00:00:00+00:00,,,241.1,,1910.7,,,,,C,ES,11032.84,21217.21,52.0
EU,,,,2014-08-02 00:00:00+00:00,,,1170.5,,5796.0,,,,,C,EU,13138.55,21675.63,60.6
Finland,,,,2014-08-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2014-08-02 00:00:00+00:00,,,185.7,,745.2,,,,,C,FR,464.77,668.1,69.6
Greece,,,,2014-08-02 00:00:00+00:00,,,26.0,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2014-08-02 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2014-08-02 00:00:00+00:00,,,110.6,,514.7,,,,,C,IT,220.45,438.81,50.2
Lithuania,,,,2014-08-02 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2014-08-02 00:00:00+00:00,,,9.5,,461.0,,,,,C,NL,391.56,540.0,72.5
Poland,,,,2014-08-02 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2014-08-02 00:00:00+00:00,,,32.6,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:35,2014-08-02 00:00:00+00:00,2014-08-03,"{'lng': '4654.16', 'gwh': '13138.55'}",1170.5,,5796.0,-,-,-,[],C,,,,
Belgium,,,,2014-08-03 00:00:00+00:00,,,21.9,,472.1,,,,,C,BE,1006.07,2499.97,40.2
Germany,,,,2014-08-03 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2014-08-03 00:00:00+00:00,,,239.1,,1910.7,,,,,C,ES,12068.48,21210.46,56.9
EU,,,,2014-08-03 00:00:00+00:00,,,1145.9,,5796.0,,,,,C,EU,14122.37,23119.14,61.1
Finland,,,,2014-08-03 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2014-08-03 00:00:00+00:00,,,185.7,,745.2,,,,,C,FR,453.96,685.23,66.2
Greece,,,,2014-08-03 00:00:00+00:00,,,23.7,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2014-08-03 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2014-08-03 00:00:00+00:00,,,110.7,,514.7,,,,,C,IT,203.75,437.39,46.6
Lithuania,,,,2014-08-03 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2014-08-03 00:00:00+00:00,,,9.5,,461.0,,,,,C,NL,390.1,540.0,72.2
Poland,,,,2014-08-03 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2014-08-03 00:00:00+00:00,,,32.7,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:35,2014-08-03 00:00:00+00:00,2014-08-04,"{'lng': '4690.31', 'gwh': '14122.37'}",1145.9,,5796.0,-,-,-,[],C,,,,
Belgium,,,,2014-08-04 00:00:00+00:00,,,22.1,,472.1,,,,,C,BE,981.56,2500.02,39.3
Germany,,,,2014-08-04 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2014-08-04 00:00:00+00:00,,,247.3,,1910.7,,,,,C,ES,12164.58,21208.28,57.4
EU,,,,2014-08-04 00:00:00+00:00,,,1273.2,,5796.0,,,,,C,EU,14164.14,22813.96,62.1
Finland,,,,2014-08-04 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2014-08-04 00:00:00+00:00,,,185.7,,745.2,,,,,C,FR,443.15,704.16,62.9
Greece,,,,2014-08-04 00:00:00+00:00,,,26.8,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2014-08-04 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2014-08-04 00:00:00+00:00,,,116.3,,514.7,,,,,C,IT,186.22,398.51,46.7
Lithuania,,,,2014-08-04 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2014-08-04 00:00:00+00:00,,,9.5,,461.0,,,,,C,NL,388.62,540.0,72.0
Poland,,,,2014-08-04 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2014-08-04 00:00:00+00:00,,,48.5,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:35,2014-08-04 00:00:00+00:00,2014-08-05,"{'lng': '4767.11', 'gwh': '14164.14'}",1273.2,,5796.0,-,-,-,[],C,,,,
Belgium,,,,2014-08-05 00:00:00+00:00,,,22.4,,472.1,,,,,C,BE,956.18,2504.16,38.2
Germany,,,,2014-08-05 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2014-08-05 00:00:00+00:00,,,318.0,,1910.7,,,,,C,ES,11810.16,21207.88,55.7
EU,,,,2014-08-05 00:00:00+00:00,,,1338.7,,5796.0,,,,,C,EU,13754.59,21629.3,63.6
Finland,,,,2014-08-05 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2014-08-05 00:00:00+00:00,,,185.7,,745.2,,,,,C,FR,432.35,631.38,68.5
Greece,,,,2014-08-05 00:00:00+00:00,,,32.5,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2014-08-05 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2014-08-05 00:00:00+00:00,,,115.8,,514.7,,,,,C,IT,168.76,393.38,42.9
Lithuania,,,,2014-08-05 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2014-08-05 00:00:00+00:00,,,9.5,,461.0,,,,,C,NL,387.15,540.0,71.7
Poland,,,,2014-08-05 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2014-08-05 00:00:00+00:00,,,48.7,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:35,2014-08-05 00:00:00+00:00,2014-08-06,"{'lng': '4883.21', 'gwh': '13754.59'}",1338.7,,5796.0,-,-,-,[],C,,,,
Belgium,,,,2014-08-06 00:00:00+00:00,,,22.0,,472.1,,,,,C,BE,935.23,2508.25,37.3
Germany,,,,2014-08-06 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2014-08-06 00:00:00+00:00,,,369.8,,1910.7,,,,,C,ES,11447.37,21207.38,54.0
EU,,,,2014-08-06 00:00:00+00:00,,,1472.2,,5796.0,,,,,C,EU,13334.11,21936.27,60.8
Finland,,,,2014-08-06 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2014-08-06 00:00:00+00:00,,,231.3,,745.2,,,,,C,FR,414.7,644.47,64.3
Greece,,,,2014-08-06 00:00:00+00:00,,,25.3,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2014-08-06 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2014-08-06 00:00:00+00:00,,,116.0,,514.7,,,,,C,IT,151.18,386.44,39.1
Lithuania,,,,2014-08-06 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2014-08-06 00:00:00+00:00,,,16.0,,461.0,,,,,C,NL,385.63,540.0,71.4
Poland,,,,2014-08-06 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2014-08-06 00:00:00+00:00,,,53.7,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:35,2014-08-06 00:00:00+00:00,2014-08-07,"{'lng': '4668.03', 'gwh': '13334.11'}",1472.2,,5796.0,-,-,-,[],C,,,,
Belgium,,,,2014-08-07 00:00:00+00:00,,,22.0,,472.1,,,,,C,BE,911.24,2508.28,36.3
Germany,,,,2014-08-07 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2014-08-07 00:00:00+00:00,,,324.3,,1910.7,,,,,C,ES,12182.0,21207.75,57.4
EU,,,,2014-08-07 00:00:00+00:00,,,1472.4,,5796.0,,,,,C,EU,14073.79,23099.15,60.9
Finland,,,,2014-08-07 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2014-08-07 00:00:00+00:00,,,281.0,,745.2,,,,,C,FR,463.54,680.35,68.1
Greece,,,,2014-08-07 00:00:00+00:00,,,18.6,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2014-08-07 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2014-08-07 00:00:00+00:00,,,116.3,,514.7,,,,,C,IT,133.86,378.17,35.4
Lithuania,,,,2014-08-07 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2014-08-07 00:00:00+00:00,,,9.5,,461.0,,,,,C,NL,383.15,540.0,71.0
Poland,,,,2014-08-07 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2014-08-07 00:00:00+00:00,,,64.0,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:35,2014-08-07 00:00:00+00:00,2014-08-08,"{'lng': '4678.94', 'gwh': '14073.79'}",1472.4,,5796.0,-,-,-,[],C,,,,
Belgium,,,,2014-08-08 00:00:00+00:00,,,44.7,,472.1,,,,,C,BE,1262.54,2509.43,50.3
Germany,,,,2014-08-08 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2014-08-08 00:00:00+00:00,,,300.2,,1910.7,,,,,C,ES,11827.7,21207.56,55.8
EU,,,,2014-08-08 00:00:00+00:00,,,1500.2,,5796.0,,,,,C,EU,14026.58,23868.1,58.8
Finland,,,,2014-08-08 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2014-08-08 00:00:00+00:00,,,281.0,,745.2,,,,,C,FR,438.44,694.69,63.1
Greece,,,,2014-08-08 00:00:00+00:00,,,18.5,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2014-08-08 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2014-08-08 00:00:00+00:00,,,116.3,,514.7,,,,,C,IT,116.28,367.78,31.6
Lithuania,,,,2014-08-08 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2014-08-08 00:00:00+00:00,,,41.8,,461.0,,,,,C,NL,381.63,540.0,70.7
Poland,,,,2014-08-08 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2014-08-08 00:00:00+00:00,,,64.0,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:35,2014-08-08 00:00:00+00:00,2014-08-09,"{'lng': '4513.01', 'gwh': '14026.58'}",1500.2,,5796.0,-,-,-,[],C,,,,
Belgium,,,,2014-08-09 00:00:00+00:00,,,72.4,,472.1,,,,,C,BE,1738.64,2510.21,69.3
Germany,,,,2014-08-09 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2014-08-09 00:00:00+00:00,,,243.2,,1910.7,,,,,C,ES,11772.58,21210.33,55.5
EU,,,,2014-08-09 00:00:00+00:00,,,1225.9,,5796.0,,,,,C,EU,14585.61,24238.72,60.2
Finland,,,,2014-08-09 00:00:00+00:00,,,,,,,,,,N,FI,,,
