name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2018-12-01 00:00:00+00:00,,,22.3,,472.1,,,,,C,BE,1351.69,2553.26,52.9
Germany,,,,2018-12-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2018-12-01 00:00:00+00:00,,,488.7,,1910.7,,,,,C,ES,14006.68,22787.39,61.5
EU,,,,2018-12-01 00:00:00+00:00,,,2239.8,,6591.6,,,,,C,EU,36918.05,59662.12,61.9
Finland,,,,2018-12-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2018-12-01 00:00:00+00:00,,,603.4,,1252.7,,,,,C,FR,4796.92,9181.67,52.2
Greece,,,,2018-12-01 00:00:00+00:00,,,90.5,,205.5,,,,,C,GR,591.93,839.43,70.5
Croatia,,,,2018-12-01 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2018-12-01 00:00:00+00:00,,,355.6,,514.5,,,,,C,IT,1213.39,2390.63,50.8
Lithuania,,,,2018-12-01 00:00:00+00:00,,,17.3,,125.5,,,,,C,LT,329.84,1137.39,29.0
Netherlands,,,,2018-12-01 00:00:00+00:00,,,25.0,,461.0,,,,,C,NL,2205.26,3667.06,60.1
Poland,,,,2018-12-01 00:00:00+00:00,,,40.0,,162.8,,,,,C,PL,515.17,2158.35,23.9
Portugal,,,,2018-12-01 00:00:00+00:00,,,101.2,,192.8,,,,,C,PT,2091.61,2652.0,78.9
EU,eu,eu,2025-10-01 14:04:48,2018-12-01 00:00:00+00:00,2018-12-02,"{'lng': '5453.35', 'gwh': '36918.05'}",2239.8,,6591.6,-,-,-,[],C,,,,
Belgium,,,,2018-12-02 00:00:00+00:00,,,22.1,,472.1,,,,,C,BE,1329.09,2553.37,52.1
Germany,,,,2018-12-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2018-12-02 00:00:00+00:00,,,445.7,,1910.7,,,,,C,ES,14104.75,22796.18,61.9
EU,,,,2018-12-02 00:00:00+00:00,,,2096.7,,6591.6,,,,,C,EU,136043.69,221346.02,61.5
Finland,,,,2018-12-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2018-12-02 00:00:00+00:00,,,595.9,,1252.7,,,,,C,FR,5066.67,9181.66,55.2
Greece,,,,2018-12-02 00:00:00+00:00,,,49.5,,205.5,,,,,C,GR,541.72,835.59,64.8
Croatia,,,,2018-12-02 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2018-12-02 00:00:00+00:00,,,360.2,,514.5,,,,,C,IT,100701.15,183677.8,54.8
Lithuania,,,,2018-12-02 00:00:00+00:00,,,16.4,,125.5,,,,,C,LT,312.16,1137.71,27.4
Netherlands,,,,2018-12-02 00:00:00+00:00,,,38.0,,461.0,,,,,C,NL,2178.58,3665.47,59.4
Poland,,,,2018-12-02 00:00:00+00:00,,,28.0,,162.8,,,,,C,PL,469.25,2159.95,21.7
Portugal,,,,2018-12-02 00:00:00+00:00,,,83.7,,192.8,,,,,C,PT,1989.68,2652.0,75.0
EU,eu,eu,2025-10-01 14:04:48,2018-12-02 00:00:00+00:00,2018-12-03,"{'lng': '5416.64', 'gwh': '136043.69'}",2096.7,,6591.6,-,-,-,[],C,,,,
Belgium,,,,2018-12-03 00:00:00+00:00,,,22.1,,472.1,,,,,C,BE,1305.64,2553.13,51.1
Germany,,,,2018-12-03 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2018-12-03 00:00:00+00:00,,,567.1,,1910.7,,,,,C,ES,13412.04,22795.23,58.8
EU,,,,2018-12-03 00:00:00+00:00,,,2638.6,,6591.6,,,,,C,EU,35249.04,59986.1,58.8
Finland,,,,2018-12-03 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2018-12-03 00:00:00+00:00,,,570.9,,1252.7,,,,,C,FR,5910.95,9187.34,64.3
Greece,,,,2018-12-03 00:00:00+00:00,,,68.4,,205.5,,,,,C,GR,472.57,829.18,57.0
Croatia,,,,2018-12-03 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2018-12-03 00:00:00+00:00,,,333.3,,514.5,,,,,C,IT,1189.03,2773.93,42.9
Lithuania,,,,2018-12-03 00:00:00+00:00,,,16.5,,125.5,,,,,C,LT,295.16,1138.33,25.9
Netherlands,,,,2018-12-03 00:00:00+00:00,,,211.2,,461.0,,,,,C,NL,2137.07,3666.11,58.3
Poland,,,,2018-12-03 00:00:00+00:00,,,50.0,,162.8,,,,,C,PL,419.38,2163.15,19.4
Portugal,,,,2018-12-03 00:00:00+00:00,,,167.8,,192.8,,,,,C,PT,1900.98,2651.96,71.7
EU,eu,eu,2025-10-01 14:04:48,2018-12-03 00:00:00+00:00,2018-12-04,"{'lng': '5178.69', 'gwh': '35249.04'}",2638.6,,6591.6,-,-,-,[],C,,,,
Belgium,,,,2018-12-04 00:00:00+00:00,,,22.1,,472.1,,,,,C,BE,1280.99,2552.76,50.2
Germany,,,,2018-12-04 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2018-12-04 00:00:00+00:00,,,573.1,,1910.7,,,,,E,ES,14214.96,22794.92,62.4
EU,,,,2018-12-04 00:00:00+00:00,,,2789.9,,6598.8,,,,,E,EU,37040.07,59971.15,61.8
Finland,,,,2018-12-04 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2018-12-04 00:00:00+00:00,,,551.4,,1252.7,,,,,C,FR,6381.93,9180.9,69.5
Greece,,,,2018-12-04 00:00:00+00:00,,,68.4,,205.5,,,,,E,GR,472.57,829.18,57.0
Croatia,,,,2018-12-04 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2018-12-04 00:00:00+00:00,,,278.9,,514.5,,,,,C,IT,909.74,2761.74,32.9
Lithuania,,,,2018-12-04 00:00:00+00:00,,,16.6,,125.5,,,,,C,LT,277.83,1138.23,24.4
Netherlands,,,,2018-12-04 00:00:00+00:00,,,262.4,,461.0,,,,,C,NL,2818.49,3643.55,77.4
Poland,,,,2018-12-04 00:00:00+00:00,,,110.0,,162.8,,,,,C,PL,342.0,2163.7,15.8
Portugal,,,,2018-12-04 00:00:00+00:00,,,196.0,,200.0,,,,,C,PT,1727.08,2666.09,64.8
EU,eu,eu,2025-10-01 14:04:48,2018-12-04 00:00:00+00:00,2018-12-05,"{'lng': '5443.18', 'gwh': '37040.07'}",2789.9,,6598.8,-,-,-,[],E,,,,
Belgium,,,,2018-12-05 00:00:00+00:00,,,22.0,,472.1,,,,,C,BE,1256.55,2552.52,49.2
Germany,,,,2018-12-05 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2018-12-05 00:00:00+00:00,,,538.0,,1910.7,,,,,E,ES,14588.12,22811.66,64.0
EU,,,,2018-12-05 00:00:00+00:00,,,2909.4,,6591.6,,,,,E,EU,36079.4,59997.81,60.1
Finland,,,,2018-12-05 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2018-12-05 00:00:00+00:00,,,575.5,,1252.7,,,,,C,FR,5809.43,9182.27,63.3
Greece,,,,2018-12-05 00:00:00+00:00,,,68.4,,205.5,,,,,E,GR,472.57,829.18,57.0
Croatia,,,,2018-12-05 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2018-12-05 00:00:00+00:00,,,321.6,,514.5,,,,,C,IT,586.03,2729.86,21.5
Lithuania,,,,2018-12-05 00:00:00+00:00,,,16.8,,125.5,,,,,C,LT,260.92,1139.06,22.9
Netherlands,,,,2018-12-05 00:00:00+00:00,,,327.9,,461.0,,,,,C,NL,2547.08,3642.06,69.9
Poland,,,,2018-12-05 00:00:00+00:00,,,108.0,,162.8,,,,,C,PL,1269.99,2157.1,58.9
Portugal,,,,2018-12-05 00:00:00+00:00,,,179.6,,192.8,,,,,C,PT,1528.43,2651.99,57.6
