name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2021-05-01 00:00:00+00:00,,,234.9,,541.0,,,,,C,BE,2757.44,3752.73,73.5
Germany,,,,2021-05-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2021-05-01 00:00:00+00:00,,,365.1,,1910.4,,,,,C,ES,10192.31,22702.35,44.9
EU,,,,2021-05-01 00:00:00+00:00,,,2311.0,,5514.5,,,,,E,EU,23630.16,49919.92,47.3
Finland,,,,2021-05-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2021-05-01 00:00:00+00:00,,,591.2,,1252.7,,,,,C,FR,3769.88,9012.49,41.8
Greece,,,,2021-05-01 00:00:00+00:00,,,33.0,,269.9,,,,,C,GR,316.01,1259.78,25.1
Croatia,,,,2021-05-01 00:00:00+00:00,,,50.7,,79.9,,,,,C,HR,676.9,900.82,75.1
Italy,,,,2021-05-01 00:00:00+00:00,,,284.9,,514.5,,,,,E,IT,1207.69,2728.79,44.3
Lithuania,,,,2021-05-01 00:00:00+00:00,,,70.7,,122.4,,,,,C,LT,505.65,1103.35,45.8
Netherlands,,,,2021-05-01 00:00:00+00:00,,,417.4,,461.0,,,,,C,NL,1972.96,3577.8,55.1
Poland,,,,2021-05-01 00:00:00+00:00,,,152.9,,162.8,,,,,C,PL,1180.08,2153.06,54.8
Portugal,,,,2021-05-01 00:00:00+00:00,,,110.0,,200.0,,,,,C,PT,1051.23,2666.01,39.4
EU,eu,eu,2025-10-23 10:17:52,2021-05-01 00:00:00+00:00,2021-05-02,"{'lng': '3519.47', 'gwh': '23630.16'}",2311.0,,5514.5,-,-,-,[],E,,,,
Belgium,,,,2021-05-02 00:00:00+00:00,,,230.6,,541.0,,,,,C,BE,1729.06,3751.03,46.1
Germany,,,,2021-05-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2021-05-02 00:00:00+00:00,,,394.6,,1910.4,,,,,C,ES,9782.74,22708.61,43.1
EU,,,,2021-05-02 00:00:00+00:00,,,2331.2,,5514.5,,,,,C,EU,21534.62,49967.76,43.1
Finland,,,,2021-05-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2021-05-02 00:00:00+00:00,,,582.7,,1252.7,,,,,C,FR,4273.99,9022.77,47.4
Greece,,,,2021-05-02 00:00:00+00:00,,,18.0,,269.9,,,,,C,GR,297.09,1247.58,23.8
Croatia,,,,2021-05-02 00:00:00+00:00,,,49.6,,79.9,,,,,C,HR,627.4,900.88,69.6
Italy,,,,2021-05-02 00:00:00+00:00,,,322.5,,514.5,,,,,C,IT,893.9,2718.1,32.9
Lithuania,,,,2021-05-02 00:00:00+00:00,,,68.6,,122.4,,,,,C,LT,432.37,1104.31,39.2
Netherlands,,,,2021-05-02 00:00:00+00:00,,,417.4,,461.0,,,,,C,NL,1534.11,3583.44,42.8
Poland,,,,2021-05-02 00:00:00+00:00,,,152.9,,162.8,,,,,C,PL,1020.21,2152.34,47.4
Portugal,,,,2021-05-02 00:00:00+00:00,,,94.2,,200.0,,,,,C,PT,943.75,2665.96,35.4
EU,eu,eu,2025-10-23 10:17:52,2021-05-02 00:00:00+00:00,2021-05-03,"{'lng': '3204.29', 'gwh': '21534.62'}",2331.2,,5514.5,-,-,-,[],C,,,,
Belgium,,,,2021-05-03 00:00:00+00:00,,,234.1,,541.0,,,,,C,BE,1167.38,3749.09,31.1
Germany,,,,2021-05-03 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2021-05-03 00:00:00+00:00,,,430.9,,1910.4,,,,,C,ES,9281.22,22714.08,40.9
EU,,,,2021-05-03 00:00:00+00:00,,,2462.1,,5514.5,,,,,C,EU,20775.33,50041.57,41.5
Finland,,,,2021-05-03 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2021-05-03 00:00:00+00:00,,,539.1,,1252.7,,,,,C,FR,4775.59,9026.66,52.9
Greece,,,,2021-05-03 00:00:00+00:00,,,27.0,,269.9,,,,,C,GR,269.83,1227.74,22.0
Croatia,,,,2021-05-03 00:00:00+00:00,,,53.1,,79.9,,,,,C,HR,576.0,901.01,63.9
Italy,,,,2021-05-03 00:00:00+00:00,,,339.0,,514.5,,,,,C,IT,647.63,2717.23,23.8
Lithuania,,,,2021-05-03 00:00:00+00:00,,,82.2,,122.4,,,,,C,LT,361.87,1104.83,32.8
Netherlands,,,,2021-05-03 00:00:00+00:00,,,417.4,,461.0,,,,,C,NL,1167.71,3597.46,32.5
Poland,,,,2021-05-03 00:00:00+00:00,,,151.0,,162.8,,,,,C,PL,859.95,2150.72,40.0
Portugal,,,,2021-05-03 00:00:00+00:00,,,188.3,,200.0,,,,,C,PT,1668.13,2666.05,62.6
EU,eu,eu,2025-10-23 10:17:52,2021-05-03 00:00:00+00:00,2021-05-04,"{'lng': '3086.75', 'gwh': '20775.33'}",2462.1,,5514.5,-,-,-,[],C,,,,
Belgium,,,,2021-05-04 00:00:00+00:00,,,240.5,,541.0,,,,,C,BE,1014.07,3741.24,27.1
Germany,,,,2021-05-04 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2021-05-04 00:00:00+00:00,,,490.8,,1910.4,,,,,C,ES,8737.31,22731.57,38.4
EU,,,,2021-05-04 00:00:00+00:00,,,2537.2,,5514.5,,,,,C,EU,20056.88,49952.97,40.2
Finland,,,,2021-05-04 00:00:00+00:00,,,,,,,,,,N,FI,,,
