name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2020-04-01 00:00:00+00:00,,,346.5,,472.1,,,,,C,BE,2652.76,3756.68,70.6
Germany,,,,2020-04-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2020-04-01 00:00:00+00:00,,,679.6,,1910.7,,,,,C,ES,11383.54,22206.59,51.3
EU,,,,2020-04-01 00:00:00+00:00,,,3736.9,,6662.6,,,,,C,EU,32665.83,60725.02,53.8
Finland,,,,2020-04-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2020-04-01 00:00:00+00:00,,,717.5,,1252.7,,,,,C,FR,4071.39,8991.32,45.3
Greece,,,,2020-04-01 00:00:00+00:00,,,104.2,,269.9,,,,,C,GR,656.24,1371.23,47.9
Croatia,,,,2020-04-01 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2020-04-01 00:00:00+00:00,,,446.9,,513.9,,,,,C,IT,1857.62,2766.84,67.1
Lithuania,,,,2020-04-01 00:00:00+00:00,,,0.0,,125.5,,,,,C,LT,774.76,1136.23,68.2
Netherlands,,,,2020-04-01 00:00:00+00:00,,,412.5,,461.0,,,,,C,NL,1536.64,3553.23,43.2
Poland,,,,2020-04-01 00:00:00+00:00,,,152.9,,162.8,,,,,C,PL,1349.37,2125.31,63.5
Portugal,,,,2020-04-01 00:00:00+00:00,,,187.9,,200.0,,,,,C,PT,1651.06,2666.09,61.9
EU,eu,eu,2025-10-01 14:04:52,2020-04-01 00:00:00+00:00,2020-04-02,"{'lng': '4881.32', 'gwh': '32665.83'}",3736.9,,6662.6,-,-,-,[],C,,,,
Belgium,,,,2020-04-02 00:00:00+00:00,,,308.3,,472.1,,,,,C,BE,2344.1,3758.5,62.4
Germany,,,,2020-04-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2020-04-02 00:00:00+00:00,,,655.0,,1910.7,,,,,C,ES,11888.51,22211.21,53.5
EU,,,,2020-04-02 00:00:00+00:00,,,3633.2,,6662.6,,,,,C,EU,32198.11,60803.34,53.0
Finland,,,,2020-04-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2020-04-02 00:00:00+00:00,,,731.0,,1252.7,,,,,C,FR,3429.84,9069.15,37.8
Greece,,,,2020-04-02 00:00:00+00:00,,,65.1,,269.9,,,,,C,GR,590.31,1358.21,43.5
Croatia,,,,2020-04-02 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2020-04-02 00:00:00+00:00,,,449.0,,513.9,,,,,C,IT,2066.16,2755.57,75.0
Lithuania,,,,2020-04-02 00:00:00+00:00,,,0.0,,125.5,,,,,C,LT,771.41,1133.01,68.1
Netherlands,,,,2020-04-02 00:00:00+00:00,,,412.6,,461.0,,,,,C,NL,1204.4,3549.7,33.9
Poland,,,,2020-04-02 00:00:00+00:00,,,152.9,,162.8,,,,,C,PL,1192.76,2128.15,56.0
Portugal,,,,2020-04-02 00:00:00+00:00,,,191.0,,200.0,,,,,C,PT,2566.18,2666.05,96.3
EU,eu,eu,2025-10-01 14:04:52,2020-04-02 00:00:00+00:00,2020-04-03,"{'lng': '4805.23', 'gwh': '32198.11'}",3633.2,,6662.6,-,-,-,[],C,,,,
Belgium,,,,2020-04-03 00:00:00+00:00,,,317.2,,472.1,,,,,C,BE,2499.84,3760.36,66.5
Germany,,,,2020-04-03 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2020-04-03 00:00:00+00:00,,,606.6,,1910.7,,,,,C,ES,12159.23,22207.13,54.8
EU,,,,2020-04-03 00:00:00+00:00,,,3654.8,,6662.6,,,,,C,EU,32317.43,60819.07,53.1
Finland,,,,2020-04-03 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2020-04-03 00:00:00+00:00,,,727.9,,1252.7,,,,,C,FR,3776.29,9066.81,41.6
Greece,,,,2020-04-03 00:00:00+00:00,,,141.3,,269.9,,,,,C,GR,698.99,1378.62,50.7
Croatia,,,,2020-04-03 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2020-04-03 00:00:00+00:00,,,318.2,,513.9,,,,,C,IT,1837.09,2764.31,66.5
Lithuania,,,,2020-04-03 00:00:00+00:00,,,0.0,,125.5,,,,,C,LT,770.16,1132.96,68.0
Netherlands,,,,2020-04-03 00:00:00+00:00,,,412.6,,461.0,,,,,C,NL,1753.76,3600.47,48.7
Poland,,,,2020-04-03 00:00:00+00:00,,,152.9,,162.8,,,,,C,PL,1037.36,2129.97,48.7
Portugal,,,,2020-04-03 00:00:00+00:00,,,187.7,,200.0,,,,,C,PT,2360.8,2666.03,88.6
EU,eu,eu,2025-10-01 14:04:52,2020-04-03 00:00:00+00:00,2020-04-04,"{'lng': '4821.79', 'gwh': '32317.43'}",3654.8,,6662.6,-,-,-,[],C,,,,
Belgium,,,,2020-04-04 00:00:00+00:00,,,237.9,,472.1,,,,,C,BE,2699.58,3761.49,71.8
Germany,,,,2020-04-04 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2020-04-04 00:00:00+00:00,,,592.6,,1910.7,,,,,C,ES,11589.06,22206.61,52.2
EU,,,,2020-04-04 00:00:00+00:00,,,3207.9,,6662.6,,,,,C,EU,31038.01,60806.71,51.0
Finland,,,,2020-04-04 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2020-04-04 00:00:00+00:00,,,710.6,,1252.7,,,,,C,FR,4060.63,9057.54,44.8
Greece,,,,2020-04-04 00:00:00+00:00,,,112.4,,269.9,,,,,C,GR,1038.49,1411.84,73.6
Croatia,,,,2020-04-04 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2020-04-04 00:00:00+00:00,,,411.8,,513.9,,,,,C,IT,1589.84,2774.17,57.3
Lithuania,,,,2020-04-04 00:00:00+00:00,,,0.0,,125.5,,,,,C,LT,769.34,1133.75,67.9
Netherlands,,,,2020-04-04 00:00:00+00:00,,,399.5,,461.0,,,,,C,NL,1355.98,3599.42,37.7
