name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2015-11-01 00:00:00+00:00,,,22.2,,472.1,,,,,C,BE,722.89,2499.18,28.9
Germany,,,,2015-11-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2015-11-01 00:00:00+00:00,,,203.2,,1910.7,,,,,C,ES,6614.72,22219.73,29.8
EU,,,,2015-11-01 00:00:00+00:00,,,945.4,,5757.6,,,,,C,EU,8021.82,19061.76,42.1
Finland,,,,2015-11-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2015-11-01 00:00:00+00:00,,,153.8,,706.8,,,,,C,FR,356.0,611.88,58.2
Greece,,,,2015-11-01 00:00:00+00:00,,,0.0,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2015-11-01 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2015-11-01 00:00:00+00:00,,,66.5,,514.7,,,,,C,IT,93.59,400.71,23.4
Lithuania,,,,2015-11-01 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2015-11-01 00:00:00+00:00,,,33.2,,461.0,,,,,C,NL,234.62,540.0,43.4
Poland,,,,2015-11-01 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2015-11-01 00:00:00+00:00,,,44.9,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:37,2015-11-01 00:00:00+00:00,2015-11-02,"{'lng': '3264.79', 'gwh': '8021.82'}",945.4,,5757.6,-,-,-,[],C,,,,
Belgium,,,,2015-11-02 00:00:00+00:00,,,21.9,,472.1,,,,,C,BE,698.73,2499.28,28.0
Germany,,,,2015-11-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2015-11-02 00:00:00+00:00,,,204.4,,1910.7,,,,,C,ES,6381.49,22219.97,28.7
EU,,,,2015-11-02 00:00:00+00:00,,,1123.0,,5757.6,,,,,C,EU,7692.5,19444.34,39.6
Finland,,,,2015-11-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2015-11-02 00:00:00+00:00,,,191.1,,706.8,,,,,C,FR,339.0,612.75,55.3
Greece,,,,2015-11-02 00:00:00+00:00,,,0.0,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2015-11-02 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2015-11-02 00:00:00+00:00,,,99.3,,514.7,,,,,C,IT,78.52,390.23,20.1
Lithuania,,,,2015-11-02 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2015-11-02 00:00:00+00:00,,,33.2,,461.0,,,,,C,NL,194.76,540.0,36.1
Poland,,,,2015-11-02 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2015-11-02 00:00:00+00:00,,,47.2,,192.8,,,,,C,PT,0.0,0.0,
