name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2018-11-01 00:00:00+00:00,,,251.9,,472.1,,,,,C,BE,1688.62,2560.75,65.9
Germany,,,,2018-11-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2018-11-01 00:00:00+00:00,,,304.0,,1910.7,,,,,C,ES,15286.59,22775.49,67.1
EU,,,,2018-11-01 00:00:00+00:00,,,2536.6,,6591.6,,,,,C,EU,39218.68,59983.17,65.4
Finland,,,,2018-11-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2018-11-01 00:00:00+00:00,,,737.5,,1252.7,,,,,C,FR,5605.66,9175.88,61.1
Greece,,,,2018-11-01 00:00:00+00:00,,,24.9,,205.5,,,,,C,GR,460.69,835.4,55.1
Croatia,,,,2018-11-01 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2018-11-01 00:00:00+00:00,,,265.3,,514.5,,,,,C,IT,1775.45,2796.36,63.5
Lithuania,,,,2018-11-01 00:00:00+00:00,,,43.2,,125.5,,,,,C,LT,263.66,1140.0,23.1
Netherlands,,,,2018-11-01 00:00:00+00:00,,,321.8,,461.0,,,,,C,NL,1747.51,3725.89,46.9
Poland,,,,2018-11-01 00:00:00+00:00,,,150.4,,162.8,,,,,C,PL,620.78,2154.32,28.8
Portugal,,,,2018-11-01 00:00:00+00:00,,,153.3,,192.8,,,,,C,PT,1834.67,2652.04,69.2
EU,eu,eu,2025-10-01 14:04:47,2018-11-01 00:00:00+00:00,2018-11-02,"{'lng': '5762.18', 'gwh': '39218.68'}",2536.6,,6591.6,-,-,-,[],C,,,,
Belgium,,,,2018-11-02 00:00:00+00:00,,,272.2,,472.1,,,,,C,BE,1411.58,2700.31,52.3
Germany,,,,2018-11-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2018-11-02 00:00:00+00:00,,,401.8,,1910.7,,,,,C,ES,15757.23,22793.33,69.1
EU,,,,2018-11-02 00:00:00+00:00,,,2766.5,,6591.6,,,,,C,EU,39542.61,60149.65,65.7
Finland,,,,2018-11-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2018-11-02 00:00:00+00:00,,,765.4,,1252.7,,,,,C,FR,5974.65,9173.23,65.1
Greece,,,,2018-11-02 00:00:00+00:00,,,37.1,,205.5,,,,,C,GR,422.92,830.76,50.9
Croatia,,,,2018-11-02 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2018-11-02 00:00:00+00:00,,,327.7,,514.5,,,,,C,IT,1443.77,2801.75,51.5
Lithuania,,,,2018-11-02 00:00:00+00:00,,,43.8,,125.5,,,,,C,LT,218.46,1139.14,19.2
Netherlands,,,,2018-11-02 00:00:00+00:00,,,339.6,,461.0,,,,,C,NL,1421.89,3746.01,38.0
Poland,,,,2018-11-02 00:00:00+00:00,,,102.0,,162.8,,,,,C,PL,1600.04,2150.41,74.4
Portugal,,,,2018-11-02 00:00:00+00:00,,,166.0,,192.8,,,,,C,PT,1674.17,2652.02,63.1
EU,eu,eu,2025-10-01 14:04:47,2018-11-02 00:00:00+00:00,2018-11-03,"{'lng': '5807.44', 'gwh': '39542.61'}",2766.5,,6591.6,-,-,-,[],C,,,,
Belgium,,,,2018-11-03 00:00:00+00:00,,,198.3,,472.1,,,,,C,BE,1210.4,2559.64,47.3
Germany,,,,2018-11-03 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2018-11-03 00:00:00+00:00,,,428.6,,1910.7,,,,,C,ES,15312.6,22791.66,67.2
EU,,,,2018-11-03 00:00:00+00:00,,,2414.0,,6591.6,,,,,C,EU,40957.59,59968.9,68.3
Finland,,,,2018-11-03 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2018-11-03 00:00:00+00:00,,,765.4,,1252.7,,,,,C,FR,6577.48,9169.6,71.7
Greece,,,,2018-11-03 00:00:00+00:00,,,37.6,,205.5,,,,,C,GR,867.43,867.43,100.0
Croatia,,,,2018-11-03 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2018-11-03 00:00:00+00:00,,,239.4,,514.5,,,,,C,IT,1204.5,2802.21,43.0
Lithuania,,,,2018-11-03 00:00:00+00:00,,,39.6,,125.5,,,,,C,LT,911.4,1135.48,80.3
Netherlands,,,,2018-11-03 00:00:00+00:00,,,251.2,,461.0,,,,,C,NL,2119.82,3700.83,57.3
Poland,,,,2018-11-03 00:00:00+00:00,,,75.0,,162.8,,,,,C,PL,1862.35,2147.5,86.7
Portugal,,,,2018-11-03 00:00:00+00:00,,,142.2,,192.8,,,,,C,PT,1514.84,2652.01,57.1
