name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2022-03-01 00:00:00+00:00,,,56.4,,541.0,,,,,C,BE,813.88,3730.51,21.8
Germany,,,,2022-03-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2022-03-01 00:00:00+00:00,,,915.2,,1910.4,,,,,C,ES,9470.94,22809.24,41.5
EU,,,,2022-03-01 00:00:00+00:00,,,3430.3,,5571.7,,,,,C,EU,22256.5,50229.9,44.3
Finland,,,,2022-03-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2022-03-01 00:00:00+00:00,,,975.9,,1252.7,,,,,C,FR,4939.63,8868.75,55.7
Greece,,,,2022-03-01 00:00:00+00:00,,,143.2,,269.9,,,,,C,GR,910.17,1405.26,64.8
Croatia,,,,2022-03-01 00:00:00+00:00,,,62.8,,79.9,,,,,C,HR,184.7,900.98,20.5
Italy,,,,2022-03-01 00:00:00+00:00,,,465.3,,514.5,,,,,C,IT,1570.16,3026.88,51.9
Lithuania,,,,2022-03-01 00:00:00+00:00,,,66.2,,122.4,,,,,C,LT,584.45,1102.2,53.0
Netherlands,,,,2022-03-01 00:00:00+00:00,,,372.7,,461.0,,,,,C,NL,1048.61,3656.29,28.7
Poland,,,,2022-03-01 00:00:00+00:00,,,191.1,,220.0,,,,,C,PL,528.41,2102.08,25.1
Portugal,,,,2022-03-01 00:00:00+00:00,,,181.4,,200.0,,,,,C,PT,2205.55,2666.02,82.7
EU,eu,eu,2025-10-23 10:17:55,2022-03-01 00:00:00+00:00,2022-03-02,"{'lng': '3306.61', 'gwh': '22256.5'}",3430.3,,5571.7,-,-,-,[],C,,,,
Belgium,,,,2022-03-02 00:00:00+00:00,,,44.1,,541.0,,,,,C,BE,711.84,3730.26,19.1
Germany,,,,2022-03-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2022-03-02 00:00:00+00:00,,,889.3,,1910.4,,,,,C,ES,9824.26,22813.28,43.1
EU,,,,2022-03-02 00:00:00+00:00,,,3344.3,,5571.7,,,,,C,EU,23781.39,50288.69,47.3
Finland,,,,2022-03-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2022-03-02 00:00:00+00:00,,,965.7,,1252.7,,,,,C,FR,5525.59,8885.18,62.2
Greece,,,,2022-03-02 00:00:00+00:00,,,148.1,,269.9,,,,,C,GR,760.86,1389.56,54.8
Croatia,,,,2022-03-02 00:00:00+00:00,,,64.9,,79.9,,,,,C,HR,123.5,900.52,13.7
Italy,,,,2022-03-02 00:00:00+00:00,,,415.2,,514.5,,,,,C,IT,1798.69,2996.04,60.0
Lithuania,,,,2022-03-02 00:00:00+00:00,,,60.0,,122.4,,,,,C,LT,516.38,1101.96,46.9
Netherlands,,,,2022-03-02 00:00:00+00:00,,,369.1,,461.0,,,,,C,NL,1651.21,3705.96,44.6
Poland,,,,2022-03-02 00:00:00+00:00,,,191.1,,220.0,,,,,C,PL,328.13,2103.4,15.6
Portugal,,,,2022-03-02 00:00:00+00:00,,,196.7,,200.0,,,,,C,PT,2540.93,2666.03,95.3
EU,eu,eu,2025-10-23 10:17:55,2022-03-02 00:00:00+00:00,2022-03-03,"{'lng': '3529.03', 'gwh': '23781.39'}",3344.3,,5571.7,-,-,-,[],C,,,,
Belgium,,,,2022-03-03 00:00:00+00:00,,,60.9,,541.0,,,,,C,BE,823.38,3718.57,22.1
Germany,,,,2022-03-03 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2022-03-03 00:00:00+00:00,,,859.5,,1910.4,,,,,C,ES,8895.8,22813.54,39.0
EU,,,,2022-03-03 00:00:00+00:00,,,3362.3,,5571.7,,,,,C,EU,23274.68,50074.94,46.5
Finland,,,,2022-03-03 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2022-03-03 00:00:00+00:00,,,928.5,,1252.7,,,,,C,FR,5189.47,8879.5,58.4
Greece,,,,2022-03-03 00:00:00+00:00,,,160.0,,269.9,,,,,C,GR,599.96,1364.65,44.0
Croatia,,,,2022-03-03 00:00:00+00:00,,,68.4,,79.9,,,,,C,HR,840.7,901.21,93.3
Italy,,,,2022-03-03 00:00:00+00:00,,,409.5,,514.5,,,,,C,IT,1689.18,2981.71,56.7
Lithuania,,,,2022-03-03 00:00:00+00:00,,,58.2,,122.4,,,,,C,LT,454.67,1102.49,41.2
Netherlands,,,,2022-03-03 00:00:00+00:00,,,429.0,,461.0,,,,,C,NL,1276.04,3624.16,35.2
Poland,,,,2022-03-03 00:00:00+00:00,,,191.1,,220.0,,,,,C,PL,1170.23,2128.78,55.0
Portugal,,,,2022-03-03 00:00:00+00:00,,,197.3,,200.0,,,,,C,PT,2335.24,2666.03,87.6
