name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2017-01-01 00:00:00+00:00,,,5.8,,472.1,,,,,C,BE,248.59,2549.3,9.8
Germany,,,,2017-01-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2017-01-01 00:00:00+00:00,,,394.8,,1910.7,,,,,C,ES,7972.11,22741.28,35.1
EU,,,,2017-01-01 00:00:00+00:00,,,860.1,,6557.3,,,,,C,EU,23446.34,54414.0,43.1
Finland,,,,2017-01-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2017-01-01 00:00:00+00:00,,,81.1,,1218.5,,,,,C,FR,1801.29,7811.38,23.1
Greece,,,,2017-01-01 00:00:00+00:00,,,41.0,,205.5,,,,,C,GR,457.58,829.06,55.2
Croatia,,,,2017-01-01 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2017-01-01 00:00:00+00:00,,,73.0,,514.5,,,,,C,IT,1428.41,2789.17,51.2
Lithuania,,,,2017-01-01 00:00:00+00:00,,,20.7,,125.5,,,,,C,LT,1089.22,1130.64,96.3
Netherlands,,,,2017-01-01 00:00:00+00:00,,,4.6,,461.0,,,,,C,NL,794.36,2534.29,31.3
Poland,,,,2017-01-01 00:00:00+00:00,,,47.9,,162.8,,,,,C,PL,0.0,0.0,
Portugal,,,,2017-01-01 00:00:00+00:00,,,64.8,,192.8,,,,,C,PT,1962.08,2652.01,74.0
EU,eu,eu,2025-10-01 14:04:40,2017-01-01 00:00:00+00:00,2017-01-02,"{'lng': '3711.23', 'gwh': '23446.34'}",860.1,,6557.3,-,-,-,[],C,,,,
Belgium,,,,2017-01-02 00:00:00+00:00,,,74.1,,472.1,,,,,C,BE,1042.78,2552.98,40.8
Germany,,,,2017-01-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2017-01-02 00:00:00+00:00,,,521.8,,1910.7,,,,,C,ES,8328.8,22727.32,36.6
EU,,,,2017-01-02 00:00:00+00:00,,,1307.0,,6557.3,,,,,C,EU,24399.61,55468.31,44.0
Finland,,,,2017-01-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2017-01-02 00:00:00+00:00,,,123.2,,1218.5,,,,,C,FR,1706.83,7812.04,21.8
Greece,,,,2017-01-02 00:00:00+00:00,,,79.0,,205.5,,,,,C,GR,378.02,817.27,46.3
Croatia,,,,2017-01-02 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2017-01-02 00:00:00+00:00,,,83.5,,514.5,,,,,C,IT,1337.12,2794.76,47.8
Lithuania,,,,2017-01-02 00:00:00+00:00,,,23.5,,125.5,,,,,C,LT,1067.06,1129.96,94.4
Netherlands,,,,2017-01-02 00:00:00+00:00,,,4.7,,461.0,,,,,C,NL,1166.45,3791.96,30.8
Poland,,,,2017-01-02 00:00:00+00:00,,,47.9,,162.8,,,,,C,PL,0.0,0.0,
Portugal,,,,2017-01-02 00:00:00+00:00,,,141.0,,192.8,,,,,C,PT,1892.58,2652.01,71.4
EU,eu,eu,2025-10-01 14:04:40,2017-01-02 00:00:00+00:00,2017-01-03,"{'lng': '3788.71', 'gwh': '24399.61'}",1307.0,,6557.3,-,-,-,[],C,,,,
Belgium,,,,2017-01-03 00:00:00+00:00,,,27.1,,472.1,,,,,C,BE,1066.5,2553.29,41.8
Germany,,,,2017-01-03 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2017-01-03 00:00:00+00:00,,,577.3,,1910.7,,,,,C,ES,7745.15,22716.27,34.1
EU,,,,2017-01-03 00:00:00+00:00,,,1295.7,,6557.3,,,,,C,EU,24075.81,55561.81,43.3
Finland,,,,2017-01-03 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2017-01-03 00:00:00+00:00,,,149.1,,1218.5,,,,,C,FR,2525.93,7807.82,32.4
Greece,,,,2017-01-03 00:00:00+00:00,,,81.2,,205.5,,,,,C,GR,296.16,798.27,37.1
Croatia,,,,2017-01-03 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2017-01-03 00:00:00+00:00,,,72.9,,514.5,,,,,C,IT,1262.31,2800.06,45.1
Lithuania,,,,2017-01-03 00:00:00+00:00,,,24.2,,125.5,,,,,C,LT,944.7,1131.81,83.5
Netherlands,,,,2017-01-03 00:00:00+00:00,,,4.8,,461.0,,,,,C,NL,1160.62,3793.56,30.6
Poland,,,,2017-01-03 00:00:00+00:00,,,47.9,,162.8,,,,,C,PL,0.0,0.0,
Portugal,,,,2017-01-03 00:00:00+00:00,,,165.1,,192.8,,,,,C,PT,1745.06,2651.96,65.8
EU,eu,eu,2025-10-01 14:04:40,2017-01-03 00:00:00+00:00,2017-01-04,"{'lng': '3732.14', 'gwh': '24075.81'}",1295.7,,6557.3,-,-,-,[],C,,,,
Belgium,,,,2017-01-04 00:00:00+00:00,,,22.2,,472.1,,,,,C,BE,1033.41,2553.28,40.5
Germany,,,,2017-01-04 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2017-01-04 00:00:00+00:00,,,504.4,,1910.7,,,,,C,ES,7193.69,22706.7,31.7
EU,,,,2017-01-04 00:00:00+00:00,,,1302.8,,6557.3,,,,,C,EU,22749.47,55487.33,41.0
Finland,,,,2017-01-04 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2017-01-04 00:00:00+00:00,,,138.4,,1218.5,,,,,C,FR,2372.13,7808.11,30.4
Greece,,,,2017-01-04 00:00:00+00:00,,,86.7,,205.5,,,,,C,GR,208.74,764.18,27.3
Croatia,,,,2017-01-04 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2017-01-04 00:00:00+00:00,,,188.0,,514.5,,,,,C,IT,1071.59,2817.04,38.0
Lithuania,,,,2017-01-04 00:00:00+00:00,,,20.0,,125.5,,,,,C,LT,919.92,1132.08,81.3
Netherlands,,,,2017-01-04 00:00:00+00:00,,,4.5,,461.0,,,,,C,NL,1154.87,3796.14,30.4
Poland,,,,2017-01-04 00:00:00+00:00,,,47.9,,162.8,,,,,C,PL,0.0,0.0,
Portugal,,,,2017-01-04 00:00:00+00:00,,,184.0,,192.8,,,,,C,PT,1576.55,2651.95,59.4
EU,eu,eu,2025-10-01 14:04:41,2017-01-04 00:00:00+00:00,2017-01-05,"{'lng': '3531.27', 'gwh': '22749.47'}",1302.8,,6557.3,-,-,-,[],C,,,,
Belgium,,,,2017-01-05 00:00:00+00:00,,,21.5,,472.1,,,,,C,BE,1009.59,2553.39,39.5
Germany,,,,2017-01-05 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2017-01-05 00:00:00+00:00,,,464.1,,1910.7,,,,,C,ES,7598.39,22746.36,33.4
EU,,,,2017-01-05 00:00:00+00:00,,,1149.2,,6557.3,,,,,C,EU,23303.15,55699.59,41.8
Finland,,,,2017-01-05 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2017-01-05 00:00:00+00:00,,,105.1,,1218.5,,,,,C,FR,2234.74,7808.41,28.6
Greece,,,,2017-01-05 00:00:00+00:00,,,88.7,,205.5,,,,,C,GR,119.53,690.92,17.3
Croatia,,,,2017-01-05 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2017-01-05 00:00:00+00:00,,,62.7,,514.5,,,,,C,IT,1009.96,2823.76,35.8
Lithuania,,,,2017-01-05 00:00:00+00:00,,,30.9,,125.5,,,,,C,LT,899.61,1132.44,79.4
Netherlands,,,,2017-01-05 00:00:00+00:00,,,4.5,,461.0,,,,,C,NL,1148.44,3796.96,30.2
Poland,,,,2017-01-05 00:00:00+00:00,,,47.9,,162.8,,,,,C,PL,0.0,0.0,
Portugal,,,,2017-01-05 00:00:00+00:00,,,156.3,,192.8,,,,,C,PT,2236.29,2651.97,84.3
EU,eu,eu,2025-10-01 14:04:41,2017-01-05 00:00:00+00:00,2017-01-06,"{'lng': '3603.43', 'gwh': '23303.15'}",1149.2,,6557.3,-,-,-,[],C,,,,
Belgium,,,,2017-01-06 00:00:00+00:00,,,16.3,,472.1,,,,,C,BE,986.09,2553.46,38.6
Germany,,,,2017-01-06 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2017-01-06 00:00:00+00:00,,,431.8,,1910.7,,,,,C,ES,7533.6,22752.71,33.1
EU,,,,2017-01-06 00:00:00+00:00,,,1089.7,,6557.3,,,,,C,EU,24645.78,56070.56,44.0
Finland,,,,2017-01-06 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2017-01-06 00:00:00+00:00,,,81.1,,1218.5,,,,,C,FR,2135.17,7808.67,27.3
Greece,,,,2017-01-06 00:00:00+00:00,,,79.4,,205.5,,,,,C,GR,274.11,797.54,34.4
Croatia,,,,2017-01-06 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2017-01-06 00:00:00+00:00,,,62.7,,514.5,,,,,C,IT,1007.36,2824.26,35.7
Lithuania,,,,2017-01-06 00:00:00+00:00,,,42.3,,125.5,,,,,C,LT,867.24,1132.04,76.6
Netherlands,,,,2017-01-06 00:00:00+00:00,,,4.5,,461.0,,,,,C,NL,1142.68,3798.15,30.1
Poland,,,,2017-01-06 00:00:00+00:00,,,47.9,,162.8,,,,,C,PL,0.0,0.0,
Portugal,,,,2017-01-06 00:00:00+00:00,,,137.8,,192.8,,,,,C,PT,2097.43,2651.96,79.1
EU,eu,eu,2025-10-01 14:04:41,2017-01-06 00:00:00+00:00,2017-01-07,"{'lng': '3785.83', 'gwh': '24645.78'}",1089.7,,6557.3,-,-,-,[],C,,,,
Belgium,,,,2017-01-07 00:00:00+00:00,,,6.8,,472.1,,,,,C,BE,962.29,2553.45,37.7
Germany,,,,2017-01-07 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2017-01-07 00:00:00+00:00,,,397.6,,1910.7,,,,,C,ES,7969.0,22766.37,35.0
EU,,,,2017-01-07 00:00:00+00:00,,,1027.2,,6557.3,,,,,C,EU,24803.86,56267.31,44.1
Finland,,,,2017-01-07 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2017-01-07 00:00:00+00:00,,,81.1,,1218.5,,,,,C,FR,2050.92,7809.09,26.3
Greece,,,,2017-01-07 00:00:00+00:00,,,121.5,,205.5,,,,,C,GR,416.78,828.21,50.3
Croatia,,,,2017-01-07 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2017-01-07 00:00:00+00:00,,,125.2,,514.5,,,,,C,IT,1007.1,2824.08,35.7
Lithuania,,,,2017-01-07 00:00:00+00:00,,,40.4,,125.5,,,,,C,LT,823.02,1131.05,72.8
Netherlands,,,,2017-01-07 00:00:00+00:00,,,4.6,,461.0,,,,,C,NL,1137.4,3799.54,29.9
Poland,,,,2017-01-07 00:00:00+00:00,,,47.9,,162.8,,,,,C,PL,0.0,0.0,
Portugal,,,,2017-01-07 00:00:00+00:00,,,97.6,,192.8,,,,,C,PT,1942.89,2651.99,73.3
EU,eu,eu,2025-10-01 14:04:41,2017-01-07 00:00:00+00:00,2017-01-08,"{'lng': '3796.79', 'gwh': '24803.86'}",1027.2,,6557.3,-,-,-,[],C,,,,
Belgium,,,,2017-01-08 00:00:00+00:00,,,6.9,,472.1,,,,,C,BE,939.92,2553.51,36.8
Germany,,,,2017-01-08 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2017-01-08 00:00:00+00:00,,,395.2,,1910.7,,,,,C,ES,7551.47,22762.63,33.2
EU,,,,2017-01-08 00:00:00+00:00,,,1026.7,,6557.3,,,,,C,EU,24422.57,56299.31,43.4
Finland,,,,2017-01-08 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2017-01-08 00:00:00+00:00,,,81.1,,1218.5,,,,,C,FR,1966.66,7809.24,25.2
Greece,,,,2017-01-08 00:00:00+00:00,,,107.0,,205.5,,,,,C,GR,309.1,807.05,38.3
Croatia,,,,2017-01-08 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2017-01-08 00:00:00+00:00,,,156.3,,514.5,,,,,C,IT,1489.53,2785.39,53.5
