name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2024-01-01 00:00:00+00:00,,,211.9,,668.9,668.88,0.0,,,C,BE,1902.81,3791.42,50.2
Germany,,,,2024-01-01 00:00:00+00:00,,,212.2,,376.3,268.5091,107.75,,,C,DE,1005.16,3441.8,29.2
Spain,,,,2024-01-01 00:00:00+00:00,,,368.6,,2132.3,,,,,C,ES,13543.83,23663.72,57.2
EU,,,,2024-01-01 00:00:00+00:00,,,3063.7,,7228.6,4208.048,891.8976,,,E,EU,35210.1,59380.66,59.3
Finland,,,,2024-01-01 00:00:00+00:00,,,65.0,,140.0,65.0,75.0,,,C,FI,873.0,962.3,90.7
France,,,,2024-01-01 00:00:00+00:00,,,844.0,,1481.0,1137.7098,346.872,,,C,FR,6820.56,9887.7,69.0
Greece,,,,2024-01-01 00:00:00+00:00,,,66.8,,224.6,202.3373,22.2557,,,C,GR,782.34,997.94,78.4
Croatia,,,,2024-01-01 00:00:00+00:00,,,72.4,,85.5,85.5,0.0,,,C,HR,783.1,901.6,86.9
Italy,,,,2024-01-01 00:00:00+00:00,,,476.5,,723.9,465.9183,257.9443,,,C,IT,2141.25,4101.5,52.2
Lithuania,,,,2024-01-01 00:00:00+00:00,,,24.6,,116.0,33.9384,82.0756,,,E,LT,698.06,1095.93,63.7
Netherlands,,,,2024-01-01 00:00:00+00:00,,,458.8,,860.3,860.2917,0.0,,,C,NL,3399.4,6031.13,56.4
Poland,,,,2024-01-01 00:00:00+00:00,,,191.1,,220.0,219.9634,0.0,,,C,PL,1517.59,2133.04,71.1
Portugal,,,,2024-01-01 00:00:00+00:00,,,71.7,,200.0,200.0,0.0,,,C,PT,1742.99,2666.06,65.4
EU,eu,eu,2026-03-02 09:14:23,2024-01-01 00:00:00+00:00,2024-01-02,"{'lng': '5177.41', 'gwh': '35210.1'}",3063.7,,7228.6,4208.048,891.8976,-,[],E,,,,
Belgium,,,,2024-01-02 00:00:00+00:00,,,374.9,,668.9,668.88,0.0,,,C,BE,2035.25,3763.19,54.1
Germany,,,,2024-01-02 00:00:00+00:00,,,191.6,,372.8,241.0908,131.75,,,C,DE,1621.2,3430.65,47.3
Spain,,,,2024-01-02 00:00:00+00:00,,,441.2,,2132.3,,,,,C,ES,14090.17,23674.12,59.5
EU,,,,2024-01-02 00:00:00+00:00,,,3445.1,,7225.3,4239.8437,856.7853,,,C,EU,35313.92,60104.74,58.8
Finland,,,,2024-01-02 00:00:00+00:00,,,105.0,,140.0,98.0,42.0,,,C,FI,773.0,966.64,80.0
France,,,,2024-01-02 00:00:00+00:00,,,872.8,,1481.0,1137.7098,346.872,,,C,FR,6158.79,9883.01,62.3
Greece,,,,2024-01-02 00:00:00+00:00,,,78.0,,224.6,202.3373,22.2557,,,C,GR,1137.45,1473.04,77.2
Croatia,,,,2024-01-02 00:00:00+00:00,,,72.4,,85.5,85.5,0.0,,,C,HR,830.8,900.95,92.2
Italy,,,,2024-01-02 00:00:00+00:00,,,476.6,,723.9,465.9183,257.9443,,,C,IT,1651.67,4126.6,40.0
Lithuania,,,,2024-01-02 00:00:00+00:00,,,63.0,,116.1,60.1524,55.9633,,,C,LT,958.34,1095.39,87.5
Netherlands,,,,2024-01-02 00:00:00+00:00,,,448.1,,860.3,860.2917,0.0,,,C,NL,3100.45,6267.13,49.5
Poland,,,,2024-01-02 00:00:00+00:00,,,220.0,,220.0,219.9634,0.0,,,C,PL,1289.34,2134.78,60.4
Portugal,,,,2024-01-02 00:00:00+00:00,,,101.4,,200.0,200.0,0.0,,,C,PT,1667.46,2666.08,62.5
EU,eu,eu,2026-03-02 09:14:23,2024-01-02 00:00:00+00:00,2024-01-03,"{'lng': '5130.12', 'gwh': '35313.92'}",3445.1,,7225.3,4239.8437,856.7853,-,[],C,,,,
Belgium,,,,2024-01-03 00:00:00+00:00,,,433.5,,668.9,668.88,0.0,,,C,BE,1783.4,3753.97,47.5
Germany,,,,2024-01-03 00:00:00+00:00,,,178.7,,371.1,215.3989,155.75,,,C,DE,1711.05,3409.56,50.2
Spain,,,,2024-01-03 00:00:00+00:00,,,454.7,,2132.3,,,,,C,ES,13589.85,23674.27,57.4
EU,,,,2024-01-03 00:00:00+00:00,,,3380.3,,7223.7,4175.5096,919.4552,,,C,EU,34981.75,60053.64,58.3
Finland,,,,2024-01-03 00:00:00+00:00,,,113.0,,140.0,101.0,39.0,,,C,FI,670.0,977.48,68.5
France,,,,2024-01-03 00:00:00+00:00,,,738.9,,1481.0,1137.7098,346.872,,,C,FR,6356.86,9883.37,64.3
Greece,,,,2024-01-03 00:00:00+00:00,,,73.0,,224.6,164.2899,60.303,,,C,GR,1120.66,1549.97,72.3
Croatia,,,,2024-01-03 00:00:00+00:00,,,77.4,,85.5,85.5,0.0,,,C,HR,756.6,901.48,83.9
Italy,,,,2024-01-03 00:00:00+00:00,,,473.4,,723.9,462.8735,260.9891,,,C,IT,2107.48,4050.91,52.0
Lithuania,,,,2024-01-03 00:00:00+00:00,,,59.5,,116.1,59.6024,56.5411,,,C,LT,893.51,1096.13,81.5
Netherlands,,,,2024-01-03 00:00:00+00:00,,,452.0,,860.3,860.2917,0.0,,,C,NL,3376.27,6011.86,56.2
Poland,,,,2024-01-03 00:00:00+00:00,,,220.0,,220.0,219.9634,0.0,,,C,PL,1061.64,2136.5,49.7
Portugal,,,,2024-01-03 00:00:00+00:00,,,106.0,,200.0,200.0,0.0,,,C,PT,1554.43,2666.03,58.3
EU,eu,eu,2026-03-02 09:14:23,2024-01-03 00:00:00+00:00,2024-01-04,"{'lng': '5086.19', 'gwh': '34981.75'}",3380.3,,7223.7,4175.5096,919.4552,-,[],C,,,,
Belgium,,,,2024-01-04 00:00:00+00:00,,,413.5,,668.9,668.88,0.0,,,C,BE,2118.76,3752.95,56.5
Germany,,,,2024-01-04 00:00:00+00:00,,,204.2,,371.2,215.4185,155.75,,,C,DE,1501.97,3412.33,44.0
Spain,,,,2024-01-04 00:00:00+00:00,,,532.7,,2132.3,,,,,C,ES,12532.25,23660.85,53.0
EU,,,,2024-01-04 00:00:00+00:00,,,3333.5,,7206.8,4113.1451,964.9116,,,C,EU,32982.13,60272.89,54.7
Finland,,,,2024-01-04 00:00:00+00:00,,,134.0,,140.0,117.0,23.0,,,C,FI,563.0,1021.71,55.1
France,,,,2024-01-04 00:00:00+00:00,,,652.5,,1481.0,1137.7098,346.872,,,C,FR,6290.22,9882.81,63.6
Greece,,,,2024-01-04 00:00:00+00:00,,,113.5,,224.6,171.0983,53.4947,,,C,GR,1046.54,1616.92,64.7
Croatia,,,,2024-01-04 00:00:00+00:00,,,76.9,,85.5,85.5,0.0,,,C,HR,680.4,901.19,75.5
