name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2015-03-01 00:00:00+00:00,,,130.8,,472.1,,,,,C,BE,1628.61,2502.77,65.1
Germany,,,,2015-03-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2015-03-01 00:00:00+00:00,,,351.5,,1910.7,,,,,C,ES,8380.32,22221.88,37.7
EU,,,,2015-03-01 00:00:00+00:00,,,1134.0,,5808.9,,,,,C,EU,10851.15,23545.86,46.1
Finland,,,,2015-03-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2015-03-01 00:00:00+00:00,,,80.0,,758.2,,,,,C,FR,285.0,578.26,49.3
Greece,,,,2015-03-01 00:00:00+00:00,,,19.7,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2015-03-01 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2015-03-01 00:00:00+00:00,,,66.0,,514.7,,,,,C,IT,320.68,384.44,83.4
Lithuania,,,,2015-03-01 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2015-03-01 00:00:00+00:00,,,95.1,,461.0,,,,,C,NL,236.54,540.0,43.8
Poland,,,,2015-03-01 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2015-03-01 00:00:00+00:00,,,41.7,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:36,2015-03-01 00:00:00+00:00,2015-03-02,"{'lng': '3607.51', 'gwh': '10851.15'}",1134.0,,5808.9,-,-,-,[],C,,,,
Belgium,,,,2015-03-02 00:00:00+00:00,,,271.7,,472.1,,,,,C,BE,2267.62,2503.22,90.6
Germany,,,,2015-03-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2015-03-02 00:00:00+00:00,,,453.4,,1910.7,,,,,C,ES,7892.56,22222.56,35.5
EU,,,,2015-03-02 00:00:00+00:00,,,1617.2,,5808.9,,,,,C,EU,10945.28,24151.87,45.3
Finland,,,,2015-03-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2015-03-02 00:00:00+00:00,,,114.1,,758.2,,,,,C,FR,278.0,585.26,47.5
Greece,,,,2015-03-02 00:00:00+00:00,,,29.4,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2015-03-02 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2015-03-02 00:00:00+00:00,,,236.7,,514.7,,,,,C,IT,284.65,376.08,75.7
Lithuania,,,,2015-03-02 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2015-03-02 00:00:00+00:00,,,49.3,,461.0,,,,,C,NL,222.45,540.0,41.2
Poland,,,,2015-03-02 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2015-03-02 00:00:00+00:00,,,58.6,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:36,2015-03-02 00:00:00+00:00,2015-03-03,"{'lng': '3547.5', 'gwh': '10945.28'}",1617.2,,5808.9,-,-,-,[],C,,,,
Belgium,,,,2015-03-03 00:00:00+00:00,,,358.1,,472.1,,,,,C,BE,1904.1,2503.63,76.1
Germany,,,,2015-03-03 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2015-03-03 00:00:00+00:00,,,495.4,,1910.7,,,,,C,ES,8246.15,22219.95,37.1
EU,,,,2015-03-03 00:00:00+00:00,,,1885.3,,5808.9,,,,,C,EU,10956.19,22539.27,48.6
Finland,,,,2015-03-03 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2015-03-03 00:00:00+00:00,,,158.3,,758.2,,,,,C,FR,342.0,631.38,54.2
Greece,,,,2015-03-03 00:00:00+00:00,,,26.1,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2015-03-03 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2015-03-03 00:00:00+00:00,,,236.8,,514.7,,,,,C,IT,248.95,365.88,68.0
Lithuania,,,,2015-03-03 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2015-03-03 00:00:00+00:00,,,57.4,,461.0,,,,,C,NL,214.98,540.0,39.8
Poland,,,,2015-03-03 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2015-03-03 00:00:00+00:00,,,66.2,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:36,2015-03-03 00:00:00+00:00,2015-03-04,"{'lng': '3805.1', 'gwh': '10956.19'}",1885.3,,5808.9,-,-,-,[],C,,,,
Belgium,,,,2015-03-04 00:00:00+00:00,,,261.1,,472.1,,,,,C,BE,1637.54,2503.95,65.4
Germany,,,,2015-03-04 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2015-03-04 00:00:00+00:00,,,434.9,,1910.7,,,,,C,ES,8269.74,22220.36,37.2
EU,,,,2015-03-04 00:00:00+00:00,,,1736.7,,5808.9,,,,,C,EU,10653.06,22480.89,47.4
Finland,,,,2015-03-04 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2015-03-04 00:00:00+00:00,,,158.3,,758.2,,,,,C,FR,326.0,638.32,51.1
Greece,,,,2015-03-04 00:00:00+00:00,,,31.1,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2015-03-04 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2015-03-04 00:00:00+00:00,,,236.9,,514.7,,,,,C,IT,213.31,353.17,60.4
Lithuania,,,,2015-03-04 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2015-03-04 00:00:00+00:00,,,10.3,,461.0,,,,,C,NL,206.47,540.0,38.2
Poland,,,,2015-03-04 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2015-03-04 00:00:00+00:00,,,104.2,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:36,2015-03-04 00:00:00+00:00,2015-03-05,"{'lng': '3709.43', 'gwh': '10653.06'}",1736.7,,5808.9,-,-,-,[],C,,,,
Belgium,,,,2015-03-05 00:00:00+00:00,,,286.1,,472.1,,,,,C,BE,1364.69,2504.26,54.5
Germany,,,,2015-03-05 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2015-03-05 00:00:00+00:00,,,479.8,,1910.7,,,,,C,ES,8130.08,22221.35,36.6
EU,,,,2015-03-05 00:00:00+00:00,,,1755.1,,5808.9,,,,,C,EU,10190.18,22333.38,45.6
Finland,,,,2015-03-05 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2015-03-05 00:00:00+00:00,,,125.7,,758.2,,,,,C,FR,313.0,550.04,56.9
Greece,,,,2015-03-05 00:00:00+00:00,,,30.6,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2015-03-05 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2015-03-05 00:00:00+00:00,,,236.9,,514.7,,,,,C,IT,177.66,336.76,52.8
Lithuania,,,,2015-03-05 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2015-03-05 00:00:00+00:00,,,58.4,,461.0,,,,,C,NL,204.74,540.0,37.9
Poland,,,,2015-03-05 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2015-03-05 00:00:00+00:00,,,84.2,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:36,2015-03-05 00:00:00+00:00,2015-03-06,"{'lng': '3571.69', 'gwh': '10190.18'}",1755.1,,5808.9,-,-,-,[],C,,,,
Belgium,,,,2015-03-06 00:00:00+00:00,,,219.0,,472.1,,,,,C,BE,1121.99,2504.77,44.8
Germany,,,,2015-03-06 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2015-03-06 00:00:00+00:00,,,611.7,,1910.7,,,,,C,ES,7491.79,22222.36,33.7
EU,,,,2015-03-06 00:00:00+00:00,,,1670.2,,5808.9,,,,,C,EU,9254.46,20396.42,45.4
Finland,,,,2015-03-06 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2015-03-06 00:00:00+00:00,,,125.7,,758.2,,,,,C,FR,300.0,549.02,54.6
Greece,,,,2015-03-06 00:00:00+00:00,,,31.1,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2015-03-06 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2015-03-06 00:00:00+00:00,,,220.3,,514.7,,,,,C,IT,144.46,316.48,45.6
Lithuania,,,,2015-03-06 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2015-03-06 00:00:00+00:00,,,8.0,,461.0,,,,,C,NL,196.22,540.0,36.3
Poland,,,,2015-03-06 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2015-03-06 00:00:00+00:00,,,58.7,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:36,2015-03-06 00:00:00+00:00,2015-03-07,"{'lng': '3551.76', 'gwh': '9254.46'}",1670.2,,5808.9,-,-,-,[],C,,,,
Belgium,,,,2015-03-07 00:00:00+00:00,,,32.7,,472.1,,,,,C,BE,1097.69,2504.64,43.8
Germany,,,,2015-03-07 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2015-03-07 00:00:00+00:00,,,451.6,,1910.7,,,,,C,ES,7478.18,22219.24,33.7
EU,,,,2015-03-07 00:00:00+00:00,,,1034.0,,5808.9,,,,,C,EU,9195.55,20756.06,44.3
Finland,,,,2015-03-07 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2015-03-07 00:00:00+00:00,,,122.6,,758.2,,,,,C,FR,287.0,547.91,52.4
Greece,,,,2015-03-07 00:00:00+00:00,,,23.0,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2015-03-07 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2015-03-07 00:00:00+00:00,,,44.3,,514.7,,,,,C,IT,137.78,311.73,44.2
Lithuania,,,,2015-03-07 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2015-03-07 00:00:00+00:00,,,8.3,,461.0,,,,,C,NL,194.9,540.0,36.1
Poland,,,,2015-03-07 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2015-03-07 00:00:00+00:00,,,65.9,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:36,2015-03-07 00:00:00+00:00,2015-03-08,"{'lng': '3468', 'gwh': '9195.55'}",1034.0,,5808.9,-,-,-,[],C,,,,
Belgium,,,,2015-03-08 00:00:00+00:00,,,83.1,,472.1,,,,,C,BE,1959.29,2500.08,78.4
Germany,,,,2015-03-08 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2015-03-08 00:00:00+00:00,,,379.4,,1910.7,,,,,C,ES,8708.04,22217.69,39.2
EU,,,,2015-03-08 00:00:00+00:00,,,1072.4,,5808.9,,,,,C,EU,11266.22,23835.75,47.3
Finland,,,,2015-03-08 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2015-03-08 00:00:00+00:00,,,122.6,,758.2,,,,,C,FR,274.0,545.4,50.2
Greece,,,,2015-03-08 00:00:00+00:00,,,22.9,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2015-03-08 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2015-03-08 00:00:00+00:00,,,44.2,,514.7,,,,,C,IT,131.31,306.78,42.8
Lithuania,,,,2015-03-08 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2015-03-08 00:00:00+00:00,,,28.2,,461.0,,,,,C,NL,193.58,540.0,35.8
Poland,,,,2015-03-08 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2015-03-08 00:00:00+00:00,,,65.9,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:36,2015-03-08 00:00:00+00:00,2015-03-09,"{'lng': '3699.95', 'gwh': '11266.22'}",1072.4,,5808.9,-,-,-,[],C,,,,
Belgium,,,,2015-03-09 00:00:00+00:00,,,72.1,,472.1,,,,,C,BE,1785.85,2500.03,71.4
Germany,,,,2015-03-09 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2015-03-09 00:00:00+00:00,,,548.3,,1910.7,,,,,C,ES,8338.41,22217.58,37.5
EU,,,,2015-03-09 00:00:00+00:00,,,1467.6,,5808.9,,,,,C,EU,10728.54,23170.37,46.3
Finland,,,,2015-03-09 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2015-03-09 00:00:00+00:00,,,134.9,,758.2,,,,,C,FR,261.0,544.02,48.0
Greece,,,,2015-03-09 00:00:00+00:00,,,46.6,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2015-03-09 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2015-03-09 00:00:00+00:00,,,132.4,,514.7,,,,,C,IT,154.04,323.25,47.7
Lithuania,,,,2015-03-09 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2015-03-09 00:00:00+00:00,,,8.2,,461.0,,,,,C,NL,189.23,540.0,35.0
Poland,,,,2015-03-09 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2015-03-09 00:00:00+00:00,,,66.0,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:36,2015-03-09 00:00:00+00:00,2015-03-10,"{'lng': '3624.55', 'gwh': '10728.54'}",1467.6,,5808.9,-,-,-,[],C,,,,
Belgium,,,,2015-03-10 00:00:00+00:00,,,154.6,,472.1,,,,,C,BE,1154.33,2500.11,46.2
Germany,,,,2015-03-10 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2015-03-10 00:00:00+00:00,,,535.2,,1910.7,,,,,C,ES,7766.14,22218.29,35.0
EU,,,,2015-03-10 00:00:00+00:00,,,1598.1,,5808.9,,,,,C,EU,9643.05,21754.3,44.3
Finland,,,,2015-03-10 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2015-03-10 00:00:00+00:00,,,134.9,,758.2,,,,,C,FR,319.0,587.63,54.3
Greece,,,,2015-03-10 00:00:00+00:00,,,43.5,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2015-03-10 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2015-03-10 00:00:00+00:00,,,176.5,,514.7,,,,,C,IT,215.8,354.59,60.9
Lithuania,,,,2015-03-10 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2015-03-10 00:00:00+00:00,,,7.8,,461.0,,,,,C,NL,187.78,540.0,34.8
Poland,,,,2015-03-10 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2015-03-10 00:00:00+00:00,,,90.1,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:36,2015-03-10 00:00:00+00:00,2015-03-11,"{'lng': '3469.89', 'gwh': '9643.05'}",1598.1,,5808.9,-,-,-,[],C,,,,
