name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2012-04-01 00:00:00+00:00,,,24.1,,472.1,,,,,C,BE,2058.97,3100.12,66.4
Germany,,,,2012-04-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2012-04-01 00:00:00+00:00,,,387.3,,1910.7,,,,,C,ES,8787.1,21737.45,40.4
EU,,,,2012-04-01 00:00:00+00:00,,,1421.6,,5656.7,,,,,C,EU,11313.37,25110.85,45.1
Finland,,,,2012-04-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2012-04-01 00:00:00+00:00,,,302.9,,772.6,,,,,C,FR,180.25,619.85,29.1
Greece,,,,2012-04-01 00:00:00+00:00,,,10.9,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2012-04-01 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2012-04-01 00:00:00+00:00,,,229.4,,348.0,,,,,C,IT,113.86,281.39,40.5
Lithuania,,,,2012-04-01 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2012-04-01 00:00:00+00:00,,,6.8,,461.0,,,,,C,NL,173.2,540.0,32.1
Poland,,,,2012-04-01 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2012-04-01 00:00:00+00:00,,,25.2,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:31,2012-04-01 00:00:00+00:00,2012-04-02,"{'lng': '3474.52', 'gwh': '11313.37'}",1421.6,,5656.7,-,-,-,[],C,,,,
Belgium,,,,2012-04-02 00:00:00+00:00,,,70.2,,472.1,,,,,C,BE,1985.94,3509.28,56.6
Germany,,,,2012-04-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2012-04-02 00:00:00+00:00,,,552.2,,1910.7,,,,,C,ES,8173.1,21735.21,37.6
EU,,,,2012-04-02 00:00:00+00:00,,,1901.0,,5656.7,,,,,C,EU,10658.59,24149.4,44.1
Finland,,,,2012-04-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2012-04-02 00:00:00+00:00,,,386.5,,772.6,,,,,C,FR,172.31,410.33,42.0
Greece,,,,2012-04-02 00:00:00+00:00,,,23.9,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2012-04-02 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2012-04-02 00:00:00+00:00,,,300.7,,348.0,,,,,C,IT,155.11,309.94,50.0
Lithuania,,,,2012-04-02 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2012-04-02 00:00:00+00:00,,,6.9,,461.0,,,,,C,NL,172.13,540.0,31.9
Poland,,,,2012-04-02 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2012-04-02 00:00:00+00:00,,,49.7,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:31,2012-04-02 00:00:00+00:00,2012-04-03,"{'lng': '3430.84', 'gwh': '10658.59'}",1901.0,,5656.7,-,-,-,[],C,,,,
Belgium,,,,2012-04-03 00:00:00+00:00,,,136.1,,472.1,,,,,C,BE,1842.25,2691.94,68.4
Germany,,,,2012-04-03 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2012-04-03 00:00:00+00:00,,,698.2,,1910.7,,,,,C,ES,8515.06,21736.53,39.2
EU,,,,2012-04-03 00:00:00+00:00,,,2311.0,,5656.7,,,,,C,EU,10900.39,24292.78,44.9
Finland,,,,2012-04-03 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2012-04-03 00:00:00+00:00,,,436.7,,772.6,,,,,C,FR,184.36,459.52,40.1
Greece,,,,2012-04-03 00:00:00+00:00,,,36.6,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2012-04-03 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2012-04-03 00:00:00+00:00,,,313.2,,348.0,,,,,C,IT,187.65,249.89,75.1
Lithuania,,,,2012-04-03 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2012-04-03 00:00:00+00:00,,,6.9,,461.0,,,,,C,NL,171.07,540.0,31.7
Poland,,,,2012-04-03 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2012-04-03 00:00:00+00:00,,,65.4,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:31,2012-04-03 00:00:00+00:00,2012-04-04,"{'lng': '3432.96', 'gwh': '10900.39'}",2311.0,,5656.7,-,-,-,[],C,,,,
Belgium,,,,2012-04-04 00:00:00+00:00,,,166.4,,472.1,,,,,C,BE,1670.85,2754.69,60.7
Germany,,,,2012-04-04 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2012-04-04 00:00:00+00:00,,,697.1,,1910.7,,,,,C,ES,9825.44,21737.77,45.2
EU,,,,2012-04-04 00:00:00+00:00,,,2327.8,,5656.7,,,,,C,EU,11964.95,27131.96,44.1
Finland,,,,2012-04-04 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2012-04-04 00:00:00+00:00,,,386.2,,772.6,,,,,C,FR,146.63,441.34,33.2
Greece,,,,2012-04-04 00:00:00+00:00,,,40.6,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2012-04-04 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2012-04-04 00:00:00+00:00,,,347.3,,348.0,,,,,C,IT,152.0,257.59,59.0
Lithuania,,,,2012-04-04 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2012-04-04 00:00:00+00:00,,,6.9,,461.0,,,,,C,NL,170.03,540.0,31.5
Poland,,,,2012-04-04 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2012-04-04 00:00:00+00:00,,,59.6,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:31,2012-04-04 00:00:00+00:00,2012-04-05,"{'lng': '3378.07', 'gwh': '11964.95'}",2327.8,,5656.7,-,-,-,[],C,,,,
Belgium,,,,2012-04-05 00:00:00+00:00,,,103.6,,472.1,,,,,C,BE,1219.23,2748.06,44.4
Germany,,,,2012-04-05 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2012-04-05 00:00:00+00:00,,,691.3,,1910.7,,,,,C,ES,9088.34,21735.91,41.8
EU,,,,2012-04-05 00:00:00+00:00,,,2275.7,,5656.7,,,,,C,EU,10844.68,24909.07,43.5
Finland,,,,2012-04-05 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2012-04-05 00:00:00+00:00,,,411.6,,772.6,,,,,C,FR,201.43,533.69,37.7
Greece,,,,2012-04-05 00:00:00+00:00,,,40.9,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2012-04-05 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2012-04-05 00:00:00+00:00,,,349.5,,348.0,,,,,C,IT,166.71,285.48,58.4
Lithuania,,,,2012-04-05 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2012-04-05 00:00:00+00:00,,,6.8,,461.0,,,,,C,NL,168.97,540.0,31.3
Poland,,,,2012-04-05 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2012-04-05 00:00:00+00:00,,,37.5,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:31,2012-04-05 00:00:00+00:00,2012-04-06,"{'lng': '3334.84', 'gwh': '10844.68'}",2275.7,,5656.7,-,-,-,[],C,,,,
Belgium,,,,2012-04-06 00:00:00+00:00,,,93.0,,472.1,,,,,C,BE,513.69,2896.47,17.7
Germany,,,,2012-04-06 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2012-04-06 00:00:00+00:00,,,657.6,,1910.7,,,,,C,ES,9396.7,21734.34,43.2
