name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2017-04-01 00:00:00+00:00,,,61.5,,472.1,,,,,C,BE,842.54,2551.33,33.0
Germany,,,,2017-04-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2017-04-01 00:00:00+00:00,,,372.9,,1910.7,,,,,C,ES,10133.72,22801.56,44.4
EU,,,,2017-04-01 00:00:00+00:00,,,1481.2,,6591.6,,,,,E,EU,24691.11,56770.22,43.5
Finland,,,,2017-04-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2017-04-01 00:00:00+00:00,,,319.6,,1252.7,,,,,C,FR,3996.35,9133.22,43.8
Greece,,,,2017-04-01 00:00:00+00:00,,,19.2,,205.5,,,,,E,GR,773.81,848.83,91.2
Croatia,,,,2017-04-01 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2017-04-01 00:00:00+00:00,,,216.2,,514.5,,,,,C,IT,1015.52,2805.7,36.2
Lithuania,,,,2017-04-01 00:00:00+00:00,,,49.3,,125.5,,,,,C,LT,802.74,1131.95,70.9
Netherlands,,,,2017-04-01 00:00:00+00:00,,,4.4,,461.0,,,,,C,NL,1857.37,3686.75,50.4
Poland,,,,2017-04-01 00:00:00+00:00,,,42.5,,162.8,,,,,C,PL,0.0,0.0,
Portugal,,,,2017-04-01 00:00:00+00:00,,,49.1,,192.8,,,,,C,PT,1131.42,2651.92,42.7
EU,eu,eu,2025-10-01 14:04:41,2017-04-01 00:00:00+00:00,2017-04-02,"{'lng': '3833.04', 'gwh': '24691.11'}",1481.2,,6591.6,-,-,-,[],E,,,,
Belgium,,,,2017-04-02 00:00:00+00:00,,,25.0,,472.1,,,,,C,BE,816.72,2551.42,32.0
Germany,,,,2017-04-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2017-04-02 00:00:00+00:00,,,360.4,,1910.7,,,,,C,ES,9761.77,22800.39,42.8
EU,,,,2017-04-02 00:00:00+00:00,,,1458.9,,6591.6,,,,,E,EU,25018.04,56986.09,43.9
