name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2024-10-01 00:00:00+00:00,,,95.1,,668.9,668.88,0.0,,,C,BE,1052.03,3762.24,28.0
Germany,,,,2024-10-01 00:00:00+00:00,,,1.4,,693.2,526.3092,166.85,,,C,DE,1752.45,4284.03,40.9
Spain,,,,2024-10-01 00:00:00+00:00,,,497.7,,2132.3,,,,,C,ES,13946.6,23266.05,59.9
EU,,,,2024-10-01 00:00:00+00:00,,,2419.3,,7791.6,4117.2455,1138.6732,,,C,EU,30791.75,60349.95,51.0
Finland,,,,2024-10-01 00:00:00+00:00,,,66.0,,140.0,66.0,74.0,,,C,FI,544.0,919.92,59.1
France,,,,2024-10-01 00:00:00+00:00,,,767.3,,1481.0,1213.3873,194.0011,,,C,FR,4776.24,9894.07,48.3
Greece,,,,2024-10-01 00:00:00+00:00,,,37.1,,463.1,142.2407,82.3522,,,C,GR,950.48,2510.52,37.9
Croatia,,,,2024-10-01 00:00:00+00:00,,,67.4,,85.5,85.5,0.0,,,C,HR,860.8,901.36,95.5
Italy,,,,2024-10-01 00:00:00+00:00,,,243.0,,720.6,271.3222,449.3046,,,C,IT,1194.61,3987.79,30.0
Lithuania,,,,2024-10-01 00:00:00+00:00,,,0.0,,119.3,0.0,119.3287,,,C,LT,574.31,1117.72,51.4
Netherlands,,,,2024-10-01 00:00:00+00:00,,,466.6,,867.8,776.4794,0.0,,,C,NL,2739.74,4808.19,57.0
Poland,,,,2024-10-01 00:00:00+00:00,,,50.0,,220.0,191.1267,28.8366,,,C,PL,452.11,2122.58,21.3
Portugal,,,,2024-10-01 00:00:00+00:00,,,127.6,,200.0,176.0,24.0,,,C,PT,1948.38,2666.02,73.1
