name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2013-09-01 00:00:00+00:00,,,128.1,,472.1,,,,,C,BE,2450.77,3675.65,66.7
Germany,,,,2013-09-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2013-09-01 00:00:00+00:00,,,280.3,,1910.7,,,,,C,ES,7453.9,21733.81,34.3
EU,,,,2013-09-01 00:00:00+00:00,,,933.0,,5648.5,,,,,C,EU,10516.03,25173.85,41.8
Finland,,,,2013-09-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2013-09-01 00:00:00+00:00,,,147.1,,764.4,,,,,C,FR,124.78,528.57,23.6
Greece,,,,2013-09-01 00:00:00+00:00,,,0.0,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2013-09-01 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2013-09-01 00:00:00+00:00,,,132.7,,348.0,,,,,C,IT,148.45,309.19,48.0
Lithuania,,,,2013-09-01 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2013-09-01 00:00:00+00:00,,,4.2,,461.0,,,,,C,NL,338.13,540.0,62.6
Poland,,,,2013-09-01 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2013-09-01 00:00:00+00:00,,,89.0,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:34,2013-09-01 00:00:00+00:00,2013-09-02,"{'lng': '3257.06', 'gwh': '10516.03'}",933.0,,5648.5,-,-,-,[],C,,,,
Belgium,,,,2013-09-02 00:00:00+00:00,,,38.6,,472.1,,,,,C,BE,2410.39,2499.54,96.4
Germany,,,,2013-09-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2013-09-02 00:00:00+00:00,,,322.3,,1910.7,,,,,C,ES,7088.88,21733.47,32.6
EU,,,,2013-09-02 00:00:00+00:00,,,1008.1,,5648.5,,,,,C,EU,10072.88,24767.88,40.7
Finland,,,,2013-09-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2013-09-02 00:00:00+00:00,,,204.4,,764.4,,,,,C,FR,107.59,539.11,20.0
Greece,,,,2013-09-02 00:00:00+00:00,,,4.4,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2013-09-02 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2013-09-02 00:00:00+00:00,,,132.6,,348.0,,,,,C,IT,128.56,306.34,42.0
Lithuania,,,,2013-09-02 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2013-09-02 00:00:00+00:00,,,4.3,,461.0,,,,,C,NL,337.45,540.0,62.5
Poland,,,,2013-09-02 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2013-09-02 00:00:00+00:00,,,115.0,,192.8,,,,,C,PT,0.0,0.0,
