name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2014-10-01 00:00:00+00:00,,,23.0,,472.1,,,,,C,BE,549.99,2499.04,22.0
Germany,,,,2014-10-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2014-10-01 00:00:00+00:00,,,255.2,,1910.7,,,,,C,ES,13156.35,21214.0,62.0
EU,,,,2014-10-01 00:00:00+00:00,,,703.2,,5796.0,,,,,C,EU,14441.49,27130.19,53.2
Finland,,,,2014-10-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2014-10-01 00:00:00+00:00,,,80.9,,745.2,,,,,C,FR,345.0,691.65,49.9
Greece,,,,2014-10-01 00:00:00+00:00,,,0.0,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2014-10-01 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2014-10-01 00:00:00+00:00,,,187.7,,514.7,,,,,C,IT,124.79,381.32,32.7
Lithuania,,,,2014-10-01 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2014-10-01 00:00:00+00:00,,,4.7,,461.0,,,,,C,NL,265.36,540.0,49.1
Poland,,,,2014-10-01 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2014-10-01 00:00:00+00:00,,,25.4,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:35,2014-10-01 00:00:00+00:00,2014-10-02,"{'lng': '4087.19', 'gwh': '14441.49'}",703.2,,5796.0,-,-,-,[],C,,,,
Belgium,,,,2014-10-02 00:00:00+00:00,,,22.3,,472.1,,,,,C,BE,526.29,2499.14,21.1
Germany,,,,2014-10-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2014-10-02 00:00:00+00:00,,,246.7,,1910.7,,,,,C,ES,13221.05,21208.66,62.3
