name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2022-08-01 00:00:00+00:00,,,364.7,,541.0,,,,,C,BE,2305.12,3798.25,60.7
Germany,,,,2022-08-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2022-08-01 00:00:00+00:00,,,772.3,,1910.4,,,,,C,ES,16465.67,22814.72,72.2
EU,,,,2022-08-01 00:00:00+00:00,,,3818.1,,5673.7,,,,,C,EU,31669.96,50522.93,62.7
Finland,,,,2022-08-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2022-08-01 00:00:00+00:00,,,1241.0,,1252.7,,,,,C,FR,4330.28,8890.93,48.7
Greece,,,,2022-08-01 00:00:00+00:00,,,111.0,,269.9,,,,,C,GR,743.73,1369.95,54.3
Croatia,,,,2022-08-01 00:00:00+00:00,,,72.5,,85.5,,,,,C,HR,335.5,901.54,37.2
Italy,,,,2022-08-01 00:00:00+00:00,,,249.2,,560.2,,,,,C,IT,1847.42,3041.04,60.7
Lithuania,,,,2022-08-01 00:00:00+00:00,,,107.6,,122.4,,,,,C,LT,590.27,1101.22,53.6
Netherlands,,,,2022-08-01 00:00:00+00:00,,,496.9,,511.6,,,,,C,NL,2728.68,3694.25,73.9
Poland,,,,2022-08-01 00:00:00+00:00,,,220.0,,220.0,,,,,C,PL,1231.43,2100.41,58.6
Portugal,,,,2022-08-01 00:00:00+00:00,,,182.9,,200.0,,,,,C,PT,1091.84,2666.03,41.0
EU,eu,eu,2025-10-23 10:17:56,2022-08-01 00:00:00+00:00,2022-08-02,"{'lng': '4680.25', 'gwh': '31669.96'}",3818.1,,5673.7,-,-,-,[],C,,,,
Belgium,,,,2022-08-02 00:00:00+00:00,,,382.8,,541.0,,,,,C,BE,2011.94,3789.54,53.1
Germany,,,,2022-08-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2022-08-02 00:00:00+00:00,,,766.6,,1910.4,,,,,C,ES,15321.48,22805.74,67.2
EU,,,,2022-08-02 00:00:00+00:00,,,3810.3,,5673.7,,,,,C,EU,29791.39,50790.13,58.7
Finland,,,,2022-08-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2022-08-02 00:00:00+00:00,,,1194.8,,1252.7,,,,,C,FR,4032.55,8897.48,45.3
Greece,,,,2022-08-02 00:00:00+00:00,,,116.5,,269.9,,,,,C,GR,788.67,1692.42,46.6
Croatia,,,,2022-08-02 00:00:00+00:00,,,84.3,,85.5,,,,,C,HR,632.4,901.59,70.1
