name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2017-12-01 00:00:00+00:00,,,21.8,,472.1,,,,,C,BE,1451.95,2557.85,56.8
Germany,,,,2017-12-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2017-12-01 00:00:00+00:00,,,758.1,,1910.7,,,,,E,ES,12034.41,22805.54,52.8
EU,,,,2017-12-01 00:00:00+00:00,,,1604.0,,6591.6,,,,,E,EU,31730.05,57621.87,55.1
Finland,,,,2017-12-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2017-12-01 00:00:00+00:00,,,277.9,,1252.7,,,,,C,FR,5211.9,9160.22,56.9
Greece,,,,2017-12-01 00:00:00+00:00,,,38.8,,205.5,,,,,C,GR,466.09,835.17,55.8
Croatia,,,,2017-12-01 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2017-12-01 00:00:00+00:00,,,208.2,,514.5,,,,,C,IT,1269.55,2736.13,46.4
Lithuania,,,,2017-12-01 00:00:00+00:00,,,16.5,,125.5,,,,,C,LT,450.53,1137.87,39.6
Netherlands,,,,2017-12-01 00:00:00+00:00,,,8.7,,461.0,,,,,C,NL,2032.07,3676.48,55.3
Poland,,,,2017-12-01 00:00:00+00:00,,,44.5,,162.8,,,,,C,PL,0.0,0.0,
Portugal,,,,2017-12-01 00:00:00+00:00,,,140.0,,192.8,,,,,C,PT,1405.15,2652.0,53.0
EU,eu,eu,2025-10-01 14:04:44,2017-12-01 00:00:00+00:00,2017-12-02,"{'lng': '4852.96', 'gwh': '31730.05'}",1604.0,,6591.6,-,-,-,[],E,,,,
Belgium,,,,2017-12-02 00:00:00+00:00,,,21.7,,472.1,,,,,C,BE,1429.58,2557.96,55.9
Germany,,,,2017-12-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2017-12-02 00:00:00+00:00,,,593.5,,1910.7,,,,,E,ES,12708.04,22806.55,55.7
EU,,,,2017-12-02 00:00:00+00:00,,,1160.1,,6591.6,,,,,E,EU,32263.62,57738.61,55.9
Finland,,,,2017-12-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2017-12-02 00:00:00+00:00,,,220.7,,1252.7,,,,,C,FR,5485.56,9158.09,59.9
Greece,,,,2017-12-02 00:00:00+00:00,,,26.9,,205.5,,,,,C,GR,438.55,831.92,52.7
Croatia,,,,2017-12-02 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2017-12-02 00:00:00+00:00,,,62.4,,514.5,,,,,C,IT,1207.14,2737.68,44.1
Lithuania,,,,2017-12-02 00:00:00+00:00,,,16.4,,125.5,,,,,C,LT,432.54,1136.05,38.1
Netherlands,,,,2017-12-02 00:00:00+00:00,,,4.5,,461.0,,,,,C,NL,1977.63,3680.58,53.7
Poland,,,,2017-12-02 00:00:00+00:00,,,43.5,,162.8,,,,,C,PL,0.0,0.0,
Portugal,,,,2017-12-02 00:00:00+00:00,,,88.3,,192.8,,,,,C,PT,1260.5,2651.97,47.5
EU,eu,eu,2025-10-01 14:04:44,2017-12-02 00:00:00+00:00,2017-12-03,"{'lng': '4924.59', 'gwh': '32263.62'}",1160.1,,6591.6,-,-,-,[],E,,,,
Belgium,,,,2017-12-03 00:00:00+00:00,,,22.4,,472.1,,,,,C,BE,1407.21,2557.95,55.0
Germany,,,,2017-12-03 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2017-12-03 00:00:00+00:00,,,643.5,,1910.7,,,,,E,ES,12632.54,22797.68,55.4
EU,,,,2017-12-03 00:00:00+00:00,,,1227.8,,6591.6,,,,,E,EU,32537.57,57781.24,56.3
Finland,,,,2017-12-03 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2017-12-03 00:00:00+00:00,,,204.2,,1252.7,,,,,C,FR,6145.0,9154.59,67.1
Greece,,,,2017-12-03 00:00:00+00:00,,,29.7,,205.5,,,,,C,GR,408.16,827.78,49.3
Croatia,,,,2017-12-03 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2017-12-03 00:00:00+00:00,,,62.4,,514.5,,,,,C,IT,1143.29,2739.33,41.7
Lithuania,,,,2017-12-03 00:00:00+00:00,,,16.5,,125.5,,,,,C,LT,415.78,1136.15,36.6
Netherlands,,,,2017-12-03 00:00:00+00:00,,,4.4,,461.0,,,,,C,NL,1973.92,3667.23,53.8
Poland,,,,2017-12-03 00:00:00+00:00,,,43.5,,162.8,,,,,C,PL,0.0,0.0,
