name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2020-06-01 00:00:00+00:00,,,27.6,,472.1,,,,,C,BE,1571.95,3757.95,41.8
Germany,,,,2020-06-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2020-06-01 00:00:00+00:00,,,628.3,,1910.7,,,,,C,ES,12179.08,22225.59,54.8
EU,,,,2020-06-01 00:00:00+00:00,,,2412.8,,6662.6,,,,,C,EU,39604.26,60937.27,65.0
Finland,,,,2020-06-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2020-06-01 00:00:00+00:00,,,364.3,,1252.7,,,,,C,FR,6811.48,9058.33,75.2
Greece,,,,2020-06-01 00:00:00+00:00,,,121.1,,269.9,,,,,C,GR,1022.38,1398.05,73.1
Croatia,,,,2020-06-01 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2020-06-01 00:00:00+00:00,,,304.3,,513.9,,,,,C,IT,1610.87,2783.8,57.9
Lithuania,,,,2020-06-01 00:00:00+00:00,,,46.7,,125.5,,,,,C,LT,227.41,1111.57,20.5
Netherlands,,,,2020-06-01 00:00:00+00:00,,,162.3,,461.0,,,,,C,NL,2980.85,3621.12,82.3
Poland,,,,2020-06-01 00:00:00+00:00,,,140.0,,162.8,,,,,C,PL,1011.4,2123.54,47.6
Portugal,,,,2020-06-01 00:00:00+00:00,,,170.4,,200.0,,,,,C,PT,2471.09,2666.05,92.7
EU,eu,eu,2025-10-01 14:04:52,2020-06-01 00:00:00+00:00,2020-06-02,"{'lng': '5897.53', 'gwh': '39604.26'}",2412.8,,6662.6,-,-,-,[],C,,,,
Belgium,,,,2020-06-02 00:00:00+00:00,,,39.7,,472.1,,,,,C,BE,1314.27,3757.41,35.0
Germany,,,,2020-06-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2020-06-02 00:00:00+00:00,,,613.0,,1910.7,,,,,C,ES,12509.4,22223.13,56.3
EU,,,,2020-06-02 00:00:00+00:00,,,2598.1,,6662.6,,,,,C,EU,38130.16,60903.69,62.6
Finland,,,,2020-06-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2020-06-02 00:00:00+00:00,,,418.7,,1252.7,,,,,C,FR,6359.6,9059.19,70.2
Greece,,,,2020-06-02 00:00:00+00:00,,,145.2,,269.9,,,,,C,GR,875.85,1383.41,63.3
Croatia,,,,2020-06-02 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2020-06-02 00:00:00+00:00,,,404.9,,513.9,,,,,C,IT,1717.35,2771.27,62.0
Lithuania,,,,2020-06-02 00:00:00+00:00,,,48.3,,125.5,,,,,C,LT,180.0,1108.87,16.2
Netherlands,,,,2020-06-02 00:00:00+00:00,,,206.2,,461.0,,,,,C,NL,2761.03,3622.87,76.2
Poland,,,,2020-06-02 00:00:00+00:00,,,134.0,,162.8,,,,,C,PL,874.4,2124.75,41.2
Portugal,,,,2020-06-02 00:00:00+00:00,,,148.8,,200.0,,,,,C,PT,2266.95,2666.03,85.0
