name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2021-12-01 00:00:00+00:00,,,71.0,,541.0,,,,,C,BE,1963.42,3760.29,52.2
Germany,,,,2021-12-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2021-12-01 00:00:00+00:00,,,872.7,,1910.4,,,,,C,ES,13604.31,22772.73,59.7
EU,,,,2021-12-01 00:00:00+00:00,,,2455.1,,5514.5,,,,,C,EU,27402.95,50204.54,54.6
Finland,,,,2021-12-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2021-12-01 00:00:00+00:00,,,504.8,,1252.7,,,,,C,FR,4818.73,8989.42,53.6
Greece,,,,2021-12-01 00:00:00+00:00,,,71.6,,269.9,,,,,C,GR,1005.71,1429.11,70.4
Croatia,,,,2021-12-01 00:00:00+00:00,,,77.3,,79.9,,,,,C,HR,628.2,901.11,69.7
Italy,,,,2021-12-01 00:00:00+00:00,,,192.4,,514.5,,,,,C,IT,831.91,2736.48,30.4
Lithuania,,,,2021-12-01 00:00:00+00:00,,,44.2,,122.4,,,,,C,LT,161.94,1107.02,14.6
Netherlands,,,,2021-12-01 00:00:00+00:00,,,292.3,,461.0,,,,,C,NL,1369.86,3620.07,37.8
Poland,,,,2021-12-01 00:00:00+00:00,,,152.9,,162.8,,,,,C,PL,950.42,2110.14,45.0
Portugal,,,,2021-12-01 00:00:00+00:00,,,175.9,,200.0,,,,,C,PT,2068.43,2666.03,77.6
EU,eu,eu,2025-10-23 10:17:54,2021-12-01 00:00:00+00:00,2021-12-02,"{'lng': '4062.95', 'gwh': '27402.95'}",2455.1,,5514.5,-,-,-,[],C,,,,
Belgium,,,,2021-12-02 00:00:00+00:00,,,59.3,,541.0,,,,,C,BE,1881.7,3759.92,50.0
Germany,,,,2021-12-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2021-12-02 00:00:00+00:00,,,801.4,,1910.4,,,,,C,ES,12747.42,22771.22,56.0
EU,,,,2021-12-02 00:00:00+00:00,,,2479.9,,5514.5,,,,,E,EU,25684.36,50212.97,51.2
Finland,,,,2021-12-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2021-12-02 00:00:00+00:00,,,649.1,,1252.7,,,,,E,FR,4732.64,8988.58,52.7
Greece,,,,2021-12-02 00:00:00+00:00,,,48.2,,269.9,,,,,C,GR,957.26,1425.44,67.2
Croatia,,,,2021-12-02 00:00:00+00:00,,,77.3,,79.9,,,,,C,HR,551.3,901.66,61.1
Italy,,,,2021-12-02 00:00:00+00:00,,,192.5,,514.5,,,,,C,IT,646.24,2744.83,23.5
Lithuania,,,,2021-12-02 00:00:00+00:00,,,40.4,,122.4,,,,,C,LT,116.37,1106.18,10.5
Netherlands,,,,2021-12-02 00:00:00+00:00,,,292.3,,461.0,,,,,E,NL,1369.86,3620.07,37.8
Poland,,,,2021-12-02 00:00:00+00:00,,,152.9,,162.8,,,,,C,PL,795.96,2112.53,37.7
Portugal,,,,2021-12-02 00:00:00+00:00,,,166.5,,200.0,,,,,C,PT,1885.62,2666.01,70.7
EU,eu,eu,2025-10-23 10:17:54,2021-12-02 00:00:00+00:00,2021-12-03,"{'lng': '3807.5', 'gwh': '25684.36'}",2479.9,,5514.5,-,-,-,[],E,,,,
Belgium,,,,2021-12-03 00:00:00+00:00,,,83.5,,541.0,,,,,C,BE,1793.06,3760.16,47.7
Germany,,,,2021-12-03 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2021-12-03 00:00:00+00:00,,,920.3,,1910.4,,,,,C,ES,13858.28,22766.49,60.9
EU,,,,2021-12-03 00:00:00+00:00,,,2647.0,,5514.5,,,,,C,EU,25371.38,50307.58,50.4
Finland,,,,2021-12-03 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2021-12-03 00:00:00+00:00,,,552.0,,1252.7,,,,,C,FR,4736.23,8991.24,52.7
Greece,,,,2021-12-03 00:00:00+00:00,,,50.6,,269.9,,,,,C,GR,906.22,1421.2,63.8
Croatia,,,,2021-12-03 00:00:00+00:00,,,77.3,,79.9,,,,,C,HR,473.7,901.06,52.6
Italy,,,,2021-12-03 00:00:00+00:00,,,182.6,,514.5,,,,,C,IT,471.41,2758.46,17.1
Lithuania,,,,2021-12-03 00:00:00+00:00,,,40.1,,122.4,,,,,C,LT,74.29,1099.06,6.8
Netherlands,,,,2021-12-03 00:00:00+00:00,,,387.4,,461.0,,,,,C,NL,706.95,3658.74,19.3
Poland,,,,2021-12-03 00:00:00+00:00,,,152.9,,162.8,,,,,C,PL,641.92,2115.49,30.3
Portugal,,,,2021-12-03 00:00:00+00:00,,,200.1,,200.0,,,,,C,PT,1709.33,2666.02,64.1
EU,eu,eu,2025-10-23 10:17:54,2021-12-03 00:00:00+00:00,2021-12-04,"{'lng': '3754.03', 'gwh': '25371.38'}",2647.0,,5514.5,-,-,-,[],C,,,,
Belgium,,,,2021-12-04 00:00:00+00:00,,,59.9,,541.0,,,,,C,BE,1727.96,3760.11,46.0
Germany,,,,2021-12-04 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2021-12-04 00:00:00+00:00,,,563.0,,1910.4,,,,,C,ES,13381.88,22763.34,58.8
EU,,,,2021-12-04 00:00:00+00:00,,,1959.8,,5514.5,,,,,C,EU,27867.96,50184.93,55.5
Finland,,,,2021-12-04 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2021-12-04 00:00:00+00:00,,,491.9,,1252.7,,,,,C,FR,6166.8,9003.49,68.5
Greece,,,,2021-12-04 00:00:00+00:00,,,60.4,,269.9,,,,,C,GR,845.4,1415.4,59.7
Croatia,,,,2021-12-04 00:00:00+00:00,,,77.3,,79.9,,,,,C,HR,396.3,900.68,44.0
Italy,,,,2021-12-04 00:00:00+00:00,,,110.0,,514.5,,,,,C,IT,1259.29,2726.67,46.2
Lithuania,,,,2021-12-04 00:00:00+00:00,,,39.5,,122.4,,,,,C,LT,32.7,1099.21,3.0
Netherlands,,,,2021-12-04 00:00:00+00:00,,,223.3,,461.0,,,,,C,NL,1080.73,3631.8,29.8
Poland,,,,2021-12-04 00:00:00+00:00,,,152.9,,162.8,,,,,C,PL,483.63,2119.44,22.8
