name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2014-05-01 00:00:00+00:00,,,78.3,,472.1,,,,,C,BE,1568.99,2496.29,62.9
Germany,,,,2014-05-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2014-05-01 00:00:00+00:00,,,229.7,,1910.7,,,,,C,ES,14239.39,21210.6,67.1
EU,,,,2014-05-01 00:00:00+00:00,,,1154.6,,5796.0,,,,,C,EU,16538.13,26053.79,63.5
Finland,,,,2014-05-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2014-05-01 00:00:00+00:00,,,97.0,,745.2,,,,,C,FR,263.94,618.47,42.7
Greece,,,,2014-05-01 00:00:00+00:00,,,24.0,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2014-05-01 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2014-05-01 00:00:00+00:00,,,198.5,,514.7,,,,,C,IT,136.18,406.43,33.5
Lithuania,,,,2014-05-01 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2014-05-01 00:00:00+00:00,,,4.7,,461.0,,,,,C,NL,329.64,540.0,61.0
Poland,,,,2014-05-01 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2014-05-01 00:00:00+00:00,,,28.5,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:34,2014-05-01 00:00:00+00:00,2014-05-02,"{'lng': '4873.95', 'gwh': '16538.13'}",1154.6,,5796.0,-,-,-,[],C,,,,
Belgium,,,,2014-05-02 00:00:00+00:00,,,44.3,,472.1,,,,,C,BE,1525.34,2496.29,61.1
Germany,,,,2014-05-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2014-05-02 00:00:00+00:00,,,195.2,,1910.7,,,,,C,ES,14508.16,21209.03,68.4
EU,,,,2014-05-02 00:00:00+00:00,,,1130.2,,5796.0,,,,,C,EU,16793.5,25373.82,66.2
Finland,,,,2014-05-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2014-05-02 00:00:00+00:00,,,121.6,,745.2,,,,,C,FR,260.25,642.52,40.5
Greece,,,,2014-05-02 00:00:00+00:00,,,31.4,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2014-05-02 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2014-05-02 00:00:00+00:00,,,198.5,,514.7,,,,,C,IT,170.82,417.56,40.9
Lithuania,,,,2014-05-02 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2014-05-02 00:00:00+00:00,,,4.7,,461.0,,,,,C,NL,328.93,540.0,60.9
Poland,,,,2014-05-02 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2014-05-02 00:00:00+00:00,,,31.0,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:34,2014-05-02 00:00:00+00:00,2014-05-03,"{'lng': '5081.84', 'gwh': '16793.5'}",1130.2,,5796.0,-,-,-,[],C,,,,
Belgium,,,,2014-05-03 00:00:00+00:00,,,72.4,,472.1,,,,,C,BE,1106.71,2496.59,44.3
Germany,,,,2014-05-03 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2014-05-03 00:00:00+00:00,,,221.1,,1910.7,,,,,C,ES,14977.34,21207.93,70.6
EU,,,,2014-05-03 00:00:00+00:00,,,1198.9,,5796.0,,,,,C,EU,16803.16,26132.04,64.3
Finland,,,,2014-05-03 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2014-05-03 00:00:00+00:00,,,118.1,,745.2,,,,,C,FR,249.81,708.32,35.3
Greece,,,,2014-05-03 00:00:00+00:00,,,31.6,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2014-05-03 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2014-05-03 00:00:00+00:00,,,198.5,,514.7,,,,,C,IT,141.11,408.61,34.5
Lithuania,,,,2014-05-03 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2014-05-03 00:00:00+00:00,,,4.7,,461.0,,,,,C,NL,328.19,540.0,60.8
Poland,,,,2014-05-03 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2014-05-03 00:00:00+00:00,,,27.8,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:34,2014-05-03 00:00:00+00:00,2014-05-04,"{'lng': '4937.23', 'gwh': '16803.16'}",1198.9,,5796.0,-,-,-,[],C,,,,
Belgium,,,,2014-05-04 00:00:00+00:00,,,52.5,,472.1,,,,,C,BE,945.28,2497.07,37.9
Germany,,,,2014-05-04 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2014-05-04 00:00:00+00:00,,,239.5,,1910.7,,,,,C,ES,13742.51,21206.2,64.8
EU,,,,2014-05-04 00:00:00+00:00,,,1201.0,,5796.0,,,,,C,EU,15440.18,24333.14,63.5
Finland,,,,2014-05-04 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2014-05-04 00:00:00+00:00,,,118.1,,745.2,,,,,C,FR,313.73,746.79,42.0
Greece,,,,2014-05-04 00:00:00+00:00,,,14.3,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2014-05-04 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2014-05-04 00:00:00+00:00,,,198.6,,514.7,,,,,C,IT,111.2,395.46,28.1
Lithuania,,,,2014-05-04 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2014-05-04 00:00:00+00:00,,,4.7,,461.0,,,,,C,NL,327.47,540.0,60.6
Poland,,,,2014-05-04 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2014-05-04 00:00:00+00:00,,,26.7,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:34,2014-05-04 00:00:00+00:00,2014-05-05,"{'lng': '4872.14', 'gwh': '15440.18'}",1201.0,,5796.0,-,-,-,[],C,,,,
Belgium,,,,2014-05-05 00:00:00+00:00,,,21.2,,472.1,,,,,C,BE,910.89,2497.05,36.5
Germany,,,,2014-05-05 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2014-05-05 00:00:00+00:00,,,235.2,,1910.7,,,,,C,ES,13083.15,21204.2,61.7
EU,,,,2014-05-05 00:00:00+00:00,,,1187.2,,5796.0,,,,,C,EU,14754.54,24207.87,60.9
Finland,,,,2014-05-05 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2014-05-05 00:00:00+00:00,,,126.2,,745.2,,,,,C,FR,303.29,762.86,39.8
Greece,,,,2014-05-05 00:00:00+00:00,,,12.4,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2014-05-05 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2014-05-05 00:00:00+00:00,,,198.5,,514.7,,,,,C,IT,130.58,404.82,32.3
Lithuania,,,,2014-05-05 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2014-05-05 00:00:00+00:00,,,4.7,,461.0,,,,,C,NL,326.63,540.0,60.5
Poland,,,,2014-05-05 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2014-05-05 00:00:00+00:00,,,32.8,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:34,2014-05-05 00:00:00+00:00,2014-05-06,"{'lng': '4679.88', 'gwh': '14754.54'}",1187.2,,5796.0,-,-,-,[],C,,,,
Belgium,,,,2014-05-06 00:00:00+00:00,,,21.0,,472.1,,,,,C,BE,887.41,2497.11,35.5
Germany,,,,2014-05-06 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2014-05-06 00:00:00+00:00,,,231.5,,1910.7,,,,,C,ES,13195.16,21203.31,62.2
EU,,,,2014-05-06 00:00:00+00:00,,,1160.0,,5796.0,,,,,C,EU,14897.49,24576.38,60.6
Finland,,,,2014-05-06 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2014-05-06 00:00:00+00:00,,,126.2,,745.2,,,,,C,FR,292.85,780.86,37.5
Greece,,,,2014-05-06 00:00:00+00:00,,,3.0,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2014-05-06 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2014-05-06 00:00:00+00:00,,,198.5,,514.7,,,,,C,IT,196.26,423.86,46.3
Lithuania,,,,2014-05-06 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2014-05-06 00:00:00+00:00,,,4.7,,461.0,,,,,C,NL,325.81,540.0,60.3
Poland,,,,2014-05-06 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2014-05-06 00:00:00+00:00,,,32.8,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:35,2014-05-06 00:00:00+00:00,2014-05-07,"{'lng': '4654.37', 'gwh': '14897.49'}",1160.0,,5796.0,-,-,-,[],C,,,,
Belgium,,,,2014-05-07 00:00:00+00:00,,,21.9,,472.1,,,,,C,BE,862.4,2497.19,34.5
Germany,,,,2014-05-07 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2014-05-07 00:00:00+00:00,,,351.6,,1910.7,,,,,C,ES,12255.55,21200.5,57.8
EU,,,,2014-05-07 00:00:00+00:00,,,1309.9,,5796.0,,,,,C,EU,13895.38,23320.63,59.6
Finland,,,,2014-05-07 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2014-05-07 00:00:00+00:00,,,174.7,,745.2,,,,,C,FR,282.42,821.36,34.4
Greece,,,,2014-05-07 00:00:00+00:00,,,19.2,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2014-05-07 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2014-05-07 00:00:00+00:00,,,176.4,,514.7,,,,,C,IT,169.66,417.88,40.6
Lithuania,,,,2014-05-07 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2014-05-07 00:00:00+00:00,,,4.7,,461.0,,,,,C,NL,325.36,540.0,60.3
Poland,,,,2014-05-07 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2014-05-07 00:00:00+00:00,,,32.8,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:35,2014-05-07 00:00:00+00:00,2014-05-08,"{'lng': '4575.05', 'gwh': '13895.38'}",1309.9,,5796.0,-,-,-,[],C,,,,
Belgium,,,,2014-05-08 00:00:00+00:00,,,21.9,,472.1,,,,,C,BE,838.54,2497.32,33.6
Germany,,,,2014-05-08 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2014-05-08 00:00:00+00:00,,,338.0,,1910.7,,,,,C,ES,11109.18,21197.17,52.4
EU,,,,2014-05-08 00:00:00+00:00,,,1285.4,,5796.0,,,,,C,EU,12687.17,22132.61,57.3
Finland,,,,2014-05-08 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2014-05-08 00:00:00+00:00,,,126.2,,745.2,,,,,C,FR,271.98,582.68,46.7
