name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2024-07-01 00:00:00+00:00,,,137.9,,668.9,668.88,0.0,,,C,BE,706.44,3775.68,18.7
Germany,,,,2024-07-01 00:00:00+00:00,,,274.3,,434.7,281.5092,153.15,,,C,DE,2151.5,3345.86,64.3
Spain,,,,2024-07-01 00:00:00+00:00,,,459.8,,2132.3,,,,,C,ES,15428.36,23354.13,66.1
EU,,,,2024-07-01 00:00:00+00:00,,,2884.2,,7289.0,3703.271,1233.9969,,,C,EU,31856.86,58519.22,54.4
Finland,,,,2024-07-01 00:00:00+00:00,,,28.0,,140.0,34.0,106.0,,,C,FI,833.0,911.46,91.4
France,,,,2024-07-01 00:00:00+00:00,,,506.5,,1481.0,862.6454,490.1301,,,C,FR,6148.82,9893.74,62.1
Greece,,,,2024-07-01 00:00:00+00:00,,,26.6,,224.6,174.4722,50.1208,,,C,GR,423.3,1482.6,28.6
Croatia,,,,2024-07-01 00:00:00+00:00,,,65.4,,85.5,85.5,0.0,,,C,HR,333.3,900.81,37.0
Italy,,,,2024-07-01 00:00:00+00:00,,,380.3,,723.1,356.3305,366.7828,,,C,IT,791.88,3958.37,20.0
Lithuania,,,,2024-07-01 00:00:00+00:00,,,75.9,,118.8,79.7887,38.9766,,,C,LT,362.69,1159.34,31.3
Netherlands,,,,2024-07-01 00:00:00+00:00,,,590.8,,860.3,769.0183,0.0,,,C,NL,3037.74,4829.55,62.9
Poland,,,,2024-07-01 00:00:00+00:00,,,191.1,,220.0,191.1267,28.8366,,,C,PL,416.31,2125.05,19.6
Portugal,,,,2024-07-01 00:00:00+00:00,,,147.8,,200.0,200.0,0.0,,,C,PT,1223.53,2666.09,45.9
EU,eu,eu,2025-12-08 09:50:35,2024-07-01 00:00:00+00:00,2024-07-02,"{'lng': '4750.72', 'gwh': '31856.86'}",2884.2,,7289.0,3703.271,1233.9969,-,[],C,,,,
Belgium,,,,2024-07-02 00:00:00+00:00,,,243.2,,668.9,668.88,0.0,,,C,BE,642.37,3756.78,17.1
Germany,,,,2024-07-02 00:00:00+00:00,,,274.7,,434.7,281.5092,153.15,,,C,DE,1873.62,3348.14,56.0
Spain,,,,2024-07-02 00:00:00+00:00,,,462.1,,2132.3,,,,,C,ES,15030.17,23346.09,64.4
EU,,,,2024-07-02 00:00:00+00:00,,,2823.5,,7289.1,3743.1296,1194.1938,,,C,EU,32948.41,58504.34,56.3
Finland,,,,2024-07-02 00:00:00+00:00,,,26.0,,140.0,33.0,107.0,,,C,FI,799.0,907.63,88.0
France,,,,2024-07-02 00:00:00+00:00,,,508.9,,1481.0,862.6454,490.1301,,,C,FR,5626.85,9893.0,56.9
Greece,,,,2024-07-02 00:00:00+00:00,,,23.4,,224.6,170.4722,54.1208,,,C,GR,396.68,1469.91,27.0
Croatia,,,,2024-07-02 00:00:00+00:00,,,71.4,,85.5,85.5,0.0,,,C,HR,262.6,901.08,29.1
Italy,,,,2024-07-02 00:00:00+00:00,,,395.1,,723.1,374.3524,348.7608,,,C,IT,1982.15,4071.88,48.7
Lithuania,,,,2024-07-02 00:00:00+00:00,,,75.6,,118.8,77.7887,41.0321,,,C,LT,288.55,1181.19,24.4
Netherlands,,,,2024-07-02 00:00:00+00:00,,,385.8,,860.3,769.0183,0.0,,,C,NL,3272.84,4816.98,67.9
Poland,,,,2024-07-02 00:00:00+00:00,,,220.0,,220.0,219.9634,0.0,,,C,PL,1385.5,2127.86,65.1
Portugal,,,,2024-07-02 00:00:00+00:00,,,137.3,,200.0,200.0,0.0,,,C,PT,1388.08,2666.1,52.1
EU,eu,eu,2025-12-08 09:50:35,2024-07-02 00:00:00+00:00,2024-07-03,"{'lng': '4914.75', 'gwh': '32948.41'}",2823.5,,7289.1,3743.1296,1194.1938,-,[],C,,,,
Belgium,,,,2024-07-03 00:00:00+00:00,,,248.2,,668.9,668.88,0.0,,,C,BE,1448.52,3773.82,38.4
Germany,,,,2024-07-03 00:00:00+00:00,,,276.3,,434.7,281.5092,153.15,,,C,DE,1593.47,3350.76,47.6
Spain,,,,2024-07-03 00:00:00+00:00,,,494.7,,2132.3,,,,,C,ES,15558.19,23315.23,66.7
EU,,,,2024-07-03 00:00:00+00:00,,,3060.5,,7289.2,3775.7468,1161.6784,,,C,EU,33550.05,58504.03,57.3
Finland,,,,2024-07-03 00:00:00+00:00,,,26.0,,140.0,33.0,107.0,,,C,FI,664.0,882.23,75.3
France,,,,2024-07-03 00:00:00+00:00,,,511.4,,1481.0,862.6454,490.1301,,,C,FR,5107.49,9892.91,51.6
Greece,,,,2024-07-03 00:00:00+00:00,,,35.7,,224.6,170.4722,54.1208,,,C,GR,373.41,1528.42,24.4
Croatia,,,,2024-07-03 00:00:00+00:00,,,71.4,,85.5,85.5,0.0,,,C,HR,191.8,901.07,21.3
Italy,,,,2024-07-03 00:00:00+00:00,,,427.3,,723.1,407.1196,315.9936,,,C,IT,2263.33,4056.47,55.8
Lithuania,,,,2024-07-03 00:00:00+00:00,,,78.3,,118.9,77.6387,41.2839,,,C,LT,197.49,1125.73,17.5
Netherlands,,,,2024-07-03 00:00:00+00:00,,,540.5,,860.3,769.0183,0.0,,,C,NL,2987.04,4832.71,61.8
Poland,,,,2024-07-03 00:00:00+00:00,,,220.0,,220.0,219.9634,0.0,,,C,PL,1335.69,2138.49,62.5
Portugal,,,,2024-07-03 00:00:00+00:00,,,130.8,,200.0,200.0,0.0,,,C,PT,1829.63,2666.0,68.6
EU,eu,eu,2025-12-08 09:50:35,2024-07-03 00:00:00+00:00,2024-07-04,"{'lng': '5004.52', 'gwh': '33550.05'}",3060.5,,7289.2,3775.7468,1161.6784,-,[],C,,,,
Belgium,,,,2024-07-04 00:00:00+00:00,,,219.8,,668.9,668.88,0.0,,,C,BE,1198.3,3775.33,31.7
Germany,,,,2024-07-04 00:00:00+00:00,,,274.6,,434.7,281.5092,153.15,,,C,DE,1315.36,3354.99,39.2
Spain,,,,2024-07-04 00:00:00+00:00,,,512.7,,2132.3,,,,,C,ES,15774.38,23304.41,67.7
EU,,,,2024-07-04 00:00:00+00:00,,,2902.9,,7290.7,3784.8736,1154.0415,,,C,EU,32335.53,58552.16,55.2
