name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2022-10-01 00:00:00+00:00,,,425.6,,541.0,,,,,C,BE,2932.52,3767.75,77.8
Germany,,,,2022-10-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2022-10-01 00:00:00+00:00,,,559.4,,1910.4,,,,,C,ES,18326.64,22829.91,80.3
EU,,,,2022-10-01 00:00:00+00:00,,,3406.0,,5903.5,,,,,C,EU,35319.92,51914.89,68.0
Finland,,,,2022-10-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2022-10-01 00:00:00+00:00,,,709.6,,1252.7,,,,,C,FR,4485.37,8884.81,50.5
Greece,,,,2022-10-01 00:00:00+00:00,,,135.3,,269.9,,,,,C,GR,951.88,1677.68,56.7
Croatia,,,,2022-10-01 00:00:00+00:00,,,85.4,,85.5,,,,,C,HR,555.8,901.65,61.6
Italy,,,,2022-10-01 00:00:00+00:00,,,423.3,,560.2,,,,,C,IT,1304.69,2986.06,43.7
Lithuania,,,,2022-10-01 00:00:00+00:00,,,101.9,,122.4,,,,,C,LT,792.67,1124.69,70.5
Netherlands,,,,2022-10-01 00:00:00+00:00,,,701.7,,741.4,,,,,C,NL,3749.63,4778.96,78.5
Poland,,,,2022-10-01 00:00:00+00:00,,,140.0,,220.0,,,,,C,PL,528.21,2125.33,24.9
Portugal,,,,2022-10-01 00:00:00+00:00,,,123.9,,200.0,,,,,C,PT,1692.52,2666.03,63.5
EU,eu,eu,2025-10-23 10:17:56,2022-10-01 00:00:00+00:00,2022-10-02,"{'lng': '5185.3', 'gwh': '35319.92'}",3406.0,,5903.5,-,-,-,[],C,,,,
Belgium,,,,2022-10-02 00:00:00+00:00,,,415.5,,541.0,,,,,C,BE,2513.02,3759.9,66.8
Germany,,,,2022-10-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2022-10-02 00:00:00+00:00,,,532.9,,1910.4,,,,,C,ES,17778.02,22829.49,77.9
EU,,,,2022-10-02 00:00:00+00:00,,,3324.8,,5903.5,,,,,C,EU,34735.27,51826.86,67.0
Finland,,,,2022-10-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2022-10-02 00:00:00+00:00,,,712.7,,1252.7,,,,,C,FR,3763.77,8887.77,42.3
Greece,,,,2022-10-02 00:00:00+00:00,,,94.1,,269.9,,,,,C,GR,816.12,1620.57,50.4
Croatia,,,,2022-10-02 00:00:00+00:00,,,85.4,,85.5,,,,,C,HR,791.4,901.51,87.8
