name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2019-03-01 00:00:00+00:00,,,421.9,,472.1,,,,,C,BE,1250.68,2546.97,49.1
Germany,,,,2019-03-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2019-03-01 00:00:00+00:00,,,533.0,,1910.7,,,,,C,ES,11751.22,22816.7,51.5
EU,,,,2019-03-01 00:00:00+00:00,,,3258.7,,6591.6,,,,,E,EU,31353.0,60290.71,52.0
Finland,,,,2019-03-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2019-03-01 00:00:00+00:00,,,799.1,,1252.7,,,,,C,FR,3884.55,9126.17,42.6
Greece,,,,2019-03-01 00:00:00+00:00,,,88.1,,205.5,,,,,C,GR,1305.01,1487.47,87.7
Croatia,,,,2019-03-01 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2019-03-01 00:00:00+00:00,,,497.8,,514.5,,,,,E,IT,2042.01,2748.24,74.3
Lithuania,,,,2019-03-01 00:00:00+00:00,,,0.0,,125.5,,,,,C,LT,0.0,0.0,
Netherlands,,,,2019-03-01 00:00:00+00:00,,,205.0,,461.0,,,,,C,NL,1958.13,3600.97,54.4
Poland,,,,2019-03-01 00:00:00+00:00,,,24.0,,162.8,,,,,C,PL,600.99,2124.81,28.3
Portugal,,,,2019-03-01 00:00:00+00:00,,,180.9,,192.8,,,,,C,PT,1787.91,2651.98,67.4
EU,eu,eu,2025-10-01 14:04:48,2019-03-01 00:00:00+00:00,2019-03-02,"{'lng': '4632.42', 'gwh': '31353'}",3258.7,,6591.6,-,-,-,[],E,,,,
Belgium,,,,2019-03-02 00:00:00+00:00,,,408.3,,472.1,,,,,C,BE,1700.16,2545.81,66.8
Germany,,,,2019-03-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2019-03-02 00:00:00+00:00,,,457.1,,1910.7,,,,,C,ES,11590.23,22811.2,50.8
EU,,,,2019-03-02 00:00:00+00:00,,,2952.5,,6591.6,,,,,E,EU,32179.64,60278.75,53.4
Finland,,,,2019-03-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2019-03-02 00:00:00+00:00,,,811.0,,1252.7,,,,,C,FR,5203.01,9155.29,56.8
Greece,,,,2019-03-02 00:00:00+00:00,,,85.3,,205.5,,,,,C,GR,1218.67,1484.9,82.1
Croatia,,,,2019-03-02 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2019-03-02 00:00:00+00:00,,,494.1,,514.5,,,,,E,IT,1861.59,2757.65,67.5
Lithuania,,,,2019-03-02 00:00:00+00:00,,,0.0,,125.5,,,,,C,LT,0.0,0.0,
Netherlands,,,,2019-03-02 00:00:00+00:00,,,158.5,,461.0,,,,,C,NL,1750.97,3598.71,48.7
Poland,,,,2019-03-02 00:00:00+00:00,,,24.8,,162.8,,,,,C,PL,572.69,2125.5,26.9
Portugal,,,,2019-03-02 00:00:00+00:00,,,151.2,,192.8,,,,,C,PT,1604.64,2651.96,60.5
EU,eu,eu,2025-10-01 14:04:48,2019-03-02 00:00:00+00:00,2019-03-03,"{'lng': '4755.5', 'gwh': '32179.64'}",2952.5,,6591.6,-,-,-,[],E,,,,
Belgium,,,,2019-03-03 00:00:00+00:00,,,342.2,,472.1,,,,,C,BE,1354.08,2545.81,53.2
Germany,,,,2019-03-03 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2019-03-03 00:00:00+00:00,,,424.7,,1910.7,,,,,C,ES,11117.54,22810.46,48.7
EU,,,,2019-03-03 00:00:00+00:00,,,2564.1,,6591.6,,,,,C,EU,30559.5,60274.43,50.7
Finland,,,,2019-03-03 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2019-03-03 00:00:00+00:00,,,793.8,,1252.7,,,,,C,FR,4773.04,9138.39,52.2
Greece,,,,2019-03-03 00:00:00+00:00,,,85.9,,205.5,,,,,C,GR,1131.8,1481.84,76.4
Croatia,,,,2019-03-03 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2019-03-03 00:00:00+00:00,,,326.2,,514.5,,,,,C,IT,1396.64,2746.73,50.8
Lithuania,,,,2019-03-03 00:00:00+00:00,,,0.0,,125.5,,,,,C,LT,0.0,0.0,
Netherlands,,,,2019-03-03 00:00:00+00:00,,,158.5,,461.0,,,,,C,NL,1590.08,3598.67,44.2
Poland,,,,2019-03-03 00:00:00+00:00,,,23.5,,162.8,,,,,C,PL,544.24,2126.2,25.6
Portugal,,,,2019-03-03 00:00:00+00:00,,,121.6,,192.8,,,,,C,PT,1449.92,2652.04,54.7
EU,eu,eu,2025-10-01 14:04:48,2019-03-03 00:00:00+00:00,2019-03-04,"{'lng': '4516.4', 'gwh': '30559.5'}",2564.1,,6591.6,-,-,-,[],C,,,,
Belgium,,,,2019-03-04 00:00:00+00:00,,,291.7,,472.1,,,,,C,BE,1056.99,2545.68,41.5
Germany,,,,2019-03-04 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2019-03-04 00:00:00+00:00,,,517.2,,1910.7,,,,,C,ES,10548.66,22809.92,46.2
EU,,,,2019-03-04 00:00:00+00:00,,,2923.5,,6591.6,,,,,C,EU,28438.9,60255.3,47.2
Finland,,,,2019-03-04 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2019-03-04 00:00:00+00:00,,,806.5,,1252.7,,,,,C,FR,3976.38,9138.5,43.5
Greece,,,,2019-03-04 00:00:00+00:00,,,93.9,,205.5,,,,,C,GR,1036.72,1477.74,70.2
Croatia,,,,2019-03-04 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2019-03-04 00:00:00+00:00,,,353.3,,514.5,,,,,C,IT,1037.36,2737.84,37.9
Lithuania,,,,2019-03-04 00:00:00+00:00,,,0.0,,125.5,,,,,C,LT,0.0,0.0,
Netherlands,,,,2019-03-04 00:00:00+00:00,,,306.1,,461.0,,,,,C,NL,1392.13,3597.92,38.7
