name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2015-12-01 00:00:00+00:00,,,22.1,,472.1,,,,,C,BE,468.56,2497.38,18.8
Germany,,,,2015-12-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2015-12-01 00:00:00+00:00,,,552.6,,1910.7,,,,,C,ES,9702.7,22214.7,43.7
EU,,,,2015-12-01 00:00:00+00:00,,,1471.6,,5757.6,,,,,C,EU,10868.8,22798.3,47.7
Finland,,,,2015-12-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2015-12-01 00:00:00+00:00,,,121.5,,706.8,,,,,C,FR,341.0,591.37,57.7
Greece,,,,2015-12-01 00:00:00+00:00,,,9.1,,205.5,,,,,C,GR,0.0,0.0,
Croatia,,,,2015-12-01 00:00:00+00:00,,,,,,,,,,N,HR,,,
Italy,,,,2015-12-01 00:00:00+00:00,,,232.2,,514.7,,,,,C,IT,145.49,391.16,37.2
Lithuania,,,,2015-12-01 00:00:00+00:00,,,,,,,,,,N,LT,,,
Netherlands,,,,2015-12-01 00:00:00+00:00,,,78.5,,461.0,,,,,C,NL,211.06,540.0,39.1
Poland,,,,2015-12-01 00:00:00+00:00,,,,,,,,,,N,PL,,,
Portugal,,,,2015-12-01 00:00:00+00:00,,,130.9,,192.8,,,,,C,PT,0.0,0.0,
EU,eu,eu,2025-10-01 14:04:37,2015-12-01 00:00:00+00:00,2015-12-02,"{'lng': '3679.42', 'gwh': '10868.8'}",1471.6,,5757.6,-,-,-,[],C,,,,
Belgium,,,,2015-12-02 00:00:00+00:00,,,22.2,,472.1,,,,,C,BE,438.61,2497.19,17.6
Germany,,,,2015-12-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2015-12-02 00:00:00+00:00,,,606.1,,1910.7,,,,,C,ES,9066.17,22215.1,40.8
EU,,,,2015-12-02 00:00:00+00:00,,,1308.9,,5757.6,,,,,C,EU,10293.74,22015.2,46.8
