name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2021-02-01 00:00:00+00:00,,,7.8,,541.0,,,,,C,BE,1770.94,3747.37,47.3
Germany,,,,2021-02-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2021-02-01 00:00:00+00:00,,,419.1,,1910.7,,,,,C,ES,6552.89,22470.28,29.2
EU,,,,2021-02-01 00:00:00+00:00,,,1225.5,,5514.8,,,,,C,EU,19264.33,49894.27,38.6
Finland,,,,2021-02-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2021-02-01 00:00:00+00:00,,,168.2,,1252.7,,,,,C,FR,3419.28,9003.66,38.0
Greece,,,,2021-02-01 00:00:00+00:00,,,21.3,,269.9,,,,,C,GR,779.39,1419.94,54.9
Croatia,,,,2021-02-01 00:00:00+00:00,,,0.0,,79.9,,,,,C,HR,15.0,913.04,1.6
Italy,,,,2021-02-01 00:00:00+00:00,,,271.0,,514.5,,,,,C,IT,444.05,2785.32,15.9
Lithuania,,,,2021-02-01 00:00:00+00:00,,,24.0,,122.4,,,,,C,LT,249.81,1122.97,22.2
Netherlands,,,,2021-02-01 00:00:00+00:00,,,129.5,,461.0,,,,,C,NL,2514.22,3609.02,69.7
Poland,,,,2021-02-01 00:00:00+00:00,,,40.0,,162.8,,,,,C,PL,1292.72,2148.83,60.2
Portugal,,,,2021-02-01 00:00:00+00:00,,,144.7,,200.0,,,,,C,PT,2226.03,2666.07,83.5
EU,eu,eu,2025-10-23 10:17:51,2021-02-01 00:00:00+00:00,2021-02-02,"{'lng': '2871.51', 'gwh': '19264.33'}",1225.5,,5514.8,-,-,-,[],C,,,,
Belgium,,,,2021-02-02 00:00:00+00:00,,,6.3,,541.0,,,,,C,BE,1758.79,3747.55,46.9
Germany,,,,2021-02-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2021-02-02 00:00:00+00:00,,,446.3,,1910.7,,,,,C,ES,7985.41,22479.53,35.5
EU,,,,2021-02-02 00:00:00+00:00,,,1277.3,,5514.8,,,,,C,EU,21022.93,49854.56,42.2
Finland,,,,2021-02-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2021-02-02 00:00:00+00:00,,,174.1,,1252.7,,,,,C,FR,3232.48,9005.05,35.9
Greece,,,,2021-02-02 00:00:00+00:00,,,46.4,,269.9,,,,,C,GR,906.6,1426.57,63.6
Croatia,,,,2021-02-02 00:00:00+00:00,,,0.0,,79.9,,,,,C,HR,14.1,897.27,1.6
Italy,,,,2021-02-02 00:00:00+00:00,,,271.0,,514.5,,,,,C,IT,1139.52,2752.06,41.4
Lithuania,,,,2021-02-02 00:00:00+00:00,,,34.5,,122.4,,,,,C,LT,287.95,1116.51,25.8
Netherlands,,,,2021-02-02 00:00:00+00:00,,,90.4,,461.0,,,,,C,NL,2376.66,3612.15,65.8
Poland,,,,2021-02-02 00:00:00+00:00,,,40.0,,162.8,,,,,C,PL,1247.34,2148.62,58.1
Portugal,,,,2021-02-02 00:00:00+00:00,,,168.3,,200.0,,,,,C,PT,2074.07,2666.08,77.8
EU,eu,eu,2025-10-23 10:17:51,2021-02-02 00:00:00+00:00,2021-02-03,"{'lng': '3136.14', 'gwh': '21022.93'}",1277.3,,5514.8,-,-,-,[],C,,,,
Belgium,,,,2021-02-03 00:00:00+00:00,,,59.8,,541.0,,,,,C,BE,665.16,3741.44,17.8
Germany,,,,2021-02-03 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2021-02-03 00:00:00+00:00,,,680.5,,1910.7,,,,,E,ES,7187.28,22483.28,32.0
EU,,,,2021-02-03 00:00:00+00:00,,,1408.3,,5514.8,,,,,E,EU,18442.95,49862.1,37.0
Finland,,,,2021-02-03 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2021-02-03 00:00:00+00:00,,,162.6,,1252.7,,,,,C,FR,3045.87,9003.82,33.8
Greece,,,,2021-02-03 00:00:00+00:00,,,15.4,,269.9,,,,,C,GR,890.39,1425.08,62.5
Croatia,,,,2021-02-03 00:00:00+00:00,,,0.0,,79.9,,,,,C,HR,13.2,880.0,1.5
Italy,,,,2021-02-03 00:00:00+00:00,,,231.4,,514.5,,,,,C,IT,1012.04,2749.84,36.8
Lithuania,,,,2021-02-03 00:00:00+00:00,,,23.9,,122.4,,,,,C,LT,252.37,1117.01,22.6
Netherlands,,,,2021-02-03 00:00:00+00:00,,,5.2,,461.0,,,,,C,NL,2279.08,3614.72,63.0
Poland,,,,2021-02-03 00:00:00+00:00,,,40.0,,162.8,,,,,C,PL,1200.87,2149.93,55.9
Portugal,,,,2021-02-03 00:00:00+00:00,,,189.5,,200.0,,,,,C,PT,1896.71,2666.03,71.1
EU,eu,eu,2025-10-23 10:17:51,2021-02-03 00:00:00+00:00,2021-02-04,"{'lng': '2750.85', 'gwh': '18442.95'}",1408.3,,5514.8,-,-,-,[],E,,,,
Belgium,,,,2021-02-04 00:00:00+00:00,,,7.1,,541.0,,,,,C,BE,651.82,3741.86,17.4
Germany,,,,2021-02-04 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2021-02-04 00:00:00+00:00,,,363.8,,1910.7,,,,,C,ES,7681.92,22488.89,34.2
EU,,,,2021-02-04 00:00:00+00:00,,,1102.9,,5514.8,,,,,C,EU,18749.67,49941.37,37.5
Finland,,,,2021-02-04 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2021-02-04 00:00:00+00:00,,,170.8,,1252.7,,,,,C,FR,2916.08,9002.63,32.4
Greece,,,,2021-02-04 00:00:00+00:00,,,27.6,,269.9,,,,,C,GR,1347.8,1464.72,92.0
Croatia,,,,2021-02-04 00:00:00+00:00,,,0.0,,79.9,,,,,C,HR,12.4,913.68,1.4
Italy,,,,2021-02-04 00:00:00+00:00,,,211.7,,514.5,,,,,C,IT,808.07,2755.67,29.3
Lithuania,,,,2021-02-04 00:00:00+00:00,,,19.3,,122.4,,,,,C,LT,227.49,1115.57,20.4
Netherlands,,,,2021-02-04 00:00:00+00:00,,,58.9,,461.0,,,,,C,NL,2246.48,3616.55,62.1
Poland,,,,2021-02-04 00:00:00+00:00,,,40.0,,162.8,,,,,C,PL,1153.87,2150.61,53.7
Portugal,,,,2021-02-04 00:00:00+00:00,,,203.7,,200.0,,,,,C,PT,1703.73,2666.03,63.9
EU,eu,eu,2025-10-23 10:17:51,2021-02-04 00:00:00+00:00,2021-02-05,"{'lng': '2792.16', 'gwh': '18749.67'}",1102.9,,5514.8,-,-,-,[],C,,,,
Belgium,,,,2021-02-05 00:00:00+00:00,,,40.2,,541.0,,,,,C,BE,514.19,3741.07,13.7
Germany,,,,2021-02-05 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2021-02-05 00:00:00+00:00,,,422.9,,1910.7,,,,,C,ES,9302.26,22495.99,41.4
EU,,,,2021-02-05 00:00:00+00:00,,,1285.8,,5514.8,,,,,C,EU,21119.59,50017.44,42.2
Finland,,,,2021-02-05 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2021-02-05 00:00:00+00:00,,,264.8,,1252.7,,,,,C,FR,3752.63,8993.92,41.7
Greece,,,,2021-02-05 00:00:00+00:00,,,49.8,,269.9,,,,,C,GR,1296.59,1462.32,88.7
Croatia,,,,2021-02-05 00:00:00+00:00,,,0.0,,79.9,,,,,C,HR,12.0,884.21,1.4
Italy,,,,2021-02-05 00:00:00+00:00,,,211.7,,514.5,,,,,C,IT,602.72,2765.69,21.8
Lithuania,,,,2021-02-05 00:00:00+00:00,,,23.8,,122.4,,,,,C,LT,207.33,1114.74,18.6
Netherlands,,,,2021-02-05 00:00:00+00:00,,,60.4,,461.0,,,,,C,NL,2092.21,3619.51,57.8
